"Active.Players..40.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Lee
										
										Cliff Lee",34,"SP","Vet","$25,000,000","-","$50,000","$25,050,000","$25,050,000",15.32,0
"Hamels
										
										Cole Hamels",29,"SP","Vet","$19,500,000","$1,000,000","-","$20,500,000","$20,500,000",12.54,0
"Halladay
										
										Roy Halladay",36,"SP","Vet","$20,000,000","-","-","$20,000,000","$20,000,000",12.23,0
"Howard
										
										Ryan Howard",33,"1B","Vet","$20,000,000","-","-","$20,000,000","$20,000,000",12.23,0
"Utley
										
										Chase Utley",34,"2B","Vet","$15,000,000","$285,714","-","$15,285,714","$15,285,714",9.35,0
"Papelbon
										
										Jonathan Papelbon",32,"RP","Vet","$13,000,000","-","-","$13,000,000","$13,000,000",7.95,0
"Rollins
										
										Jimmy Rollins",34,"SS","Vet","$11,000,000","-","-","$11,000,000","$11,000,000",6.73,0
"Adams
										
										Mike Adams",34,"RP","Vet","$5,000,000","-","-","$5,000,000","$5,000,000",3.06,0
"Ruiz
										
										Carlos Ruiz",34,"C","Vet","$5,000,000","-","-","$5,000,000","$5,000,000",3.06,0
"Kendrick
										
										Kyle Kendrick",28,"SP","Arb 3","$4,500,000","-","$500,000","$5,000,000","$5,000,000",3.06,0
"Lannan
										
										John Lannan",28,"RP","Arb 3","$2,500,000","-","-","$2,500,000","$2,500,000",1.53,0
"Bastardo
										
										Antonio Bastardo",27,"RP","Arb 1","$1,400,000","-","-","$1,400,000","$1,400,000",0.86,0
"Nix
										
										Laynce Nix",32,"RF","Vet","$1,350,000","-","-","$1,350,000","$1,350,000",0.83,0
"Quintero
										
										Humberto Quintero",33,"C","Vet","$900,000","-","-","$900,000","$900,000",0.55,0
"Durbin
										
										Chad Durbin",35,"RP","Vet","$850,000","-","-","$850,000","$850,000",0.52,0
"Frandsen
										
										Kevin Frandsen",31,"3B","Arb 1","$850,000","-","-","$850,000","$850,000",0.52,0
"Mayberry Jr.
										
										John Mayberry Jr.",29,"RF","Pre-Arb","$517,000","-","-","$517,000","$517,000",0.32,0
"Revere
										
										Ben Revere",25,"CF","Pre-Arb","$515,000","-","-","$515,000","$515,000",0.31,0
"Valdes
										
										Raul Valdes",35,"RP","Pre-Arb","$505,000","-","-","$505,000","$505,000",0.31,0
"Brown
										
										Domonic Brown",25,"LF","Pre-Arb","$500,000","-","-","$500,000","$500,000",0.31,0
"Kratz
										
										Erik Kratz",33,"C","Pre-Arb","$496,000","-","-","$496,000","$496,000",0.3,0
"De Fratus
										
										Justin De Fratus",25,"RP","Pre-Arb","$490,000","-","-","$490,000","$380,218",0.23,0
"Diekman
										
										Jake Diekman",26,"RP","Pre-Arb","$490,000","-","-","$490,000","$291,857",0.18,0
"Ruf
										
										Darin Ruf",26,"1B","Pre-Arb","$490,000","-","-","$490,000","$230,273",0.14,0
"Martinez
										
										Michael Martinez",30,"2B","Pre-Arb","$490,000","-","-","$490,000","$203,497",0.12,0
"Garcia
										
										Luis Garcia",26,"RP","Pre-Arb","$490,000","-","-","$490,000","$200,819",0.12,0
"Asche
										
										Cody Asche",23,"LF","Pre-Arb","$490,000","-","-","$490,000","$168,688",0.1,0
"Martin
										
										Ethan Martin",24,"SP","Pre-Arb","$490,000","-","-","$490,000","$157,978",0.1,0
"Miner
										
										Zach Miner",31,"RP","Pre-Arb","$490,000","-","-","$490,000","$157,978",0.1,0
"Cloyd
										
										Tyler Cloyd",26,"RP","Pre-Arb","$490,000","-","-","$490,000","$152,622",0.09,0
"Jimenez
										
										Cesar Jimenez",28,"RP","Pre-Arb","$490,000","-","-","$490,000","$147,267",0.09,0
"Rosenberg
										
										B.J. Rosenberg",27,"RP","Pre-Arb","$490,000","-","-","$490,000","$144,590",0.09,0
"Wells
										
										Casper Wells",28,"RF","Pre-Arb","$505,400","-","-","$505,400","$144,011",0.09,0
"Ramirez
										
										J.C. Ramirez",24,"SP","Pre-Arb","$490,000","-","-","$490,000","$125,846",0.08,0
"Hernandez
										
										Cesar Hernandez",23,"2B","Pre-Arb","$490,000","-","-","$490,000","$123,169",0.08,0
"Bernadina
										
										Roger Bernadina",29,"LF","Arb 1","$490,000","-","-","$490,000","$107,103",0.07,0
"Orr
										
										Pete Orr",34,"2B","Arb 2","$490,000","-","-","$490,000","$93,715",0.06,0
"Galvis
										
										Freddy Galvis",23,"SS","Pre-Arb","$490,000","-","-","$490,000","$74,972",0.05,0
"Robles
										
										Mauricio Robles",24,"RP","Pre-Arb","$490,000","-","-","$490,000","$74,972",0.05,0
"Rupp
										
										Cameron Rupp",24,"C","Pre-Arb","$490,000","-","-","$490,000","$74,972",0.05,0
