"Active.Players..37.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Buehrle
										
										Mark Buehrle",35,"SP","Vet","$18,000,000","$1,000,000","$50,000","$19,050,000","$19,050,000",13.43,0
"Reyes
										
										Jose Reyes",31,"3B","Vet","$16,000,000","-","-","$16,000,000","$16,000,000",11.28,0
"Bautista
										
										Jose Bautista",33,"RF","Vet","$14,000,000","-","-","$14,000,000","$14,000,000",9.87,0
"Dickey
										
										R.A. Dickey",39,"SP","Vet","$12,000,000","-","-","$12,000,000","$12,000,000",8.46,0
"Encarnacion
										
										Edwin Encarnacion",31,"DH","Vet","$9,000,000","-","-","$9,000,000","$9,000,000",6.35,0
"Cabrera
										
										Melky Cabrera",29,"LF","Vet","$8,000,000","-","-","$8,000,000","$8,000,000",5.64,0
"Morrow
										
										Brandon Morrow",29,"RP/CL","Vet","$8,000,000","-","-","$8,000,000","$8,000,000",5.64,0
"Lind
										
										Adam Lind",30,"1B","Vet","$7,000,000","-","-","$7,000,000","$7,000,000",4.94,0
"Rasmus
										
										Colby Rasmus",27,"LF","Arb 3","$7,000,000","-","-","$7,000,000","$7,000,000",4.94,0
"Happ
										
										J.A. Happ",31,"SP","Arb 3","$5,200,000","-","-","$5,200,000","$5,200,000",3.67,0
"Janssen
										
										Casey Janssen",32,"RP","Vet","$4,000,000","-","-","$4,000,000","$4,000,000",2.82,0
"Navarro
										
										Dioner Navarro",30,"C","Vet","$3,000,000","-","-","$3,000,000","$3,000,000",2.12,0
"McGowan
										
										Dustin McGowan",32,"RP","Vet","$1,500,000","-","-","$1,500,000","$1,500,000",1.06,0
"Cecil
										
										Brett Cecil",27,"RP","Arb 1","$1,300,000","-","-","$1,300,000","$1,300,000",0.92,0
"Thole
										
										Josh Thole",27,"C","Arb 2","$1,250,000","-","-","$1,250,000","$1,250,000",0.88,0
"Mayberry Jr.
										
										John Mayberry Jr.",30,"RF","Arb 1","$1,587,500","-","-","$1,587,500","$520,491",0.37,0
"Lawrie
										
										Brett Lawrie",24,"2B","Pre-Arb","$516,100","-","-","$516,100","$516,100",0.36,0
"Delabar
										
										Steve Delabar",30,"RP","Pre-Arb","$515,900","-","-","$515,900","$515,900",0.36,0
"Loup
										
										Aaron Loup",26,"RP","Pre-Arb","$512,400","-","-","$512,400","$512,400",0.36,0
"Redmond
										
										Todd Redmond",29,"RP","Pre-Arb","$505,700","-","-","$505,700","$505,700",0.36,0
"Hutchison
										
										Drew Hutchison",23,"RP","Pre-Arb","$503,200","-","-","$503,200","$503,200",0.35,0
"Francisco
										
										Juan Francisco",27,"1B","Arb 1","$500,000","-","-","$500,000","$445,355",0.31,0
"Stroman
										
										Marcus Stroman",23,"SP","Pre-Arb","$500,000","-","-","$500,000","$371,584",0.26,0
"Gose
										
										Anthony Gose",23,"RP","Pre-Arb","$500,000","-","-","$500,000","$297,814",0.21,0
"Johnson
										
										Dan Johnson",34,"1B","Arb 1","$500,000","-","-","$500,000","$218,579",0.15,0
"Jenkins
										
										Chad Jenkins",26,"RP","Pre-Arb","$500,000","-","-","$500,000","$215,846",0.15,0
"Goins
										
										Ryan Goins",26,"2B","Pre-Arb","$501,900","-","-","$501,900","$202,379",0.14,0
"Sanchez
										
										Aaron Sanchez",21,"SP","Pre-Arb","$500,000","-","-","$500,000","$188,524",0.13,0
"Valencia
										
										Danny Valencia",29,"3B","Pre-Arb","$532,500","-","-","$532,500","$183,319",0.13,0
"Pillar
										
										Kevin Pillar",25,"CF","Pre-Arb","$500,000","-","-","$500,000","$174,863",0.12,0
"Kottaras
										
										George Kottaras",31,"C","Arb 3","$500,000","-","-","$500,000","$73,770",0.05,0
"Nolin
										
										Sean Nolin",24,"RP","Pre-Arb","$500,000","-","-","$500,000","$73,770",0.05,0
"Pompey
										
										Dalton Pompey",21,"CF","Pre-Arb","$500,000","-","-","$500,000","$73,770",0.05,0
"Mastroianni
										
										Darin Mastroianni",28,"CF","Pre-Arb","$505,000","-","-","$505,000","$71,748",0.05,0
"Rasmussen
										
										Rob Rasmussen",25,"RP","Pre-Arb","$500,000","-","-","$500,000","$71,038",0.05,0
"Graveman
										
										Kendall Graveman",23,"SP","Pre-Arb","$500,000","-","-","$500,000","$68,306",0.05,0
"Drabek
										
										Kyle Drabek",26,"RP","Pre-Arb","$500,000","-","-","$500,000","$21,505",0.02,0
