"Active.Players..35.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Cabrera
										
										Melky Cabrera",31,"LF","Vet","$14,000,000","-","-","$14,000,000","$14,000,000",10.79,"14,000,000"
"Shields
										
										James Shields",34,"SP","Vet","$21,000,000","-","-","$21,000,000","$12,114,755",9.34,"18,750,000"
"Abreu
										
										Jose Abreu",29,"1B","Pre-Arb","$10,000,000","$1,666,667","-","$11,666,667","$11,666,667",8.99,"11,333,333"
"Robertson
										
										David Robertson",31,"RP","Vet","$11,000,000","-","-","$11,000,000","$11,000,000",8.48,"11,500,000"
"Sale
										
										Chris Sale",27,"SP","Arb 3","$9,150,000","-","$15,000","$9,165,000","$9,165,000",7.07,"6,500,000"
"Frazier
										
										Todd Frazier",30,"3B","Arb 2","$7,500,000","$750,000","-","$8,250,000","$8,250,000",6.36,"6,000,000"
"Quintana
										
										Jose Quintana",27,"SP","Vet","$5,400,000","-","-","$5,400,000","$5,400,000",4.16,"5,300,000"
"Eaton
										
										Adam Eaton",27,"RF","Arb 1","$2,750,000","-","-","$2,750,000","$2,750,000",2.12,"4,700,000"
"Avila
										
										Alex Avila",29,"C","Vet","$2,500,000","-","-","$2,500,000","$2,500,000",1.93,"2,500,000"
"Garcia
										
										Avisail Garcia",25,"RF","Arb 1","$2,100,000","-","-","$2,100,000","$2,100,000",1.62,"2,100,000"
"Albers
										
										Matt Albers",33,"RP","Vet","$2,000,000","-","-","$2,000,000","$2,000,000",1.54,"2,250,000"
"Turner
										
										Jacob Turner",25,"RP","Arb 1","$1,500,000","-","-","$1,500,000","$1,500,000",1.16,"1,500,000"
"Jones
										
										Nate Jones",30,"RP","Arb 2","$900,000","-","-","$900,000","$900,000",0.69,"2,666,667"
"Jennings
										
										Dan Jennings",29,"RP","Arb 1","$810,000","-","-","$810,000","$810,000",0.62,"810,000"
"Morneau
										
										Justin Morneau",35,"1B","Vet","$1,000,000","-","$100,000","$1,100,000","$633,879",0.49,"1,000,000"
"Rodon
										
										Carlos Rodon",23,"SP","Pre-Arb","$518,000","-","-","$518,000","$518,000",0.4,"518,000"
"Gonzalez
										
										Miguel Gonzalez",32,"SP","Arb 2","$507,500","-","-","$507,500","$413,177",0.32,"507,500"
"Shuck
										
										J.B. Shuck",29,"LF","Pre-Arb","$521,000","-","-","$521,000","$398,580",0.31,"521,000"
"Anderson
										
										Tim Anderson",23,"SS","Pre-Arb","$507,500","-","-","$507,500","$318,895",0.25,"507,500"
"Ynoa
										
										Michael Ynoa",24,"RP","Pre-Arb","$507,500","-","-","$507,500","$307,803",0.24,"507,500"
"Sanchez
										
										Yolmer Sanchez",24,"2B","Pre-Arb","$507,500","-","-","$507,500","$305,030",0.24,"507,500"
"Kahnle
										
										Tommy Kahnle",26,"RP","Pre-Arb","$507,500","-","-","$507,500","$280,073",0.22,"507,500"
"Narvaez
										
										Omar Narvaez",24,"C","Pre-Arb","$507,500","-","-","$507,500","$246,797",0.19,"507,500"
"Coats
										
										Jason Coats",26,"RF","Pre-Arb","$507,500","-","-","$507,500","$224,613",0.17,"507,500"
"Beck
										
										Chris Beck",25,"RP","Pre-Arb","$507,500","-","-","$507,500","$199,656",0.15,"507,500"
"Ranaudo
										
										Anthony Ranaudo",26,"SP","Pre-Arb","$509,500","-","-","$509,500","$141,984",0.11,"509,500"
"Purke
										
										Matt Purke",25,"RP","Pre-Arb","$507,500","-","-","$507,500","$135,877",0.1,"507,500"
"Fulmer
										
										Carson Fulmer",22,"SP","Pre-Arb","$507,500","-","-","$507,500","$94,282",0.07,"507,500"
"Minaya
										
										Juan Minaya",25,"RP","Pre-Arb","$507,500","-","-","$507,500","$88,736",0.07,"507,500"
"Smith
										
										Kevan Smith",28,"C","Pre-Arb","$507,500","-","-","$507,500","$88,736",0.07,"507,500"
"Garcia
										
										Leury Garcia",25,"OF","Pre-Arb","$507,500","-","-","$507,500","$74,871",0.06,"507,500"
"Smith
										
										Blake Smith",28,"P","Pre-Arb","$507,500","-","-","$507,500","$74,871",0.06,"507,500"
"Danish
										
										Tyler Danish",21,"SP","Pre-Arb","$507,500","-","-","$507,500","$16,638",0.01,"507,500"
"Brennan
										
										Brandon Brennan",24,"SP","Pre-Arb","$507,500","-","-","$507,500","$2,773",0,"507,500"
"Gonzalez
										
										Alfredo Gonzalez",23,"C","Pre-Arb","$507,500","-","-","$507,500","$2,773",0,"507,500"
