"Active.Players..38.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Price
										
										David Price",31,"SP","Vet","$30,000,000","-","-","$30,000,000","$30,000,000",14.29,"31,000,000"
"Ramirez
										
										Hanley Ramirez",33,"DH","Vet","$22,000,000","$750,000","-","$22,750,000","$22,750,000",10.84,"22,000,000"
"Porcello
										
										Rick Porcello",28,"SP","Vet","$20,000,000","$125,000","-","$20,125,000","$20,125,000",9.59,"20,625,000"
"Pedroia
										
										Dustin Pedroia",33,"2B","Vet","$15,000,000","$125,000","-","$15,125,000","$15,125,000",7.21,"13,750,000"
"Kimbrel
										
										Craig Kimbrel",29,"RP/CL","Vet","$13,000,000","$250,000","-","$13,250,000","$13,250,000",6.31,"10,500,000"
"Sale
										
										Chris Sale",28,"SP","Vet","$12,000,000","-","-","$12,000,000","$12,000,000",5.72,"6,500,000"
"Castillo
										
										Rusney Castillo",30,"LF","Pre-Arb","$10,500,000","$771,428","-","$11,271,428","$11,271,428",5.37,"10,357,143"
"Young
										
										Chris Young",33,"RF","Vet","$6,500,000","-","-","$6,500,000","$6,500,000",3.1,"6,500,000"
"Moreland
										
										Mitch Moreland",31,"1B","Vet","$5,500,000","-","-","$5,500,000","$5,500,000",2.62,"5,500,000"
"Bogaerts
										
										Xander Bogaerts",24,"SS","Arb 1","$4,500,000","-","-","$4,500,000","$4,500,000",2.14,"4,500,000"
"Pomeranz
										
										Drew Pomeranz",28,"SP","Arb 2","$4,450,000","-","-","$4,450,000","$4,450,000",2.12,"4,450,000"
"Bradley Jr.
										
										Jackie Bradley Jr.",27,"CF","Arb 1","$3,600,000","-","-","$3,600,000","$3,600,000",1.72,"3,600,000"
"Kelly
										
										Joe Kelly",29,"RP","Arb 2","$2,800,000","-","-","$2,800,000","$2,800,000",1.33,"2,800,000"
"Reed
										
										Addison Reed",28,"RP","Arb 3","$7,750,000","-","-","$7,750,000","$2,668,050",1.27,"7,750,000"
"Fister
										
										Doug Fister",33,"SP","Vet","$1,750,000","-","$450,000","$2,200,000","$2,200,000",1.05,"1,750,000"
"Abad
										
										Fernando Abad",31,"RP","Arb 3","$2,000,000","-","-","$2,000,000","$2,000,000",0.95,"2,000,000"
"Holt
										
										Brock Holt",29,"2B","Arb 1","$1,950,000","-","-","$1,950,000","$1,950,000",0.93,"1,950,000"
"Nunez
										
										Eduardo Nunez",30,"SS","Arb 3","$4,200,000","-","-","$4,200,000","$1,560,668",0.74,"4,200,000"
"Leon
										
										Sandy Leon",28,"C","Arb 1","$1,300,000","-","-","$1,300,000","$1,300,000",0.62,"1,300,000"
"Davis
										
										Rajai Davis",36,"CF","Vet","$6,000,000","-","-","$6,000,000","$1,278,693",0.61,"6,000,000"
"Betts
										
										Mookie Betts",24,"RF","Pre-Arb","$950,000","-","-","$950,000","$950,000",0.45,"950,000"
"Rodriguez
										
										Eduardo Rodriguez",24,"SP","Pre-Arb","$584,500","-","-","$584,500","$584,500",0.28,"584,500"
"Barnes
										
										Matt Barnes",27,"RP","Pre-Arb","$563,500","-","-","$563,500","$563,500",0.27,"563,500"
"Vazquez
										
										Christian Vazquez",26,"C","Pre-Arb","$561,000","-","-","$561,000","$561,000",0.27,"561,000"
"Smith
										
										Carson Smith",27,"RP","Pre-Arb","$556,750","-","-","$556,750","$556,750",0.27,"556,750"
"Benintendi
										
										Andrew Benintendi",22,"OF","Pre-Arb","$549,000","-","-","$549,000","$549,000",0.26,"549,000"
"Hembree
										
										Heath Hembree",28,"RP","Pre-Arb","$547,000","-","-","$547,000","$547,000",0.26,"547,000"
"Elias
										
										Roenis Elias",28,"RP","Pre-Arb","$582,500","-","-","$582,500","$531,561",0.25,"582,500"
"Scott
										
										Robby Scott",27,"RP","Pre-Arb","$537,000","-","-","$537,000","$469,440",0.22,"537,000"
"Boyer
										
										Blaine Boyer",35,"RP","Vet","$535,000","-","-","$535,000","$371,221",0.18,"535,000"
"Marrero
										
										Deven Marrero",26,"SS","Pre-Arb","$535,000","-","-","$535,000","$327,376",0.16,"535,000"
"Workman
										
										Brandon Workman",28,"RP","Pre-Arb","$635,000","-","-","$635,000","$315,770",0.15,"635,000"
"Travis
										
										Sam Travis",23,"1B","Pre-Arb","$535,000","-","-","$535,000","$219,225",0.1,"535,000"
"Devers
										
										Rafael Devers",20,"3B","Pre-Arb","$535,000","-","-","$535,000","$204,610",0.1,"535,000"
"Maddox
										
										Austin Maddox",26,"RP","Pre-Arb","$535,000","-","-","$535,000","$195,841",0.09,"535,000"
"Lin
										
										Tzu-Wei Lin",23,"SS","Pre-Arb","$535,000","-","-","$535,000","$151,996",0.07,"535,000"
"Velazquez
										
										Hector Velazquez",28,"P","Pre-Arb","$535,000","-","-","$535,000","$140,304",0.07,"535,000"
"Swihart
										
										Blake Swihart",25,"C","Pre-Arb","$535,000","-","-","$535,000","$90,613",0.04,"535,000"
