"Active.Players..36.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Lester
										
										Jon Lester",32,"SP","Vet","$20,000,000","$5,000,000","-","$25,000,000","$25,000,000",13.56,"25,833,333"
"Heyward
										
										Jason Heyward",26,"RF","Vet","$15,000,000","$6,666,666","-","$21,666,666","$21,666,666",11.75,"23,000,000"
"Lackey
										
										John Lackey",37,"SP","Vet","$16,000,000","-","-","$16,000,000","$16,000,000",8.68,"16,000,000"
"Montero
										
										Miguel Montero",32,"C","Vet","$14,000,000","-","-","$14,000,000","$14,000,000",7.59,"12,000,000"
"Arrieta
										
										Jake Arrieta",30,"SP","Arb 2","$10,700,000","-","-","$10,700,000","$10,700,000",5.8,"10,700,000"
"Zobrist
										
										Ben Zobrist",35,"2B","Vet","$10,000,000","$500,000","-","$10,500,000","$10,500,000",5.7,"14,000,000"
"Hammel
										
										Jason Hammel",33,"SP","Vet","$9,000,000","-","-","$9,000,000","$9,000,000",4.88,"10,000,000"
"Fowler
										
										Dexter Fowler",30,"CF","Vet","$8,000,000","-","-","$8,000,000","$8,000,000",4.34,"13,000,000"
"Wood
										
										Travis Wood",29,"SP","Arb 3","$6,170,000","-","-","$6,170,000","$6,170,000",3.35,"6,170,000"
"Rizzo
										
										Anthony Rizzo",26,"1B","Vet","$5,000,000","$285,714","-","$5,285,714","$5,285,714",2.87,"5,857,143"
"Strop
										
										Pedro Strop",31,"RP","Arb 3","$4,400,000","-","-","$4,400,000","$4,400,000",2.39,"4,400,000"
"Chapman
										
										Aroldis Chapman",28,"RP/CL","Arb 3","$11,325,000","-","-","$11,325,000","$4,331,967",2.35,"11,325,000"
"Cahill
										
										Trevor Cahill",28,"RP","Vet","$4,250,000","-","-","$4,250,000","$4,250,000",2.31,"4,250,000"
"Rondon
										
										Hector Rondon",28,"RP/CL","Arb 1","$4,200,000","-","-","$4,200,000","$4,200,000",2.28,"4,200,000"
"Soler
										
										Jorge Soler",24,"LF","Pre-Arb","$3,000,000","$666,667","-","$3,666,667","$3,666,667",1.99,"3,333,333"
"Coghlan
										
										Chris Coghlan",31,"LF","Arb 3","$4,800,000","-","-","$4,800,000","$3,042,680",1.65,"4,800,000"
"Ross
										
										David Ross",39,"C","Vet","$2,250,000","$250,000","-","$2,500,000","$2,500,000",1.36,"2,500,000"
"Smith
										
										Joe Smith",32,"RP","Vet","$5,250,000","-","-","$5,250,000","$1,807,377",0.98,"5,250,000"
"Grimm
										
										Justin Grimm",27,"RP","Arb 1","$1,275,000","-","-","$1,275,000","$1,275,000",0.69,"1,275,000"
"Bryant
										
										Kris Bryant",24,"3B","Pre-Arb","$652,000","-","-","$652,000","$652,000",0.35,"652,000"
"Hendricks
										
										Kyle Hendricks",26,"SP","Pre-Arb","$541,000","-","-","$541,000","$541,000",0.29,"541,000"
"Russell
										
										Addison Russell",22,"SS","Pre-Arb","$527,000","-","-","$527,000","$527,000",0.29,"527,000"
"Schwarber
										
										Kyle Schwarber",23,"LF","Pre-Arb","$522,000","-","-","$522,000","$522,000",0.28,"522,000"
"Baez
										
										Javier Baez",23,"2B","Pre-Arb","$521,000","-","-","$521,000","$521,000",0.28,"521,000"
"Szczur
										
										Matt Szczur",26,"CF","Pre-Arb","$511,500","-","-","$511,500","$511,500",0.28,"511,500"
"La Stella
										
										Tommy La Stella",27,"2B","Pre-Arb","$532,000","-","-","$532,000","$438,957",0.24,"532,000"
"Contreras
										
										Willson Contreras",24,"C","Pre-Arb","$507,500","-","-","$507,500","$299,484",0.16,"507,500"
"Edwards
										
										C.J. Edwards",24,"RP","Pre-Arb","$507,500","-","-","$507,500","$293,938",0.16,"507,500"
"Federowicz
										
										Tim Federowicz",29,"C","Pre-Arb","$507,500","-","-","$507,500","$213,521",0.12,"507,500"
"Montgomery
										
										Mike Montgomery",27,"RP","Pre-Arb","$515,000","-","-","$515,000","$211,050",0.11,"515,000"
"Patton
										
										Spencer Patton",28,"RP","Pre-Arb","$507,500","-","-","$507,500","$210,748",0.11,"507,500"
"Almora
										
										Albert Almora",22,"CF","Pre-Arb","$507,500","-","-","$507,500","$202,429",0.11,"507,500"
"Pena
										
										Felix Pena",26,"RP","Pre-Arb","$507,500","-","-","$507,500","$124,785",0.07,"507,500"
"Zastryzny
										
										Rob Zastryzny",24,"P","Pre-Arb","$507,500","-","-","$507,500","$124,785",0.07,"507,500"
"Kawasaki
										
										Munenori Kawasaki",35,"SS","Arb 1","$507,500","-","-","$507,500","$99,828",0.05,"507,500"
"Buchanan
										
										Jake Buchanan",26,"RP","Pre-Arb","$507,500","-","-","$507,500","$88,736",0.05,"507,500"
