"Active.Players..35.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Mauer
										
										Joe Mauer",32,"1B","Vet","$23,000,000","-","-","$23,000,000","$23,000,000",21.3,"23,000,000"
"Nolasco
										
										Ricky Nolasco",32,"SP","Vet","$12,000,000","-","-","$12,000,000","$12,000,000",11.11,"12,250,000"
"Hunter
										
										Torii Hunter",39,"RF","Vet","$10,500,000","-","-","$10,500,000","$10,500,000",9.72,"10,500,000"
"Hughes
										
										Phil Hughes",29,"RP","Vet","$9,200,000","-","-","$9,200,000","$9,200,000",8.52,"14,000,000"
"Santana
										
										Ervin Santana",32,"SP","Vet","$13,500,000","-","-","$7,598,360","$7,598,360",7.04,"13,750,000"
"Suzuki
										
										Kurt Suzuki",31,"C","Vet","$6,000,000","-","-","$6,000,000","$6,000,000",5.56,"6,000,000"
"Pelfrey
										
										Mike Pelfrey",31,"RP","Vet","$5,500,000","-","-","$5,500,000","$5,500,000",5.09,"5,500,000"
"Plouffe
										
										Trevor Plouffe",29,"3B","Arb 1","$4,800,000","-","-","$4,800,000","$4,800,000",4.45,"4,800,000"
"Perkins
										
										Glen Perkins",32,"RP","Vet","$4,650,000","-","$25,000","$4,675,000","$4,675,000",4.33,"5,543,750"
"Milone
										
										Tom Milone",28,"RP","Pre-Arb","$2,775,000","-","-","$2,775,000","$2,775,000",2.57,"2,775,000"
"Duensing
										
										Brian Duensing",32,"RP","Arb 3","$2,700,000","-","-","$2,700,000","$2,700,000",2.5,"2,700,000"
"Dozier
										
										Brian Dozier",28,"2B","Pre-Arb","$2,000,000","-","$25,000","$2,025,000","$2,025,000",1.88,"5,000,000"
"Fien
										
										Casey Fien",31,"RP","Pre-Arb","$1,375,000","-","-","$1,375,000","$1,375,000",1.27,"1,375,000"
"Jepsen
										
										Kevin Jepsen",30,"RP","Arb 2","$1,074,453","-","-","$1,074,453","$1,074,453",1,"3,025,000"
"Nunez
										
										Eduardo Nunez",28,"SS","Arb 1","$1,025,000","-","-","$1,025,000","$1,025,000",0.95,"1,025,000"
"Boyer
										
										Blaine Boyer",33,"RP","","$750,000","-","-","$750,000","$750,000",0.69,"750,000"
"Cotts
										
										Neal Cotts",35,"RP","Vet","$721,311","-","-","$721,311","$721,311",0.67,"3,000,000"
"Robinson
										
										Shane Robinson",30,"CF","Arb 1","$550,000","-","-","$550,000","$550,000",0.51,"550,000"
"Gibson
										
										Kyle Gibson",27,"SP","Pre-Arb","$537,500","-","-","$537,500","$537,500",0.5,"537,500"
"Escobar
										
										Eduardo Escobar",26,"SS","Pre-Arb","$532,500","-","-","$532,500","$532,500",0.49,"532,500"
"Graham
										
										J.R. Graham",25,"RP","Pre-Arb","$507,500","-","-","$507,500","$507,500",0.47,"507,500"
"May
										
										Trevor May",25,"RP","Pre-Arb","$510,000","-","-","$510,000","$493,278",0.46,"510,000"
"Rosario
										
										Eddie Rosario",23,"LF","Pre-Arb","$507,500","-","-","$507,500","$424,303",0.39,"507,500"
"Herrmann
										
										Chris Herrmann",27,"C","Pre-Arb","$510,000","-","-","$510,000","$420,819",0.39,"510,000"
"Hicks
										
										Aaron Hicks",25,"RF","Pre-Arb","$515,000","-","-","$515,000","$408,060",0.38,"515,000"
"Santana
										
										Daniel Santana",24,"CF","Pre-Arb","$530,000","-","-","$530,000","$295,409",0.27,"530,000"
"Vargas
										
										Kennys Vargas",24,"1B","Pre-Arb","$517,500","-","-","$517,500","$288,442",0.27,"517,500"
"Sano
										
										Miguel Sano",22,"3B","Pre-Arb","$507,500","-","-","$507,500","$263,456",0.24,"507,500"
"O'Rourke
										
										Ryan O'Rourke",27,"RP","Pre-Arb","$507,500","-","-","$507,500","$249,590",0.23,"507,500"
"Tonkin
										
										Michael Tonkin",25,"RP","Pre-Arb","$510,000","-","-","$510,000","$220,163",0.2,"510,000"
"Duffey
										
										Tyler Duffey",24,"RP","Pre-Arb","$507,500","-","-","$507,500","$152,527",0.14,"507,500"
"Achter
										
										A.J. Achter",26,"RP","Pre-Arb","$507,500","-","-","$507,500","$130,341",0.12,"507,500"
"Buxton
										
										Byron Buxton",21,"CF","Pre-Arb","$507,500","-","-","$507,500","$124,795",0.12,"507,500"
"Fryer
										
										Eric Fryer",29,"C","Pre-Arb","$507,500","-","-","$507,500","$94,289",0.09,"507,500"
"Kepler
										
										Max Kepler",22,"RF","Pre-Arb","$507,500","-","-","$507,500","$36,051",0.03,"507,500"
