"Active.Players..41.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Lackey
										
										John Lackey",34,"SP","Vet","$15,250,000","$700,000","-","$15,950,000","$15,950,000",9.34,0
"Ortiz
										
										David Ortiz",37,"DH","Vet","$14,000,000","$500,000","$50,000","$14,550,000","$14,550,000",8.52,0
"Dempster
										
										Ryan Dempster",36,"SP","Vet","$13,250,000","-","-","$13,250,000","$13,250,000",7.76,0
"Victorino
										
										Shane Victorino",32,"RF","Vet","$13,000,000","-","-","$13,000,000","$13,000,000",7.61,0
"Napoli
										
										Mike Napoli",31,"1B","Vet","$5,000,000","-","$8,000,000","$13,000,000","$13,000,000",7.61,0
"Lester
										
										Jon Lester",29,"SP","Vet","$11,625,000","-","-","$11,625,000","$11,625,000",6.81,0
"Pedroia
										
										Dustin Pedroia",29,"2B","Vet","$10,000,000","$250,000","-","$10,250,000","$10,250,000",6,0
"Drew
										
										Stephen Drew",30,"2B","Vet","$9,500,000","-","$500,000","$10,000,000","$10,000,000",5.86,0
"Ellsbury
										
										Jacoby Ellsbury",29,"CF","Arb 3","$9,000,000","-","-","$9,000,000","$9,000,000",5.27,0
"Buchholz
										
										Clay Buchholz",28,"SP","Vet","$5,500,000","$250,000","$50,000","$5,800,000","$5,800,000",3.4,0
"Gomes
										
										Jonny Gomes",32,"LF","Vet","$5,000,000","-","-","$5,000,000","$5,000,000",2.93,0
"Peavy
										
										Jake Peavy",32,"RP","Vet","$14,500,000","-","-","$14,500,000","$4,991,803",2.92,0
"Uehara
										
										Koji Uehara",38,"RP","Arb 2","$4,250,000","-","$500,000","$4,750,000","$4,750,000",2.78,0
"Saltalamacchia
										
										Jarrod Saltalamacchia",28,"C","Arb 3","$4,500,000","-","-","$4,500,000","$4,500,000",2.64,0
"Bailey
										
										Andrew Bailey",29,"RP","","$4,100,000","-","-","$4,100,000","$4,100,000",2.4,0
"Ross
										
										David Ross",36,"C","Vet","$3,100,000","-","-","$3,100,000","$3,100,000",1.82,0
"Breslow
										
										Craig Breslow",32,"RP","Arb 3","$2,325,000","-","-","$2,325,000","$2,325,000",1.36,0
"Thornton
										
										Matt Thornton",36,"RP","Vet","$5,500,000","-","-","$5,500,000","$1,654,371",0.97,0
"Morales
										
										Franklin Morales",27,"RP","Arb 2","$1,487,500","-","-","$1,487,500","$1,487,500",0.87,0
"Miller
										
										Andrew Miller",28,"RP","Arb 2","$1,475,000","-","-","$1,475,000","$1,475,000",0.86,0
"Tazawa
										
										Junichi Tazawa",27,"RP","Pre-Arb","$815,000","-","-","$815,000","$815,000",0.48,0
"Doubront
										
										Felix Doubront",25,"SP","Pre-Arb","$518,500","-","-","$518,500","$518,500",0.3,0
"Carp
										
										Mike Carp",27,"LF","Pre-Arb","$508,500","-","-","$508,500","$508,500",0.3,0
"Nava
										
										Daniel Nava",30,"LF","Pre-Arb","$505,000","-","-","$505,000","$505,000",0.3,0
"Kalish
										
										Ryan Kalish",25,"LF","Pre-Arb","$498,000","-","-","$498,000","$498,000",0.29,0
"Wilson
										
										Alex Wilson",26,"RP","Pre-Arb","$490,000","-","-","$490,000","$490,000",0.29,0
"Middlebrooks
										
										Will Middlebrooks",24,"3B","Pre-Arb","$498,000","-","-","$498,000","$372,819",0.22,0
"Beato
										
										Pedro Beato",26,"RP","Pre-Arb","$490,000","-","-","$490,000","$366,380",0.21,0
"Lavarnway
										
										Ryan Lavarnway",25,"C","Pre-Arb","$495,000","-","-","$495,000","$289,426",0.17,0
"Snyder
										
										Brandon Snyder",26,"3B","Pre-Arb","$490,000","-","-","$490,000","$259,726",0.15,0
"McDonald
										
										John McDonald",38,"SS","Vet","$1,500,000","-","-","$1,500,000","$250,000",0.15,0
"Workman
										
										Brandon Workman",24,"RP","Pre-Arb","$490,000","-","-","$490,000","$222,240",0.13,0
"Britton
										
										Drake Britton",24,"RP","Pre-Arb","$490,000","-","-","$490,000","$208,852",0.12,0
"Bradley
										
										Jackie Bradley",23,"CF","Pre-Arb","$490,000","-","-","$490,000","$157,978",0.09,0
"De La Rosa
										
										Rubby De La Rosa",24,"SP","Pre-Arb","$493,500","-","-","$493,500","$129,442",0.08,0
"Holt
										
										Brock Holt",25,"2B","Pre-Arb","$490,000","-","-","$490,000","$128,524",0.08,0
"Webster
										
										Allen Webster",23,"SP","Pre-Arb","$490,000","-","-","$490,000","$117,814",0.07,0
"Bogaerts
										
										Xander Bogaerts",20,"SS","Pre-Arb","$490,000","-","-","$490,000","$112,459",0.07,0
"Wright
										
										Steven Wright",28,"SP","Pre-Arb","$490,000","-","-","$490,000","$85,683",0.05,0
"Berry
										
										Quintin Berry",28,"LF","Pre-Arb","$490,000","-","-","$490,000","$80,327",0.05,0
"Villarreal
										
										Brayan Villarreal",26,"SP","Pre-Arb","$490,000","-","-","$490,000","$53,551",0.03,0
