"Active.Players..40.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Arrieta
										
										Jake Arrieta",32,"SP","Vet","$30,000,000","-","-","$30,000,000","$30,000,000",28.76,"25,000,000"
"Santana
										
										Carlos Santana",32,"1B","Vet","$15,000,000","$3,333,333","-","$18,333,333","$18,333,333",17.58,"20,000,000"
"Hunter
										
										Tommy Hunter",32,"RP","Vet","$9,000,000","-","-","$9,000,000","$9,000,000",8.63,"9,000,000"
"Neshek
										
										Pat Neshek",37,"RP","Vet","$5,750,000","$2,000,000","-","$7,750,000","$7,750,000",7.43,"8,125,000"
"Hernandez
										
										Cesar Hernandez",28,"2B","Arb 2","$5,100,000","-","-","$5,100,000","$5,100,000",4.89,"5,100,000"
"Ramos
										
										Wilson Ramos",30,"C","Vet","$10,500,000","-","-","$10,500,000","$3,500,024",3.36,"6,250,000"
"Herrera
										
										Odubel Herrera",26,"CF","Pre-Arb","$3,000,000","$350,000","-","$3,350,000","$3,350,000",3.21,"6,100,000"
"Franco
										
										Maikel Franco",25,"3B","Arb 1","$2,950,000","-","-","$2,950,000","$2,950,000",2.83,"2,950,000"
"Cabrera
										
										Asdrubal Cabrera",32,"2B","Vet","$8,250,000","-","-","$8,250,000","$2,883,075",2.76,"9,250,000"
"Garcia
										
										Luis Garcia",31,"RP","Arb 1","$1,200,000","-","-","$1,200,000","$1,200,000",1.15,"1,200,000"
"Kingery
										
										Scott Kingery",24,"SS","Pre-Arb","$750,000","$250,000","-","$1,000,000","$1,000,000",0.96,"4,000,000"
"Bour
										
										Justin Bour",30,"1B","Arb 1","$3,400,000","-","-","$3,400,000","$950,560",0.91,"3,400,000"
"Loup
										
										Aaron Loup",30,"RP","Arb 3","$1,812,500","-","-","$1,812,500","$604,190",0.58,"1,812,500"
"Florimon
										
										Pedro Florimon",31,"SS","Arb 2","$600,000","-","-","$600,000","$600,000",0.58,"600,000"
"Nola
										
										Aaron Nola",25,"SP","Pre-Arb","$573,000","-","-","$573,000","$573,000",0.55,"573,000"
"Eickhoff
										
										Jerad Eickhoff",27,"SP","Pre-Arb","$568,000","-","-","$568,000","$568,000",0.54,"568,000"
"Morgan
										
										Adam Morgan",28,"RP","Pre-Arb","$560,000","-","-","$560,000","$560,000",0.54,"560,000"
"Velasquez
										
										Vincent Velasquez",26,"SP","Pre-Arb","$559,000","-","-","$559,000","$559,000",0.54,"559,000"
"Williams
										
										Nick Williams",24,"RF","Pre-Arb","$553,000","-","-","$553,000","$553,000",0.53,"553,000"
"Hoskins
										
										Rhys Hoskins",25,"LF","Pre-Arb","$552,500","-","-","$552,500","$552,500",0.53,"552,500"
"Pivetta
										
										Nick Pivetta",25,"SP","Pre-Arb","$551,000","-","-","$551,000","$551,000",0.53,"551,000"
"Alfaro
										
										Jorge Alfaro",25,"C","Pre-Arb","$547,000","-","-","$547,000","$547,000",0.52,"547,000"
"Arano
										
										Victor Arano",23,"RP","Pre-Arb","$545,500","-","-","$545,500","$545,500",0.52,"545,500"
"Ramos
										
										Edubray Ramos",25,"RP","Pre-Arb","$554,000","-","-","$554,000","$506,260",0.49,"554,000"
"Knapp
										
										Andrew Knapp",26,"C","Pre-Arb","$548,000","-","-","$548,000","$500,820",0.48,"548,000"
"Crawford
										
										J.P. Crawford",23,"SS","Pre-Arb","$545,500","-","-","$545,500","$483,945",0.46,"545,500"
"Altherr
										
										Aaron Altherr",27,"RF","Pre-Arb","$561,000","-","-","$561,000","$440,336",0.42,"561,000"
"Dominguez
										
										Seranthony Dominguez",23,"RP/CL","Pre-Arb","$545,000","-","-","$545,000","$430,710",0.41,"545,000"
"Neris
										
										Hector Neris",29,"RP","Pre-Arb","$582,500","-","-","$582,500","$422,820",0.41,"582,500"
"Eflin
										
										Zach Eflin",24,"SP","Pre-Arb","$545,000","-","-","$545,000","$421,920",0.4,"545,000"
"Rios
										
										Yacksel Rios",25,"RP","Pre-Arb","$545,000","-","-","$545,000","$336,950",0.32,"545,000"
"Davis
										
										Austin Davis",25,"RP","Pre-Arb","$545,000","-","-","$545,000","$310,580",0.3,"545,000"
"Cozens
										
										Dylan Cozens",24,"OF","Pre-Arb","$545,000","-","-","$545,000","$228,540",0.22,"545,000"
"Quinn
										
										Roman Quinn",25,"CF","Pre-Arb","$545,000","-","-","$545,000","$193,380",0.19,"545,000"
"Bautista
										
										Jose Bautista",37,"RF","Vet","$545,000","-","-","$545,000","$99,620",0.1,"545,000"
"Avilan
										
										Luis Avilan",28,"RP","Arb 3","$2,450,000","-","-","$2,450,000","$96,774",0.09,"2,450,000"
"Walding
										
										Mitchell Walding",25,"3B","Pre-Arb","$545,000","-","-","$545,000","$96,690",0.09,"545,000"
"De Los Santos
										
										Enyel De Los Santos",22,"SP","Pre-Arb","$545,000","-","-","$545,000","$84,970",0.08,"545,000"
"Anderson
										
										Drew Anderson",24,"SP","Pre-Arb","$545,000","-","-","$545,000","$67,390",0.06,"545,000"
"Suarez
										
										Ranger Suarez",22,"RP","Pre-Arb","$545,000","-","-","$545,000","$64,460",0.06,"545,000"
