"Active.Players..33.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Howard
										
										Ryan Howard",35,"1B","Vet","$25,000,000","-","-","$25,000,000","$25,000,000",17.64,"25,000,000"
"Ruiz
										
										Carlos Ruiz",36,"C","Vet","$8,500,000","-","-","$8,500,000","$8,500,000",6,"8,666,667"
"Harang
										
										Aaron Harang",37,"SP","Vet","$5,000,000","-","-","$5,000,000","$5,000,000",3.53,"5,000,000"
"Brown
										
										Domonic Brown",27,"LF","Arb 1","$2,600,000","-","-","$2,600,000","$2,600,000",1.83,"2,600,000"
"Williams
										
										Jerome Williams",33,"RP","Vet","$2,500,000","-","-","$2,500,000","$2,500,000",1.76,"2,500,000"
"Francoeur
										
										Jeff Francoeur",31,"LF","Vet","$925,000","-","-","$925,000","$925,000",0.65,"925,000"
"Blanco
										
										Andres Blanco",31,"SS","Arb 2","$850,000","-","-","$850,000","$850,000",0.6,"850,000"
"Gomez
										
										Jeanmar Gomez",27,"RP","Arb 1","$800,000","-","-","$800,000","$800,000",0.56,"800,000"
"De Fratus
										
										Justin De Fratus",27,"RP","Pre-Arb","$528,000","-","-","$528,000","$528,000",0.37,"528,000"
"Giles
										
										Ken Giles",24,"RP/CL","Pre-Arb","$519,000","-","-","$519,000","$519,000",0.37,"519,000"
"Ruf
										
										Darin Ruf",28,"1B","Pre-Arb","$515,000","-","-","$515,000","$515,000",0.36,"515,000"
"Galvis
										
										Freddy Galvis",25,"SS","Pre-Arb","$513,500","-","-","$513,500","$513,500",0.36,"513,500"
"Garcia
										
										Luis Garcia",28,"RP","Pre-Arb","$509,000","-","-","$509,000","$509,000",0.36,"509,000"
"Rupp
										
										Cameron Rupp",26,"C","Pre-Arb","$508,000","-","-","$508,000","$508,000",0.36,"508,000"
"Herrera
										
										Odubel Herrera",23,"CF","Pre-Arb","$507,500","-","-","$507,500","$507,500",0.36,"507,500"
"Asche
										
										Cody Asche",25,"LF","Pre-Arb","$517,500","-","-","$517,500","$466,598",0.33,"517,500"
"Franco
										
										Maikel Franco",22,"3B","Pre-Arb","$507,500","-","-","$507,500","$393,797",0.28,"507,500"
"Morgan
										
										Adam Morgan",25,"RP","Pre-Arb","$507,500","-","-","$507,500","$296,734",0.21,"507,500"
"Neris
										
										Hector Neris",26,"RP/CL","Pre-Arb","$507,500","-","-","$507,500","$274,549",0.19,"507,500"
"Nola
										
										Aaron Nola",22,"SP","Pre-Arb","$507,500","-","-","$507,500","$207,991",0.15,"507,500"
"Buchanan
										
										David Buchanan",26,"SP","Pre-Arb","$512,500","-","-","$512,500","$187,636",0.13,"512,500"
"Loewen
										
										Adam Loewen",31,"RP","Pre-Arb","$507,500","-","-","$507,500","$160,846",0.11,"507,500"
"Altherr
										
										Aaron Altherr",24,"RF","Pre-Arb","$507,500","-","-","$507,500","$130,341",0.09,"507,500"
"Sweeney
										
										Darnell Sweeney",24,"2B","Pre-Arb","$507,500","-","-","$507,500","$124,795",0.09,"507,500"
"Eickhoff
										
										Jerad Eickhoff",24,"SP","Pre-Arb","$507,500","-","-","$507,500","$122,021",0.09,"507,500"
"Asher
										
										Alec Asher",23,"SP","Pre-Arb","$507,500","-","-","$507,500","$97,062",0.07,"507,500"
"Hinojosa
										
										Dalier Hinojosa",29,"RP","Pre-Arb","$507,500","-","-","$507,500","$91,516",0.06,"507,500"
"Kratz
										
										Erik Kratz",35,"C","Pre-Arb","$507,500","-","-","$507,500","$91,516",0.06,"507,500"
"Murray
										
										Colton Murray",25,"RP","Pre-Arb","$507,500","-","-","$507,500","$91,516",0.06,"507,500"
"Bogusevic
										
										Brian Bogusevic",31,"RF","Pre-Arb","$507,500","-","-","$507,500","$83,196",0.06,"507,500"
"Ogando
										
										Nefi Ogando",24,"RP","Pre-Arb","$507,500","-","-","$507,500","$77,650",0.05,"507,500"
"Roberts
										
										Ken Roberts",27,"RP","Pre-Arb","$507,500","-","-","$507,500","$72,103",0.05,"507,500"
"d'Arnaud
										
										Chase d'Arnaud",28,"3B","Pre-Arb","$507,500","-","-","$507,500","$55,464",0.04,"507,500"
