"Active.Players..40.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Phillips
										
										Brandon Phillips",31,"2B","Vet","$12,500,000","-","-","$12,500,000","$12,500,000",13.9,0
"Votto
										
										Joey Votto",28,"1B","Arb 2","$9,500,000","$2,000,000","$50,000","$11,550,000","$11,550,000",12.85,0
"Rolen
										
										Scott Rolen",37,"3B","Vet","$6,500,000","$1,666,668","-","$8,166,668","$8,166,668",9.08,0
"Arroyo
										
										Bronson Arroyo",35,"SP","Vet","$7,000,000","-","-","$7,000,000","$7,000,000",7.79,0
"Madson
										
										Ryan Madson",31,"RP","Vet","$6,000,000","-","-","$6,000,000","$6,000,000",6.67,0
"Cueto
										
										Johnny Cueto",26,"SP","Arb 2","$5,400,000","-","-","$5,400,000","$5,400,000",6.01,0
"Bruce
										
										Jay Bruce",25,"RF","Arb 1","$5,000,000","$41,666","-","$5,041,666","$5,041,666",5.61,0
"Chapman
										
										Aroldis Chapman",24,"RP/CL","Pre-Arb","$2,000,000","$2,708,333","$25,000","$4,733,333","$4,733,333",5.27,0
"Marshall
										
										Sean Marshall",29,"RP","Arb 3","$3,100,000","-","-","$3,100,000","$3,100,000",3.45,0
"Bailey
										
										Homer Bailey",26,"SP","Arb 1","$2,425,000","-","$75,000","$2,500,000","$2,500,000",2.78,0
"Ludwick
										
										Ryan Ludwick",33,"LF","Vet","$2,000,000","-","$450,000","$2,450,000","$2,450,000",2.73,0
"Massett
										
										Nick Massett",30,"RP","Arb 3","$2,400,000","-","-","$2,400,000","$2,400,000",2.67,0
"Broxton
										
										Jonathan Broxton",28,"RP","Vet","$4,000,000","-","-","$4,000,000","$1,420,765",1.58,0
"Bray
										
										Bill Bray",29,"RP","Arb 2","$1,417,500","-","-","$1,417,500","$1,417,500",1.58,0
"Hanigan
										
										Ryan Hanigan",31,"C","Arb 1","$1,200,000","$100,000","-","$1,300,000","$1,300,000",1.45,0
"Cairo
										
										Miguel Cairo",38,"3B","Vet","$1,000,000","-","-","$1,000,000","$1,000,000",1.11,0
"Valdez
										
										Wilson Valdez",34,"2B","Arb 1","$930,000","-","-","$930,000","$930,000",1.03,0
"Janish
										
										Paul Janish",29,"SS","Pre-Arb","$850,000","-","-","$850,000","$850,000",0.95,0
"Harris
										
										Willie Harris",34,"LF","Pre-Arb","$800,000","-","-","$800,000","$800,000",0.89,0
"Navarro
										
										Dioner Navarro",28,"C","Vet","$800,000","-","-","$800,000","$800,000",0.89,0
"Latos
										
										Mat Latos",24,"SP","Pre-Arb","$550,000","-","-","$550,000","$550,000",0.61,0
"Stubbs
										
										Drew Stubbs",27,"CF","Pre-Arb","$527,500","-","-","$527,500","$527,500",0.59,0
"Leake
										
										Mike Leake",24,"SP","Pre-Arb","$507,500","-","-","$507,500","$507,500",0.56,0
"Brackman
										
										Andrew Brackman",26,"RP","Pre-Arb","$500,000","-","-","$500,000","$500,000",0.56,0
"Heisey
										
										Chris Heisey",27,"LF","Pre-Arb","$495,000","-","-","$495,000","$495,000",0.55,0
"Ondrusek
										
										Logan Ondrusek",27,"RP","Pre-Arb","$492,500","-","-","$492,500","$492,500",0.55,0
"LeCure
										
										Sam LeCure",28,"RP","Pre-Arb","$487,500","-","-","$487,500","$487,500",0.54,0
"Simon
										
										Alfredo Simon",31,"SP","Pre-Arb","$487,500","-","-","$487,500","$487,500",0.54,0
"Cingrani
										
										Tony Cingrani",22,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.53,0
"Cozart
										
										Zack Cozart",26,"SS","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.53,0
"Frazier
										
										Todd Frazier",26,"3B","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.53,0
"Hoover
										
										J.J. Hoover",24,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.53,0
"Lotzkar
										
										Kyle Lotzkar",22,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.53,0
"Mesoraco
										
										Devin Mesoraco",24,"C","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.53,0
"Redmond
										
										Todd Redmond",27,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.53,0
"Rodriguez
										
										Henry Rodriguez",22,"2B","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.53,0
"Smith
										
										Jordan Smith",26,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.53,0
"Soto
										
										Neftali Soto",23,"3B","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.53,0
"Villarreal
										
										Pedro Villarreal",22,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.53,0
"Paul
										
										Xavier Paul",27,"LF","Pre-Arb","$414,066","-","-","$414,066","$414,066",0.46,0
