"Active.Players..33.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Markakis
										
										Nick Markakis",31,"RF","Vet","$10,500,000","$500,000","-","$11,000,000","$11,000,000",9.92,"11,000,000"
"Freeman
										
										Freddie Freeman",25,"1B","Arb 2","$8,500,000","$359,375","-","$8,859,375","$8,859,375",7.99,"16,875,000"
"Maybin
										
										Cameron Maybin",28,"CF","Arb 3","$7,000,000","$100,000","-","$7,100,000","$7,100,000",6.41,"5,000,000"
"Olivera
										
										Hector Olivera",30,"LF","Pre-Arb","$732,240","$4,666,666","-","$5,398,906","$5,398,906",4.87,"10,416,667"
"Swisher
										
										Nick Swisher",34,"OF","Vet","$4,754,098","-","-","$4,754,098","$4,754,098",4.29,"14,000,000"
"Bourn
										
										Michael Bourn",32,"CF","Vet","$4,278,688","-","-","$4,278,688","$4,278,688",3.86,"12,000,000"
"Simmons
										
										Andrelton Simmons",25,"SS","Vet","$3,000,000","-","-","$3,000,000","$3,000,000",2.71,"8,285,714"
"Pierzynski
										
										A.J. Pierzynski",38,"C","Vet","$2,000,000","-","$400,000","$2,400,000","$2,400,000",2.17,"2,000,000"
"Teheran
										
										Julio Teheran",24,"SP","Vet","$1,000,000","$166,666","-","$1,166,666","$1,166,666",1.05,"5,400,000"
"Miller
										
										Shelby Miller",24,"RP","Pre-Arb","$535,000","-","-","$535,000","$535,000",0.48,"535,000"
"McKirahan
										
										Andrew McKirahan",25,"RP","Pre-Arb","$507,500","-","-","$507,500","$507,500",0.46,"507,500"
"Peterson
										
										Jace Peterson",25,"LF","Pre-Arb","$507,500","-","-","$507,500","$507,500",0.46,"507,500"
"Winkler
										
										Daniel Winkler",25,"RP","Pre-Arb","$507,500","-","-","$507,500","$507,500",0.46,"507,500"
"Lavarnway
										
										Ryan Lavarnway",27,"C","Pre-Arb","$515,000","-","-","$515,000","$453,087",0.41,"515,000"
"Ciriaco
										
										Pedro Ciriaco",29,"SS","Arb 1","$507,500","-","-","$507,500","$432,622",0.39,"507,500"
"Perez
										
										Williams Perez",24,"SP","Pre-Arb","$507,500","-","-","$507,500","$410,437",0.37,"507,500"
"Cunniff
										
										Brandon Cunniff",26,"RP","Pre-Arb","$507,500","-","-","$507,500","$357,745",0.32,"507,500"
"Foltynewicz
										
										Mike Foltynewicz",23,"SP","Pre-Arb","$508,750","-","-","$508,750","$347,506",0.31,"508,750"
"Bethancourt
										
										Christian Bethancourt",23,"C","Pre-Arb","$507,500","-","-","$507,500","$310,601",0.28,"507,500"
"Wisler
										
										Matt Wisler",22,"RP","Pre-Arb","$507,500","-","-","$507,500","$302,281",0.27,"507,500"
"Terdoslavich
										
										Joey Terdoslavich",26,"LF","Pre-Arb","$507,500","-","-","$507,500","$288,415",0.26,"507,500"
"Banuelos
										
										Manny Banuelos",24,"SP","Pre-Arb","$507,500","-","-","$507,500","$263,456",0.24,"507,500"
"Vizcaino
										
										Arodys Vizcaino",24,"RP/CL","Pre-Arb","$507,500","-","-","$507,500","$252,363",0.23,"507,500"
"Detwiler
										
										Ross Detwiler",29,"SP","Arb 3","$507,500","-","-","$507,500","$221,857",0.2,"507,500"
"Garcia
										
										Adonis Garcia",30,"3B","Pre-Arb","$507,500","-","-","$507,500","$210,765",0.19,"507,500"
"Marksberry
										
										Matt Marksberry",24,"RP","Pre-Arb","$507,500","-","-","$507,500","$185,806",0.17,"507,500"
"Perez
										
										Eury Perez",25,"LF","Pre-Arb","$507,500","-","-","$507,500","$185,806",0.17,"507,500"
"Marimon
										
										Sugar Ray Marimon",26,"RP","Pre-Arb","$507,500","-","-","$507,500","$149,754",0.14,"507,500"
"Jackson
										
										Edwin Jackson",31,"SP","Vet","$507,500","-","-","$507,500","$141,434",0.13,"507,500"
"Castro
										
										Daniel Castro",22,"2B","Pre-Arb","$507,500","-","-","$507,500","$135,887",0.12,"507,500"
"Moylan
										
										Peter Moylan",36,"RP","Vet","$507,500","-","-","$507,500","$135,887",0.12,"507,500"
"Kelly
										
										Ryan Kelly",27,"RP","Pre-Arb","$507,500","-","-","$507,500","$130,341",0.12,"507,500"
"Burawa
										
										Danny Burawa",26,"RP","Pre-Arb","$507,500","-","-","$507,500","$91,516",0.08,"507,500"
