"Active.Players..33.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Wright
										
										David Wright",31,"3B","Vet","$20,000,000","-","-","$20,000,000","$20,000,000",21.17,0
"Granderson
										
										Curtis Granderson",33,"RF","Vet","$13,000,000","-","-","$13,000,000","$13,000,000",13.76,0
"Colon
										
										Bartolo Colon",41,"SP","Vet","$9,000,000","-","-","$9,000,000","$9,000,000",9.53,0
"Murphy
										
										Daniel Murphy",29,"2B","Arb 2","$5,700,000","-","-","$5,700,000","$5,700,000",6.03,0
"Niese
										
										Jonathan Niese",27,"RP","Arb 2","$5,000,000","$50,000","-","$5,050,000","$5,050,000",5.35,0
"Parnell
										
										Bobby Parnell",29,"RP","Arb 2","$3,700,000","-","-","$3,700,000","$3,700,000",3.92,0
"Gee
										
										Dillon Gee",28,"RP","Pre-Arb","$3,625,000","-","-","$3,625,000","$3,625,000",3.84,0
"Young Jr.
										
										Eric Young Jr.",29,"CF","Arb 1","$1,850,000","-","-","$1,850,000","$1,850,000",1.96,0
"Duda
										
										Lucas Duda",28,"1B","Pre-Arb","$1,637,500","-","-","$1,637,500","$1,637,500",1.73,0
"Matsuzaka
										
										Daisuke Matsuzaka",33,"SP","Pre-Arb","$1,500,000","-","-","$1,500,000","$1,500,000",1.59,0
"Tejada
										
										Ruben Tejada",24,"SS","Pre-Arb","$1,100,000","-","-","$1,100,000","$1,100,000",1.16,0
"Harvey
										
										Matt Harvey",25,"SP","Pre-Arb","$546,625","-","$60,000","$606,625","$606,625",0.64,0
"Torres
										
										Carlos Torres",31,"RP","Pre-Arb","$561,875","-","-","$561,875","$561,875",0.59,0
"Wheeler
										
										Zack Wheeler",24,"SP","Pre-Arb","$512,375","-","-","$512,375","$512,375",0.54,0
"Mejia
										
										Jenrry Mejia",24,"RP","Pre-Arb","$509,675","-","-","$509,675","$509,675",0.54,0
"Lagares
										
										Juan Lagares",25,"CF","Pre-Arb","$506,636","-","-","$506,636","$506,636",0.54,0
"Recker
										
										Anthony Recker",30,"C","Pre-Arb","$505,340","-","-","$505,340","$505,340",0.53,0
"Familia
										
										Jeurys Familia",24,"RP/CL","Pre-Arb","$502,550","-","-","$502,550","$502,550",0.53,0
"d'Arnaud
										
										Travis d'Arnaud",25,"C","Pre-Arb","$501,560","-","-","$501,560","$457,707",0.48,0
"Campbell
										
										Eric Campbell",27,"1B","Pre-Arb","$500,000","-","-","$500,000","$385,245",0.41,0
"deGrom
										
										Jacob deGrom",26,"SP","Pre-Arb","$500,000","-","-","$500,000","$377,049",0.4,0
"Edgin
										
										Josh Edgin",27,"RP","Pre-Arb","$500,000","-","-","$500,000","$371,584",0.39,0
"Germen
										
										Gonzalez Germen",26,"RP","Pre-Arb","$504,875","-","-","$504,875","$347,618",0.37,0
"Eveland
										
										Dana Eveland",30,"RP","Pre-Arb","$500,000","-","-","$500,000","$327,868",0.35,0
"Flores
										
										Wilmer Flores",22,"SS","Pre-Arb","$500,000","-","-","$500,000","$327,868",0.35,0
"Carlyle
										
										Buddy Carlyle",36,"RP","Arb 1","$500,000","-","-","$500,000","$232,240",0.25,0
"Nieuwenhuis
										
										Kirk Nieuwenhuis",26,"CF","Pre-Arb","$500,000","-","-","$500,000","$207,650",0.22,0
"den Dekker
										
										Matt den Dekker",26,"CF","Pre-Arb","$500,000","-","-","$500,000","$202,185",0.21,0
"Satin
										
										Josh Satin",29,"1B","Pre-Arb","$506,809","-","-","$506,809","$196,630",0.21,0
"Montero
										
										Rafael Montero",23,"RP","Pre-Arb","$500,000","-","-","$500,000","$136,612",0.14,0
"Herrera
										
										Dilson Herrera",20,"2B","Pre-Arb","$500,000","-","-","$500,000","$84,699",0.09,0
"Alvarez
										
										Dario Alvarez",25,"RP","Pre-Arb","$500,000","-","-","$500,000","$76,502",0.08,0
"Goeddel
										
										Erik Goeddel",25,"RP","Pre-Arb","$500,000","-","-","$500,000","$76,502",0.08,0
