"Active.Players..35.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Uggla
										
										Dan Uggla",33,"2B","Vet","$13,000,000","$200,000","-","$13,200,000","$13,200,000",13.9,0
"Upton
										
										Melvin Upton",28,"LF","Vet","$12,450,000","$600,000","-","$13,050,000","$13,050,000",13.74,0
"McCann
										
										Brian McCann",29,"C","Vet","$12,000,000","-","-","$12,000,000","$12,000,000",12.64,0
"Upton
										
										Justin Upton",25,"LF","Vet","$9,750,000","$208,333","-","$9,958,333","$9,958,333",10.49,0
"Hudson
										
										Tim Hudson",37,"SP","Vet","$9,000,000","-","$500,000","$9,500,000","$9,500,000",10.01,0
"O'Flaherty
										
										Eric O'Flaherty",28,"RP","Arb 3","$4,320,000","-","-","$4,320,000","$4,320,000",4.55,0
"Heyward
										
										Jason Heyward",23,"RF","Arb 1","$3,650,000","-","-","$3,650,000","$3,650,000",3.84,0
"Medlen
										
										Kris Medlen",27,"SP","Arb 1","$2,600,000","-","-","$2,600,000","$2,600,000",2.74,0
"Johnson
										
										Chris Johnson",28,"3B","Pre-Arb","$2,287,500","-","-","$2,287,500","$2,287,500",2.41,0
"Downs
										
										Scott Downs",37,"RP","Vet","$5,000,000","-","-","$5,000,000","$1,748,633",1.84,0
"Venters
										
										Jonny Venters",28,"RP","Arb 1","$1,625,500","-","-","$1,625,500","$1,625,500",1.71,0
"Johnson
										
										Reed Johnson",36,"LF","Vet","$1,600,000","-","-","$1,600,000","$1,600,000",1.69,0
"Laird
										
										Gerald Laird",33,"C","Vet","$1,500,000","-","-","$1,500,000","$1,500,000",1.58,0
"Ayala
										
										Luis Ayala",35,"RP","Vet","$1,000,000","-","-","$1,000,000","$1,000,000",1.05,0
"Janish
										
										Paul Janish",30,"SS","Pre-Arb","$725,000","-","-","$725,000","$725,000",0.76,0
"Kimbrel
										
										Craig Kimbrel",25,"RP/CL","Pre-Arb","$655,000","-","-","$655,000","$655,000",0.69,0
"Freeman
										
										Freddie Freeman",23,"1B","Pre-Arb","$560,000","-","-","$560,000","$560,000",0.59,0
"Pena
										
										Ramiro Pena",27,"2B","Pre-Arb","$550,000","-","-","$550,000","$550,000",0.58,0
"Walden
										
										Jordan Walden",25,"RP","Pre-Arb","$541,500","-","-","$541,500","$541,500",0.57,0
"Schafer
										
										Jordan Schafer",26,"CF","Pre-Arb","$512,500","-","-","$512,500","$512,500",0.54,0
"Beachy
										
										Brandon Beachy",26,"SP","Pre-Arb","$510,000","-","-","$510,000","$510,000",0.54,0
"Minor
										
										Mike Minor",25,"RP","Pre-Arb","$505,000","-","-","$505,000","$505,000",0.53,0
"Avilan
										
										Luis Avilan",23,"RP","Pre-Arb","$491,250","-","-","$491,250","$491,250",0.52,0
"Simmons
										
										Andrelton Simmons",23,"SS","Pre-Arb","$491,250","-","-","$491,250","$491,250",0.52,0
"Carpenter
										
										David Carpenter",27,"RP","Pre-Arb","$490,000","-","-","$490,000","$490,000",0.52,0
"Teheran
										
										Julio Teheran",22,"SP","Pre-Arb","$490,000","-","-","$490,000","$490,000",0.52,0
"Varvaro
										
										Anthony Varvaro",28,"RP","Pre-Arb","$490,000","-","-","$490,000","$490,000",0.52,0
"Gattis
										
										Evan Gattis",26,"C","Pre-Arb","$490,000","-","-","$490,000","$479,289",0.5,0
"Wood
										
										Alex Wood",22,"SP","Pre-Arb","$490,000","-","-","$490,000","$326,666",0.34,0
"Terdoslavich
										
										Joey Terdoslavich",24,"LF","Pre-Arb","$490,000","-","-","$490,000","$232,950",0.25,0
"Cunningham
										
										Todd Cunningham",24,"LF","Pre-Arb","$490,000","-","-","$490,000","$163,333",0.17,0
"Constanza
										
										Jose Constanza",29,"RF","Pre-Arb","$490,000","-","-","$490,000","$157,978",0.17,0
"Johnson
										
										Elliot Johnson",29,"2B","Pre-Arb","$520,500","-","-","$520,500","$110,926",0.12,0
"Garcia
										
										Freddy Garcia",36,"SP","Vet","$490,000","-","-","$490,000","$80,327",0.08,0
"Bethancourt
										
										Christian Bethancourt",21,"C","Pre-Arb","$490,000","-","-","$490,000","$58,907",0.06,0
