"Active.Players..33.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Lowrie
										
										Jed Lowrie",33,"2B","Vet","$6,500,000","-","-","$6,500,000","$6,500,000",8.85,"7,666,667"
"Davis
										
										Khris Davis",29,"LF","Arb 1","$5,000,000","-","-","$5,000,000","$5,000,000",6.8,"5,000,000"
"Joyce
										
										Matt Joyce",32,"RF","Vet","$5,000,000","-","-","$5,000,000","$5,000,000",6.8,"5,500,000"
"Casilla
										
										Santiago Casilla",36,"RP","Vet","$4,500,000","$500,000","-","$5,000,000","$5,000,000",6.8,"5,500,000"
"Hendriks
										
										Liam Hendriks",28,"RP","Arb 1","$1,100,000","-","-","$1,100,000","$1,100,000",1.5,"1,100,000"
"Graveman
										
										Kendall Graveman",26,"SP","Pre-Arb","$545,000","-","-","$545,000","$545,000",0.74,"545,000"
"Phegley
										
										Josh Phegley",29,"C","Pre-Arb","$545,000","-","-","$545,000","$545,000",0.74,"545,000"
"Semien
										
										Marcus Semien",26,"SS","Pre-Arb","$545,000","-","-","$545,000","$545,000",0.74,"545,000"
"Smolinski
										
										Jake Smolinski",28,"LF","Pre-Arb","$545,000","-","-","$545,000","$545,000",0.74,"545,000"
"Dull
										
										Ryan Dull",27,"RP","Pre-Arb","$540,000","-","-","$540,000","$540,000",0.73,"540,000"
"Coulombe
										
										Daniel Coulombe",27,"RP","Pre-Arb","$537,500","-","-","$537,500","$537,500",0.73,"537,500"
"Healy
										
										Ryon Healy",25,"1B","Pre-Arb","$537,500","-","-","$537,500","$537,500",0.73,"537,500"
"Manaea
										
										Sean Manaea",25,"SP","Pre-Arb","$537,500","-","-","$537,500","$537,500",0.73,"537,500"
"Pinder
										
										Chad Pinder",25,"SS","Pre-Arb","$535,000","-","-","$535,000","$493,987",0.67,"535,000"
"Cotton
										
										Jharel Cotton",25,"SP","Pre-Arb","$535,000","-","-","$535,000","$485,218",0.66,"535,000"
"Maxwell
										
										Bruce Maxwell",26,"C","Pre-Arb","$535,000","-","-","$535,000","$374,144",0.51,"535,000"
"Hatcher
										
										Chris Hatcher",32,"RP","Arb 1","$1,250,000","-","-","$1,250,000","$327,888",0.45,"1,250,000"
"Chapman
										
										Matt Chapman",24,"3B","Pre-Arb","$535,000","-","-","$535,000","$318,607",0.43,"535,000"
"Gossett
										
										Daniel Gossett",24,"SP","Pre-Arb","$535,000","-","-","$535,000","$260,147",0.35,"535,000"
"Smith
										
										Chris Smith",36,"RP","Pre-Arb","$535,000","-","-","$535,000","$251,378",0.34,"535,000"
"Brady
										
										Michael Brady",30,"RP","Pre-Arb","$535,000","-","-","$535,000","$242,609",0.33,"535,000"
"Treinen
										
										Blake Treinen",29,"RP/CL","Pre-Arb","$563,700","-","-","$563,700","$240,240",0.33,"563,700"
"Olson
										
										Matt Olson",23,"1B","Pre-Arb","$535,000","-","-","$535,000","$236,763",0.32,"535,000"
"Mengden
										
										Daniel Mengden",24,"SP","Pre-Arb","$537,500","-","-","$537,500","$234,960",0.32,"537,500"
"Castro
										
										Simon Castro",29,"RP","Pre-Arb","$535,000","-","-","$535,000","$227,994",0.31,"535,000"
"Canha
										
										Mark Canha",28,"LF","Pre-Arb","$545,000","-","-","$545,000","$226,328",0.31,"545,000"
"Garneau
										
										Dustin Garneau",29,"C","Pre-Arb","$537,000","-","-","$537,000","$169,534",0.23,"537,000"
"Wendle
										
										Joe Wendle",27,"2B","Pre-Arb","$535,000","-","-","$535,000","$160,765",0.22,"535,000"
"Powell
										
										Boog Powell",24,"CF","Pre-Arb","$535,000","-","-","$535,000","$154,919",0.21,"535,000"
"Barreto
										
										Franklin Barreto",21,"SS","Pre-Arb","$535,000","-","-","$535,000","$128,612",0.18,"535,000"
"Moll
										
										Sam Moll",25,"RP","Pre-Arb","$535,000","-","-","$535,000","$90,613",0.12,"535,000"
"Alcantara
										
										Raul Alcantara",24,"RP","Pre-Arb","$535,000","-","-","$535,000","$87,690",0.12,"535,000"
"Nunez
										
										Renato Nunez",23,"LF","Pre-Arb","$535,000","-","-","$535,000","$78,921",0.11,"535,000"
