"Active.Players..39.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Santana
										
										Ervin Santana",30,"SP","Vet","$13,000,000","-","-","$13,000,000","$13,000,000",15.4,0
"Shields
										
										James Shields",31,"SP","Vet","$10,250,000","-","-","$10,250,000","$10,250,000",12.14,0
"Gordon
										
										Alex Gordon",29,"LF","Arb 4","$9,000,000","-","$50,000","$9,050,000","$9,050,000",10.72,0
"Butler
										
										Billy Butler",27,"DH","Arb 3","$8,000,000","$500,000","-","$8,500,000","$8,500,000",10.07,0
"Guthrie
										
										Jeremy Guthrie",34,"SP","Vet","$5,000,000","-","-","$5,000,000","$5,000,000",5.92,0
"Hochevar
										
										Luke Hochevar",29,"RP","Arb 3","$4,560,000","-","-","$4,560,000","$4,560,000",5.4,0
"Chen
										
										Bruce Chen",36,"RP","Vet","$4,500,000","-","-","$4,500,000","$4,500,000",5.33,0
"Escobar
										
										Alcides Escobar",26,"SS","Arb 1","$3,000,000","-","-","$3,000,000","$3,000,000",3.55,0
"Davis
										
										Wade Davis",27,"RP/CL","Vet","$2,800,000","-","-","$2,800,000","$2,800,000",3.32,0
"Paulino
										
										Felipe Paulino",29,"SP","Arb 3","$1,750,000","-","-","$1,750,000","$1,750,000",2.07,0
"Crow
										
										Aaron Crow",26,"RP","Pre-Arb","$1,280,000","-","-","$1,280,000","$1,280,000",1.52,0
"Getz
										
										Chris Getz",29,"2B","Arb 2","$1,050,000","-","-","$1,050,000","$1,050,000",1.24,0
"Perez
										
										Salvador Perez",23,"C","Vet","$1,000,000","-","$50,000","$1,050,000","$1,050,000",1.24,0
"Carroll
										
										Jamey Carroll",39,"2B","Vet","$3,750,000","-","-","$3,750,000","$1,008,064",1.19,0
"Kottaras
										
										George Kottaras",30,"C","Arb 2","$1,000,000","-","-","$1,000,000","$1,000,000",1.18,0
"Bonifacio
										
										Emilio Bonifacio",28,"CF","Arb 2","$2,600,000","-","-","$2,600,000","$681,967",0.81,0
"Holland
										
										Greg Holland",27,"RP","Pre-Arb","$539,500","-","$50,000","$589,500","$589,500",0.7,0
"Collins
										
										Tim Collins",23,"RP","Pre-Arb","$534,500","-","-","$534,500","$534,500",0.63,0
"Mendoza
										
										Luis Mendoza",29,"SP","Pre-Arb","$532,000","-","-","$532,000","$532,000",0.63,0
"Hosmer
										
										Eric Hosmer",23,"1B","Pre-Arb","$528,250","-","-","$528,250","$528,250",0.63,0
"Moustakas
										
										Mike Moustakas",24,"3B","Pre-Arb","$524,500","-","-","$524,500","$524,500",0.62,0
"Herrera
										
										Kelvin Herrera",23,"RP/CL","Pre-Arb","$508,175","-","-","$508,175","$508,175",0.6,0
"Teaford
										
										Everett Teaford",29,"RP","Pre-Arb","$507,250","-","-","$507,250","$507,250",0.6,0
"Dyson
										
										Jarrod Dyson",28,"RF","Pre-Arb","$506,000","-","-","$506,000","$506,000",0.6,0
"Duffy
										
										Danny Duffy",24,"SP","Pre-Arb","$505,125","-","-","$505,125","$505,125",0.6,0
"Cain
										
										Lorenzo Cain",27,"CF","Pre-Arb","$503,175","-","-","$503,175","$503,175",0.6,0
"Lough
										
										David Lough",27,"RF","Pre-Arb","$491,625","-","-","$491,625","$491,625",0.58,0
"Coleman
										
										Louis Coleman",27,"RP","Pre-Arb","$511,000","-","-","$511,000","$254,103",0.3,0
"Maxwell
										
										Justin Maxwell",29,"LF","Pre-Arb","$492,500","-","-","$492,500","$166,857",0.2,0
"Smith
										
										Will Smith",23,"RP","Pre-Arb","$496,500","-","-","$496,500","$162,786",0.19,0
"Giavotella
										
										Johnny Giavotella",25,"2B","Pre-Arb","$494,000","-","-","$494,000","$126,874",0.15,0
"Hayes
										
										Brett Hayes",29,"C","Pre-Arb","$600,000","-","-","$600,000","$121,311",0.14,0
"Mortensen
										
										Clay Mortensen",28,"RP","Pre-Arb","$504,500","-","-","$504,500","$96,489",0.11,0
"Bueno
										
										Francisley Bueno",32,"RP","Pre-Arb","$492,650","-","-","$492,650","$88,838",0.11,0
"Ciriaco
										
										Pedro Ciriaco",27,"SS","Pre-Arb","$502,500","-","-","$502,500","$82,377",0.1,0
"Pena
										
										Carlos Pena",35,"1B","Vet","$490,000","-","-","$490,000","$74,972",0.09,0
"Falu
										
										Irving Falu",30,"SS","Pre-Arb","$492,025","-","-","$492,025","$37,641",0.04,0
"Ventura
										
										Yordano Ventura",22,"SP","Pre-Arb","$490,000","-","-","$490,000","$37,486",0.04,0
"Dwyer
										
										Chris Dwyer",25,"SP","Pre-Arb","$490,000","-","-","$490,000","$34,808",0.04,0
