"Active.Players..38.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Wright
										
										David Wright",30,"3B","Vet","$11,000,000","-","$100,000","$11,100,000","$11,100,000",10.96,0
"Francisco
										
										Frank Francisco",33,"RP","Vet","$6,500,000","-","-","$6,500,000","$6,500,000",6.42,0
"Harang
										
										Aaron Harang",35,"SP","Vet","$5,500,000","-","-","$5,500,000","$5,500,000",5.43,0
"Davis
										
										Ike Davis",26,"1B","Arb 1","$3,125,000","-","-","$3,125,000","$3,125,000",3.08,0
"Niese
										
										Jonathan Niese",26,"RP","Arb 1","$3,000,000","$50,000","-","$3,050,000","$3,050,000",3.01,0
"Murphy
										
										Daniel Murphy",28,"2B","Arb 1","$2,925,000","-","-","$2,925,000","$2,925,000",2.89,0
"Parnell
										
										Bobby Parnell",28,"RP","Arb 1","$1,700,000","-","-","$1,700,000","$1,700,000",1.68,0
"Hawkins
										
										LaTroy Hawkins",40,"RP/CL","Vet","$1,000,000","-","-","$1,000,000","$1,000,000",0.99,0
"Atchison
										
										Scott Atchison",37,"RP","Arb 3","$700,000","-","-","$700,000","$700,000",0.69,0
"Burke
										
										Greg Burke",30,"RP","Pre-Arb","$550,000","-","-","$550,000","$550,000",0.54,0
"Rice
										
										Scott Rice",31,"RP","Pre-Arb","$535,000","-","-","$535,000","$535,000",0.53,0
"Gee
										
										Dillon Gee",27,"RP","Pre-Arb","$527,375","-","-","$527,375","$527,375",0.52,0
"Turner
										
										Justin Turner",28,"3B","Pre-Arb","$504,547","-","-","$504,547","$504,547",0.5,0
"Harvey
										
										Matt Harvey",24,"SP","Pre-Arb","$498,750","-","-","$498,750","$498,750",0.49,0
"Mejia
										
										Jenrry Mejia",23,"RP","Pre-Arb","$494,925","-","-","$494,925","$494,925",0.49,0
"Familia
										
										Jeurys Familia",23,"RP/CL","Pre-Arb","$491,750","-","-","$491,750","$491,750",0.49,0
"Matsuzaka
										
										Daisuke Matsuzaka",32,"SP","Pre-Arb","$490,000","-","-","$490,000","$490,000",0.48,0
"Torres
										
										Carlos Torres",30,"RP","Pre-Arb","$490,000","-","-","$490,000","$490,000",0.48,0
"Recker
										
										Anthony Recker",29,"C","Pre-Arb","$490,840","-","-","$490,840","$472,064",0.47,0
"Duda
										
										Lucas Duda",27,"1B","Pre-Arb","$519,240","-","-","$519,240","$471,004",0.46,0
"Lagares
										
										Juan Lagares",24,"CF","Pre-Arb","$490,000","-","-","$490,000","$431,092",0.43,0
"Edgin
										
										Josh Edgin",26,"RP","Pre-Arb","$493,500","-","-","$493,500","$372,147",0.37,0
"Quintanilla
										
										Omar Quintanilla",31,"SS","Pre-Arb","$490,000","-","-","$490,000","$326,666",0.32,0
"Feliciano
										
										Pedro Feliciano",36,"RP","Vet","$1,000,000","-","-","$1,000,000","$322,404",0.32,0
"Aardsma
										
										David Aardsma",31,"RP","Vet","$490,000","-","-","$490,000","$302,956",0.3,0
"Satin
										
										Josh Satin",28,"1B","Pre-Arb","$490,000","-","-","$490,000","$295,053",0.29,0
"Young Jr.
										
										Eric Young Jr.",28,"CF","Pre-Arb","$492,000","-","-","$492,000","$282,295",0.28,0
"Wheeler
										
										Zack Wheeler",23,"SP","Pre-Arb","$490,000","-","-","$490,000","$262,404",0.26,0
"Germen
										
										Gonzalez Germen",25,"RP","Pre-Arb","$490,000","-","-","$490,000","$230,273",0.23,0
"Tejada
										
										Ruben Tejada",23,"SS","Pre-Arb","$514,701","-","-","$514,701","$163,129",0.16,0
"Flores
										
										Wilmer Flores",21,"SS","Pre-Arb","$490,000","-","-","$490,000","$147,267",0.15,0
"d'Arnaud
										
										Travis d'Arnaud",24,"C","Pre-Arb","$490,000","-","-","$490,000","$117,814",0.12,0
"Baxter
										
										Mike Baxter",28,"LF","Pre-Arb","$500,318","-","-","$500,318","$117,561",0.12,0
"Lutz
										
										Zach Lutz",27,"3B","Pre-Arb","$490,040","-","-","$490,040","$104,434",0.1,0
"den Dekker
										
										Matt den Dekker",25,"CF","Pre-Arb","$490,000","-","-","$490,000","$91,038",0.09,0
"Black
										
										Vic Black",25,"RP","Pre-Arb","$490,000","-","-","$490,000","$80,327",0.08,0
"Centeno
										
										Juan Centeno",23,"C","Pre-Arb","$490,000","-","-","$490,000","$58,907",0.06,0
"Tovar
										
										Wilfredo Tovar",21,"2B","Pre-Arb","$500,000","-","-","$500,000","$30,054",0.03,0
