"Active.Players..45.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Hernandez
										
										Felix Hernandez",26,"SP","Vet","$19,000,000","$700,000","$50,000","$19,750,000","$19,750,000",23.39,0
"Figgins
										
										Chone Figgins",34,"3B","Vet","$9,000,000","$500,000","-","$9,500,000","$9,500,000",11.25,0
"Gutierrez
										
										Franklin Gutierrez",29,"CF","Vet","$5,500,000","$312,500","-","$5,812,500","$5,812,500",6.88,0
"League
										
										Brandon League",29,"RP","Arb 4","$5,000,000","-","-","$5,000,000","$5,000,000",5.92,0
"Vargas
										
										Jason Vargas",29,"SP","Arb 2","$4,850,000","-","-","$4,850,000","$4,850,000",5.74,0
"Olivo
										
										Miguel Olivo",33,"C","Vet","$3,500,000","$250,000","-","$3,750,000","$3,750,000",4.44,0
"Ackley
										
										Dustin Ackley",24,"2B","Pre-Arb","$900,000","$1,200,000","-","$2,100,000","$2,100,000",2.49,0
"Ryan
										
										Brendan Ryan",30,"1B","Arb 2","$1,750,000","-","$150,000","$1,900,000","$1,900,000",2.25,0
"Hultzen
										
										Danny Hultzen",22,"RP","Pre-Arb","$430,000","$1,270,000","-","$1,700,000","$1,700,000",2.01,0
"Iwakuma
										
										Hisashi Iwakuma",31,"SP","Pre-Arb","$1,500,000","-","-","$1,500,000","$1,500,000",1.78,0
"Sherrill
										
										George Sherrill",35,"RP","Vet","$1,100,000","-","-","$1,100,000","$1,100,000",1.3,0
"Millwood
										
										Kevin Millwood",37,"SP","Pre-Arb","$1,000,000","-","-","$1,000,000","$1,000,000",1.18,0
"Kawasaki
										
										Munenori Kawasaki",31,"SS","Pre-Arb","$625,000","-","-","$625,000","$625,000",0.74,0
"Kelley
										
										Shawn Kelley",28,"RP","Pre-Arb","$600,000","-","-","$600,000","$600,000",0.71,0
"Perez
										
										Oliver Perez",30,"RP","Vet","$900,000","-","-","$900,000","$540,983",0.64,0
"Kuo
										
										Hong-Chih Kuo",30,"SP","Pre-Arb","$500,000","-","-","$500,000","$500,000",0.59,0
"Jaso
										
										John Jaso",28,"RF","Pre-Arb","$495,200","-","-","$495,200","$495,200",0.59,0
"Smoak
										
										Justin Smoak",25,"1B","Pre-Arb","$495,100","-","-","$495,100","$495,100",0.59,0
"Saunders
										
										Michael Saunders",25,"LF","Pre-Arb","$489,100","-","-","$489,100","$489,100",0.58,0
"Carp
										
										Mike Carp",26,"LF","Pre-Arb","$488,800","-","-","$488,800","$488,800",0.58,0
"Wells
										
										Casper Wells",27,"RF","Pre-Arb","$488,200","-","-","$488,200","$488,200",0.58,0
"Noesi
										
										Hector Noesi",25,"SP","Pre-Arb","$488,000","-","-","$488,000","$488,000",0.58,0
"Montero
										
										Jesus Montero",22,"C","Pre-Arb","$486,900","-","-","$486,900","$486,900",0.58,0
"Beavan
										
										Blake Beavan",23,"RP","Pre-Arb","$486,500","-","-","$486,500","$486,500",0.58,0
"Seager
										
										Kyle Seager",24,"3B","Pre-Arb","$484,300","-","-","$484,300","$484,300",0.57,0
"Moore
										
										Adam Moore",28,"C","Pre-Arb","$483,600","-","-","$483,600","$483,600",0.57,0
"Wilhelmsen
										
										Tom Wilhelmsen",28,"RP","Pre-Arb","$482,900","-","-","$482,900","$482,900",0.57,0
"Liddi
										
										Alex Liddi",23,"3B","Pre-Arb","$481,300","-","-","$481,300","$481,300",0.57,0
"Delabar
										
										Steve Delabar",28,"RP","Pre-Arb","$480,700","-","-","$480,700","$480,700",0.57,0
"Capps
										
										Carter Capps",21,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.57,0
"Furbush
										
										Charlie Furbush",26,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.57,0
"Jimenez
										
										Luis Jimenez",24,"3B","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.57,0
"Luetge
										
										Lucas Luetge",25,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.57,0
"Medina
										
										Yoervis Medina",23,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.57,0
"Mitchell
										
										D.J. Mitchell",25,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.57,0
"Peguero
										
										Carlos Peguero",25,"LF","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.57,0
"Pryor
										
										Stephen Pryor",22,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.57,0
"Ramirez
										
										Erasmo Ramirez",22,"SP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.57,0
"Robinson
										
										Trayvon Robinson",24,"LF","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.57,0
"Robles
										
										Mauricio Robles",23,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.57,0
"Ruffin
										
										Chance Ruffin",23,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.57,0
"Triunfel
										
										Carlos Triunfel",22,"SS","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.57,0
"Kinney
										
										Josh Kinney",33,"RP","Pre-Arb","$480,000","-","-","$480,000","$249,180",0.3,0
"Thames
										
										Eric Thames",25,"1B","Pre-Arb","$485,900","-","-","$485,900","$172,587",0.2,0
"Jimenez
										
										Cesar Jimenez",27,"RP","Pre-Arb","-","-","-","-0","-0",0,0
