"Active.Players..40.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Price
										
										David Price",27,"SP","Arb 1","$10,112,500","$5,000,000","-","$15,112,500","$15,112,500",20.27,0
"Longoria
										
										Evan Longoria",27,"3B","Vet","$6,000,000","-","-","$6,000,000","$6,000,000",8.05,0
"Zobrist
										
										Ben Zobrist",32,"2B","Vet","$5,500,000","$140,475","-","$5,640,475","$5,640,475",7.56,0
"Escobar
										
										Yunel Escobar",30,"3B","Arb 3","$5,000,000","-","-","$5,000,000","$5,000,000",6.7,0
"Hernandez
										
										Roberto Hernandez",32,"RP","Vet","$3,250,000","-","-","$3,250,000","$3,250,000",4.36,0
"Peralta
										
										Joel Peralta",37,"RP","Vet","$3,000,000","-","-","$3,000,000","$3,000,000",4.02,0
"Roberts
										
										Ryan Roberts",32,"2B","Arb 1","$2,950,000","-","-","$2,950,000","$2,950,000",3.96,0
"Scott
										
										Luke Scott",35,"DH","Vet","$2,750,000","-","-","$2,750,000","$2,750,000",3.69,0
"Rodney
										
										Fernando Rodney",36,"RP/CL","Vet","$2,500,000","-","-","$2,500,000","$2,500,000",3.35,0
"Johnson
										
										Kelly Johnson",31,"2B","Vet","$2,450,000","-","-","$2,450,000","$2,450,000",3.29,0
"Joyce
										
										Matt Joyce",28,"RF","Arb 1","$2,450,000","-","-","$2,450,000","$2,450,000",3.29,0
"Loney
										
										James Loney",29,"1B","Vet","$2,000,000","-","-","$2,000,000","$2,000,000",2.68,0
"Molina
										
										Jose Molina",38,"C","Vet","$1,800,000","-","-","$1,800,000","$1,800,000",2.41,0
"Crain
										
										Jesse Crain",31,"RP","Vet","$4,500,000","-","-","$4,500,000","$1,573,770",2.11,0
"Moore
										
										Matt Moore",24,"SP","Pre-Arb","$1,000,000","$100,000","-","$1,100,000","$1,100,000",1.48,0
"Rodriguez
										
										Sean Rodriguez",28,"2B","Arb 1","$1,000,000","-","-","$1,000,000","$1,000,000",1.34,0
"DeJesus
										
										David DeJesus",33,"LF","Vet","$4,250,000","-","-","$4,250,000","$998,634",1.34,0
"Wright
										
										Jamey Wright",38,"RP","Vet","$900,000","-","-","$900,000","$900,000",1.21,0
"Fuld
										
										Sam Fuld",31,"CF","Arb 1","$725,000","-","-","$725,000","$725,000",0.97,0
"McGee
										
										Jake McGee",26,"RP","Pre-Arb","$506,200","-","-","$506,200","$506,200",0.68,0
"Hellickson
										
										Jeremy Hellickson",26,"SP","Pre-Arb","$503,000","-","-","$503,000","$503,000",0.67,0
"Cobb
										
										Alex Cobb",25,"SP","Pre-Arb","$502,200","-","-","$502,200","$502,200",0.67,0
"Jennings
										
										Desmond Jennings",26,"LF","Pre-Arb","$501,800","-","-","$501,800","$501,800",0.67,0
"Ramos
										
										Cesar Ramos",29,"RP","Pre-Arb","$501,300","-","-","$501,300","$501,300",0.67,0
"Lobaton
										
										Jose Lobaton",28,"C","Pre-Arb","$496,500","-","-","$496,500","$496,500",0.67,0
"Gomes
										
										Brandon Gomes",28,"RP","Pre-Arb","$490,000","-","-","$490,000","$490,000",0.66,0
"Oviedo
										
										Juan Carlos Oviedo",31,"RP","Vet","$490,000","-","-","$490,000","$490,000",0.66,0
"Torres
										
										Alex Torres",25,"RP","Pre-Arb","$490,000","-","-","$490,000","$334,699",0.45,0
"Archer
										
										Chris Archer",24,"SP","Pre-Arb","$490,000","-","-","$490,000","$326,666",0.44,0
"Wright
										
										Wesley Wright",28,"RP","Arb 1","$1,025,000","-","-","$1,025,000","$280,054",0.38,0
"Myers
										
										Wil Myers",22,"1B","Pre-Arb","$490,000","-","-","$490,000","$278,469",0.37,0
"Lueke
										
										Josh Lueke",28,"RP","Pre-Arb","$490,000","-","-","$490,000","$163,333",0.22,0
"Duncan
										
										Shelley Duncan",33,"LF","Arb 1","$550,000","-","-","$550,000","$93,169",0.12,0
"Gimenez
										
										Chris Gimenez",30,"C","Pre-Arb","$490,000","-","-","$490,000","$80,327",0.11,0
"Young
										
										Delmon Young",27,"LF","Vet","$490,000","-","-","$490,000","$80,327",0.11,0
"Odorizzi
										
										Jake Odorizzi",23,"SP","Pre-Arb","$490,000","-","-","$490,000","$66,939",0.09,0
"Beliveau
										
										Jeff Beliveau",26,"RP","Pre-Arb","$492,000","-","-","$492,000","$37,639",0.05,0
"Guzman
										
										Freddy Guzman",32,"LF","Pre-Arb","$490,000","-","-","$490,000","$37,486",0.05,0
"Beckham
										
										Tim Beckham",23,"SS","Pre-Arb","$490,000","-","-","$490,000","$34,808",0.05,0
"Romero
										
										Enny Romero",22,"RP","Pre-Arb","$490,000","-","-","$490,000","$24,098",0.03,0
