"Active.Players..39.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Kershaw
										
										Clayton Kershaw",29,"SP","Vet","$33,000,000","$2,571,428","-","$35,571,428","$35,571,428",13.73,"30,714,286"
"Gonzalez
										
										Adrian Gonzalez",35,"1B","Vet","$21,500,000","$857,142","-","$22,357,142","$22,357,142",8.63,"22,000,000"
"Ethier
										
										Andre Ethier",35,"CF","Vet","$17,500,000","-","-","$17,500,000","$17,500,000",6.75,"17,000,000"
"Turner
										
										Justin Turner",32,"3B","Vet","$12,000,000","$1,000,000","-","$13,000,000","$13,000,000",5.02,"16,000,000"
"Hill
										
										Rich Hill",37,"SP","Vet","$12,000,000","$666,666","-","$12,666,666","$12,666,666",4.89,"16,000,000"
"McCarthy
										
										Brandon McCarthy",33,"SP","Vet","$10,000,000","$1,500,000","-","$11,500,000","$11,500,000",4.44,"12,000,000"
"Jansen
										
										Kenley Jansen",29,"RP/CL","Vet","$10,000,000","$1,333,333","-","$11,333,333","$11,333,333",4.37,"16,000,000"
"Puig
										
										Yasiel Puig",26,"RF","Arb 1","$6,500,000","$1,714,285","-","$8,214,285","$8,214,285",3.17,"6,000,000"
"Ryu
										
										Hyun-Jin Ryu",30,"SP","Pre-Arb","$7,000,000","$833,333","-","$7,833,333","$7,833,333",3.02,"6,000,000"
"Maeda
										
										Kenta Maeda",29,"SP","Pre-Arb","$3,000,000","$125,000","$4,250,000","$7,375,000","$7,375,000",2.85,"3,125,000"
"Forsythe
										
										Logan Forsythe",30,"2B","Arb 3","$5,750,000","$1,250,000","-","$7,000,000","$7,000,000",2.7,"5,125,000"
"Grandal
										
										Yasmani Grandal",28,"C","Arb 2","$5,500,000","-","-","$5,500,000","$5,500,000",2.12,"5,500,000"
"Darvish
										
										Yu Darvish",30,"SP","Vet","$11,000,000","-","-","$11,000,000","$3,786,867",1.46,"10,000,000"
"Granderson
										
										Curtis Granderson",36,"RF","Vet","$15,000,000","-","-","$15,000,000","$3,606,548",1.39,"15,000,000"
"Wood
										
										Alex Wood",26,"SP","Arb 1","$2,800,000","-","-","$2,800,000","$2,800,000",1.08,"2,800,000"
"Utley
										
										Chase Utley",38,"2B","Vet","$2,000,000","-","$250,000","$2,250,000","$2,250,000",0.87,"2,000,000"
"Watson
										
										Tony Watson",32,"RP","Arb 3","$5,600,000","-","-","$5,600,000","$1,927,863",0.74,"5,600,000"
"Avilan
										
										Luis Avilan",27,"RP","Arb 2","$1,500,000","-","-","$1,500,000","$1,500,000",0.58,"1,500,000"
"Morrow
										
										Brandon Morrow",32,"RP/CL","Vet","$1,250,000","-","-","$1,250,000","$1,250,000",0.48,"1,250,000"
"Fields
										
										Josh Fields",31,"RP","Arb 1","$1,105,000","-","-","$1,105,000","$1,105,000",0.43,"1,105,000"
"Cingrani
										
										Tony Cingrani",27,"RP","Arb 1","$1,825,000","-","-","$1,825,000","$628,299",0.24,"1,825,000"
"Seager
										
										Corey Seager",23,"SS","Pre-Arb","$575,000","-","-","$575,000","$575,000",0.22,"575,000"
"Hernandez
										
										Enrique Hernandez",25,"LF","Pre-Arb","$555,000","-","-","$555,000","$555,000",0.21,"555,000"
"Baez
										
										Pedro Baez",29,"RP","Pre-Arb","$550,000","-","-","$550,000","$550,000",0.21,"550,000"
"Barnes
										
										Austin Barnes",27,"C","Pre-Arb","$540,000","-","-","$540,000","$540,000",0.21,"540,000"
"Pederson
										
										Joc Pederson",25,"CF","Pre-Arb","$555,000","-","-","$555,000","$500,445",0.19,"555,000"
"Stripling
										
										Ross Stripling",27,"RP","Pre-Arb","$540,000","-","-","$540,000","$489,866",0.19,"540,000"
"Taylor
										
										Chris Taylor",26,"LF","Pre-Arb","$535,000","-","-","$535,000","$485,218",0.19,"535,000"
"Bellinger
										
										Cody Bellinger",21,"1B","Pre-Arb","$535,000","-","-","$535,000","$476,480",0.18,"535,000"
"Segedin
										
										Rob Segedin",28,"3B","Pre-Arb","$535,000","-","-","$535,000","$447,219",0.17,"535,000"
"Stewart
										
										Brock Stewart",25,"RP","Pre-Arb","$537,500","-","-","$537,500","$223,212",0.09,"537,500"
"Thompson
										
										Trayce Thompson",26,"CF","Pre-Arb","$535,000","-","-","$535,000","$172,457",0.07,"535,000"
"Paredes
										
										Edward Paredes",30,"RP","Pre-Arb","$535,000","-","-","$535,000","$151,996",0.06,"535,000"
"Verdugo
										
										Alex Verdugo",21,"OF","Pre-Arb","$535,000","-","-","$535,000","$90,613",0.03,"535,000"
"Font
										
										Wilmer Font",27,"RP","Pre-Arb","$53,500","-","-","$53,500","$87,690",0.03,"535,000"
"Culberson
										
										Charlie Culberson",28,"3B","Pre-Arb","$550,000","-","-","$550,000","$81,135",0.03,"550,000"
"Buehler
										
										Walker Buehler",22,"RP","Pre-Arb","$535,000","-","-","$535,000","$75,998",0.03,"535,000"
"Farmer
										
										Kyle Farmer",26,"C","Pre-Arb","$535,000","-","-","$535,000","$67,229",0.03,"535,000"
"Locastro
										
										Tim Locastro",24,"2B","Pre-Arb","$535,000","-","-","$535,000","$8,769",0,"535,000"
