"Active.Players..40.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Peavy
										
										Jake Peavy",31,"RP","Vet","$17,000,000","-","$75,000","$17,075,000","$17,075,000",15.67,0
"Dunn
										
										Adam Dunn",32,"DH","Vet","$14,000,000","-","-","$14,000,000","$14,000,000",12.85,0
"Rios
										
										Alex Rios",31,"RF","Vet","$12,000,000","$500,000","-","$12,500,000","$12,500,000",11.47,0
"Konerko
										
										Paul Konerko",36,"1B","Vet","$12,000,000","-","-","$12,000,000","$12,000,000",11.01,0
"Floyd
										
										Gavin Floyd",29,"RP","Vet","$7,000,000","-","-","$7,000,000","$7,000,000",6.42,0
"Pierzynski
										
										A.J. Pierzynski",35,"C","Vet","$6,000,000","-","-","$6,000,000","$6,000,000",5.51,0
"Thornton
										
										Matt Thornton",35,"RP","Vet","$5,500,000","-","-","$5,500,000","$5,500,000",5.05,0
"Ramirez
										
										Alexei Ramirez",30,"SS","Vet","$5,000,000","-","-","$5,000,000","$5,000,000",4.59,0
"Crain
										
										Jesse Crain",30,"RP","Vet","$4,500,000","-","-","$4,500,000","$4,500,000",4.13,0
"Myers
										
										Brett Myers",31,"SP","Vet","$11,000,000","$1,000,000","-","$12,000,000","$3,840,000",3.52,0
"Viciedo
										
										Dayan Viciedo",23,"RF","Pre-Arb","$2,500,000","$1,000,000","-","$3,500,000","$3,500,000",3.21,0
"Ohman
										
										Will Ohman",34,"RP","Vet","$2,500,000","-","-","$2,500,000","$2,500,000",2.29,0
"Danks
										
										John Danks",27,"SP","Arb 3","$500,000","$1,500,000","-","$2,000,000","$2,000,000",1.84,0
"Youkilis
										
										Kevin Youkilis",33,"3B","Vet","$12,000,000","$250,000","-","$12,250,000","$1,088,524",1,0
"Humber
										
										Philip Humber",29,"SP","Arb 1","$530,000","-","-","$530,000","$530,000",0.49,0
"Beckham
										
										Gordon Beckham",25,"2B","Pre-Arb","$520,000","-","-","$520,000","$520,000",0.48,0
"Fukudome
										
										Kosuke Fukudome",35,"RF","Pre-Arb","$500,000","-","-","$500,000","$500,000",0.46,0
"Sale
										
										Chris Sale",23,"SP","Pre-Arb","$500,000","-","-","$500,000","$500,000",0.46,0
"De Aza
										
										Alejandro De Aza",28,"LF","Pre-Arb","$495,000","-","-","$495,000","$495,000",0.45,0
"Morel
										
										Brent Morel",25,"3B","Pre-Arb","$490,000","-","-","$490,000","$490,000",0.45,0
"Flowers
										
										Tyler Flowers",26,"C","Pre-Arb","$483,000","-","-","$483,000","$483,000",0.44,0
"Stewart
										
										Zach Stewart",25,"SP","Pre-Arb","$481,500","-","-","$481,500","$481,500",0.44,0
"Axelrod
										
										Dylan Axelrod",26,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.44,0
"Carter
										
										Anthony Carter",26,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.44,0
"Castro
										
										Simon Castro",24,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.44,0
"Corpas
										
										Manny Corpas",29,"RP","Arb 1","$480,000","-","-","$480,000","$480,000",0.44,0
"Escobar
										
										Eduardo Escobar",23,"SS","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.44,0
"Heath
										
										Deunte Heath",26,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.44,0
"Jones
										
										Nate Jones",26,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.44,0
"Leesman
										
										Charlie Leesman",25,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.44,0
"Marinez
										
										Jhan Marinez",23,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.44,0
"Molina
										
										Nestor Molina",23,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.44,0
"Omogrosso
										
										Brian Omogrosso",28,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.44,0
"Quintana
										
										Jose Quintana",23,"SP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.44,0
"Reed
										
										Addison Reed",23,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.44,0
"Santiago
										
										Hector Santiago",24,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.44,0
"Veal
										
										Donnie Veal",27,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.44,0
"Danks
										
										Jordan Danks",25,"RF","Pre-Arb","$480,000","-","-","$480,000","$293,770",0.27,0
"Johnson
										
										Dan Johnson",32,"1B","Pre-Arb","$900,000","-","-","$900,000","$162,295",0.15,0
"Lopez
										
										Jose Lopez",28,"3B","Vet","$480,000","-","-","$480,000","$91,803",0.08,0
