"Active.Players..36.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Tulowitzki
										
										Troy Tulowitzki",31,"SS","Vet","$20,000,000","-","-","$20,000,000","$20,000,000",13.13,"15,775,000"
"Martin
										
										Russell Martin",33,"C","Vet","$15,000,000","-","-","$15,000,000","$15,000,000",9.85,"16,400,000"
"Bautista
										
										Jose Bautista",35,"RF","Vet","$14,000,000","-","-","$14,000,000","$14,000,000",9.19,"13,000,000"
"Dickey
										
										R.A. Dickey",41,"SP","Vet","$12,000,000","-","-","$12,000,000","$12,000,000",7.88,"12,500,000"
"Donaldson
										
										Josh Donaldson",30,"3B","Arb 2","$11,650,000","-","-","$11,650,000","$11,650,000",7.65,"14,325,000"
"Estrada
										
										Marco Estrada",32,"SP","Vet","$11,000,000","$500,000","-","$11,500,000","$11,500,000",7.55,"13,000,000"
"Encarnacion
										
										Edwin Encarnacion",33,"DH","Vet","$10,000,000","-","-","$10,000,000","$10,000,000",6.57,"9,666,667"
"Happ
										
										J.A. Happ",33,"SP","Vet","$10,000,000","-","-","$10,000,000","$10,000,000",6.57,"12,000,000"
"Upton
										
										Melvin Upton",31,"LF","Vet","$15,450,000","-","-","$15,450,000","$5,000,000",3.28,"14,500,000"
"Liriano
										
										Francisco Liriano",32,"RP","Vet","$13,000,000","$666,666","-","$13,666,666","$4,475,409",2.94,"13,000,000"
"Smoak
										
										Justin Smoak",29,"1B","Arb 3","$3,900,000","-","-","$3,900,000","$3,900,000",2.56,"4,250,000"
"Cecil
										
										Brett Cecil",29,"RP","Arb 3","$3,800,000","-","-","$3,800,000","$3,800,000",2.5,"3,800,000"
"Saunders
										
										Michael Saunders",29,"LF","Arb 3","$2,900,000","-","-","$2,900,000","$2,900,000",1.9,"2,900,000"
"Benoit
										
										Joaquin Benoit",39,"RP","Vet","$7,500,000","-","-","$7,500,000","$2,827,868",1.86,"7,750,000"
"Feldman
										
										Scott Feldman",33,"SP","Vet","$8,000,000","-","-","$8,000,000","$2,754,098",1.81,"10,000,000"
"Barney
										
										Darwin Barney",30,"SS","Arb 3","$1,050,000","-","-","$1,050,000","$1,050,000",0.69,"1,050,000"
"Loup
										
										Aaron Loup",28,"RP","Arb 1","$1,050,000","-","-","$1,050,000","$1,050,000",0.69,"1,050,000"
"Navarro
										
										Dioner Navarro",32,"C","Vet","$4,000,000","-","-","$4,000,000","$852,459",0.56,"4,000,000"
"Carrera
										
										Ezequiel Carrera",29,"CF","Pre-Arb","$521,800","-","-","$521,800","$521,800",0.34,"521,800"
"Colabello
										
										Chris Colabello",32,"1B","Pre-Arb","$521,300","-","-","$521,300","$521,300",0.34,"521,300"
"Pillar
										
										Kevin Pillar",27,"CF","Pre-Arb","$521,100","-","-","$521,100","$521,100",0.34,"521,100"
"Osuna
										
										Roberto Osuna",21,"RP/CL","Pre-Arb","$516,100","-","-","$516,100","$516,100",0.34,"516,100"
"Stroman
										
										Marcus Stroman",25,"SP","Pre-Arb","$515,900","-","-","$515,900","$515,900",0.34,"515,900"
"Travis
										
										Devon Travis",25,"2B","Pre-Arb","$511,200","-","-","$511,200","$508,326",0.33,"511,200"
"Biagini
										
										Joseph Biagini",26,"SP","Pre-Arb","$507,500","-","-","$507,500","$507,500",0.33,"507,500"
"Sanchez
										
										Aaron Sanchez",24,"SP","Pre-Arb","$517,800","-","-","$517,800","$492,420",0.32,"517,800"
"Grilli
										
										Jason Grilli",39,"RP","Vet","$3,500,000","-","-","$3,500,000","$346,625",0.23,"4,000,000"
"Tepera
										
										Ryan Tepera",28,"RP/CL","Pre-Arb","$512,200","-","-","$512,200","$218,322",0.14,"512,200"
"Schultz
										
										Bo Schultz",30,"RP","Pre-Arb","$513,300","-","-","$513,300","$165,495",0.11,"513,300"
"Ceciliani
										
										Darrell Ceciliani",26,"CF","Pre-Arb","$507,500","-","-","$507,500","$138,650",0.09,"507,500"
"Goins
										
										Ryan Goins",28,"2B","Pre-Arb","$520,200","-","-","$520,200","$113,720",0.07,"520,200"
"Barnes
										
										Danny Barnes",26,"RP","Pre-Arb","$507,500","-","-","$507,500","$108,147",0.07,"507,500"
"Thole
										
										Josh Thole",29,"C","Arb 4","$507,500","-","-","$507,500","$88,736",0.06,"507,500"
"Dermody
										
										Matt Dermody",25,"RP","Pre-Arb","$507,500","-","-","$507,500","$85,963",0.06,"507,500"
"Pompey
										
										Dalton Pompey",23,"CF","Pre-Arb","$507,500","-","-","$507,500","$85,963",0.06,"507,500"
"Smith
										
										Chris Smith",27,"P","Pre-Arb","$507,500","-","-","$507,500","$16,638",0.01,"507,500"
