"Active.Players..47.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Gonzalez
										
										Adrian Gonzalez",30,"1B","Vet","$21,000,000","$857,142","-","$21,857,142","$21,857,142",12.47,0
"Crawford
										
										Carl Crawford",30,"LF","Vet","$19,500,000","$857,142","-","$20,357,142","$20,357,142",11.61,0
"Beckett
										
										Josh Beckett",32,"SP","Vet","$15,750,000","$1,250,000","-","$17,000,000","$17,000,000",9.7,0
"Lackey
										
										John Lackey",33,"SP","Vet","$15,250,000","$700,000","-","$15,950,000","$15,950,000",9.1,0
"Ortiz
										
										David Ortiz",36,"DH","Vet","$14,575,000","-","-","$14,575,000","$14,575,000",8.32,0
"Matsuzaka
										
										Daisuke Matsuzaka",31,"SP","Pre-Arb","$10,000,000","$333,334","-","$10,333,334","$10,333,334",5.9,0
"Pedroia
										
										Dustin Pedroia",28,"2B","Vet","$8,000,000","$250,000","-","$8,250,000","$8,250,000",4.71,0
"Ellsbury
										
										Jacoby Ellsbury",28,"CF","Arb 2","$8,050,000","-","-","$8,050,000","$8,050,000",4.59,0
"Lester
										
										Jon Lester",28,"SP","Vet","$7,625,000","-","-","$7,625,000","$7,625,000",4.35,0
"Jenks
										
										Bobby Jenks",31,"RP","Vet","$6,000,000","-","-","$6,000,000","$6,000,000",3.42,0
"Bailey
										
										Andrew Bailey",28,"RP","","$3,900,000","-","-","$3,900,000","$3,900,000",2.23,0
"Buchholz
										
										Clay Buchholz",27,"SP","Vet","$3,500,000","$250,000","-","$3,750,000","$3,750,000",2.14,0
"Ross
										
										Cody Ross",31,"RF","Vet","$3,000,000","-","-","$3,000,000","$3,000,000",1.71,0
"Saltalamacchia
										
										Jarrod Saltalamacchia",27,"C","Arb 2","$2,500,000","-","-","$2,500,000","$2,500,000",1.43,0
"Iglesias
										
										Jose Iglesias",22,"SS","Pre-Arb","$562,500","$1,500,000","-","$2,062,500","$2,062,500",1.18,0
"Sweeney
										
										Ryan Sweeney",27,"CF","Arb 2","$1,750,000","-","-","$1,750,000","$1,750,000",1,0
"Bard
										
										Daniel Bard",27,"RP","Pre-Arb","$1,612,500","-","-","$1,612,500","$1,612,500",0.92,0
"Padilla
										
										Vincent Padilla",34,"RP","Vet","$1,500,000","-","-","$1,500,000","$1,500,000",0.86,0
"Punto
										
										Nick Punto",34,"SS","Vet","$1,500,000","-","-","$1,500,000","$1,500,000",0.86,0
"Cook
										
										Aaron Cook",33,"SP","Pre-Arb","$1,500,000","-","-","$1,500,000","$1,254,098",0.72,0
"Aceves
										
										Alfredo Aceves",30,"RP","Arb 1","$1,200,000","-","-","$1,200,000","$1,200,000",0.68,0
"Aviles
										
										Mike Aviles",31,"3B","Arb 1","$1,200,000","-","-","$1,200,000","$1,200,000",0.68,0
"Albers
										
										Matt Albers",29,"RP","Arb 3","$1,075,000","-","-","$1,075,000","$1,075,000",0.61,0
"Miller
										
										Andrew Miller",27,"RP","Arb 1","$1,040,000","-","-","$1,040,000","$1,040,000",0.59,0
"Tazawa
										
										Junichi Tazawa",26,"RP","Pre-Arb","$920,000","-","-","$920,000","$920,000",0.52,0
"Morales
										
										Franklin Morales",26,"RP","Arb 1","$850,000","-","-","$850,000","$850,000",0.48,0
"Hill
										
										Rich Hill",32,"SP","Arb 2","$725,000","-","-","$725,000","$725,000",0.41,0
"Melancon
										
										Mark Melancon",27,"RP/CL","Pre-Arb","$521,000","-","-","$521,000","$521,000",0.3,0
"Atchison
										
										Scott Atchison",36,"RP","Arb 2","$510,000","-","-","$510,000","$510,000",0.29,0
"McDonald
										
										Darnell McDonald",33,"LF","Pre-Arb","$506,500","-","-","$506,500","$506,500",0.29,0
"Doubront
										
										Felix Doubront",24,"SP","Pre-Arb","$484,000","-","-","$484,000","$484,000",0.28,0
"Kalish
										
										Ryan Kalish",24,"LF","Pre-Arb","$483,000","-","-","$483,000","$483,000",0.28,0
"Carpenter
										
										Chris Carpenter",26,"RP","Pre-Arb","$482,000","-","-","$482,000","$482,000",0.27,0
"Britton
										
										Drake Britton",23,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.27,0
"Ciriaco
										
										Pedro Ciriaco",26,"SS","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.27,0
"Gomez
										
										Mauro Gomez",27,"1B","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.27,0
"Lavarnway
										
										Ryan Lavarnway",24,"C","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.27,0
"Lin
										
										Che-Hsuan Lin",23,"LF","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.27,0
"Middlebrooks
										
										Will Middlebrooks",23,"3B","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.27,0
"Mortensen
										
										Clay Mortensen",27,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.27,0
"Pimentel
										
										Stolmy Pimentel",22,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.27,0
"Sands
										
										Jerry Sands",24,"LF","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.27,0
"Byrd
										
										Marlon Byrd",34,"LF","Vet","$6,500,000","-","-","$6,500,000","$435,165",0.25,0
"Nava
										
										Daniel Nava",29,"LF","Pre-Arb","$480,000","-","-","$480,000","$382,950",0.22,0
"Carpenter
										
										David Carpenter",26,"RP","Pre-Arb","$485,000","-","-","$485,000","$201,420",0.11,0
"Repko
										
										Jason Repko",31,"CF","Pre-Arb","$575,000","-","-","$575,000","$185,382",0.11,0
"Thomas
										
										Justin Thomas",28,"RP","Pre-Arb","$516,000","-","-","$516,000","$107,147",0.06,0
