"Active.Players..44.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Burnett
										
										A.J. Burnett",35,"SP","Vet","$16,500,000","-","-","$16,500,000","$5,000,000",8.09,0
"Barmes
										
										Clint Barmes",33,"SS","Vet","$5,000,000","-","-","$5,000,000","$5,000,000",8.09,0
"Bedard
										
										Erik Bedard",33,"SP","Vet","$4,500,000","-","-","$4,500,000","$4,500,000",7.28,0
"Hanrahan
										
										Joel Hanrahan",30,"RP","Arb 2","$4,100,000","-","$35,000","$4,135,000","$4,135,000",6.69,0
"Barajas
										
										Rod Barajas",36,"C","Vet","$4,000,000","-","-","$4,000,000","$4,000,000",6.47,0
"Correia
										
										Kevin Correia",31,"SP","Vet","$3,000,000","$1,000,000","-","$4,000,000","$4,000,000",6.47,0
"Karstens
										
										Jeff Karstens",29,"SP","Arb 2","$3,100,000","-","-","$3,100,000","$3,100,000",5.02,0
"Morton
										
										Charlie Morton",28,"SP","Arb 1","$2,445,000","-","-","$2,445,000","$2,445,000",3.96,0
"Jones
										
										Garrett Jones",31,"RF","Arb 1","$2,250,000","-","-","$2,250,000","$2,250,000",3.64,0
"Rodriguez
										
										Wandy Rodriguez",33,"RP","Vet","$1,700,000","$500,000","-","$2,200,000","$2,200,000",3.56,0
"Alvarez
										
										Pedro Alvarez",25,"1B","Pre-Arb","$700,000","$1,500,000","-","$2,200,000","$2,200,000",3.56,0
"McLouth
										
										Nate McLouth",30,"LF","Vet","$1,750,000","-","-","$1,750,000","$1,750,000",2.83,0
"Cruz
										
										Juan Cruz",33,"RP","Vet","$1,250,000","-","-","$1,250,000","$1,250,000",2.02,0
"Grilli
										
										Jason Grilli",35,"RP","Arb 4","$1,100,000","-","-","$1,100,000","$1,100,000",1.78,0
"Takahashi
										
										Hisanori Takahashi",37,"RP","Pre-Arb","$4,200,000","-","-","$4,200,000","$940,983",1.52,0
"Tabata
										
										Jose Tabata",23,"RF","Pre-Arb","$750,000","$166,667","-","$916,667","$916,667",1.48,0
"Meek
										
										Evan Meek",29,"RP","Pre-Arb","$875,000","-","-","$875,000","$875,000",1.42,0
"Resop
										
										Chris Resop",29,"RP","Arb 1","$850,000","-","-","$850,000","$850,000",1.38,0
"McCutchen
										
										Andrew McCutchen",25,"RF","Pre-Arb","$500,000","$208,333","$100,000","$808,333","$808,333",1.31,0
"McDonald
										
										James McDonald",27,"SP","Pre-Arb","$502,500","-","-","$502,500","$502,500",0.81,0
"Walker
										
										Neil Walker",26,"2B","Pre-Arb","$500,000","-","-","$500,000","$500,000",0.81,0
"Leroux
										
										Christopher Leroux",28,"RP","Pre-Arb","$486,000","-","-","$486,000","$486,000",0.79,0
"McKenry
										
										Michael McKenry",27,"C","Pre-Arb","$485,000","-","-","$485,000","$485,000",0.78,0
"Harrison
										
										Josh Harrison",24,"2B","Pre-Arb","$484,000","-","-","$484,000","$484,000",0.78,0
"Presley
										
										Alex Presley",26,"LF","Pre-Arb","$484,000","-","-","$484,000","$484,000",0.78,0
"Watson
										
										Tony Watson",27,"RP","Pre-Arb","$484,000","-","-","$484,000","$484,000",0.78,0
"Navarro
										
										Yamaico Navarro",24,"SS","Pre-Arb","$483,000","-","-","$483,000","$483,000",0.78,0
"Hughes
										
										Jared Hughes",26,"RP","Pre-Arb","$481,000","-","-","$481,000","$481,000",0.78,0
"Clement
										
										Jeff Clement",28,"1B","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.78,0
"d'Arnaud
										
										Chase d'Arnaud",25,"3B","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.78,0
"Hague
										
										Matt Hague",26,"1B","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.78,0
"Locke
										
										Jeff Locke",24,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.78,0
"Marte
										
										Starling Marte",23,"CF","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.78,0
"McCutchen
										
										Daniel McCutchen",29,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.78,0
"Mercer
										
										Jordy Mercer",25,"SS","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.78,0
"Morris
										
										Bryan Morris",25,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.78,0
"Nunez
										
										Gustavo Nunez",24,"SS","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.78,0
"Slaten
										
										Doug Slaten",32,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.78,0
"Snider
										
										Travis Snider",24,"RF","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.78,0
"VandenHurk
										
										Rick VandenHurk",27,"SP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.78,0
"Wilson
										
										Justin Wilson",24,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.78,0
"Qualls
										
										Chad Qualls",33,"RP","Vet","$1,150,000","-","-","$1,150,000","$408,469",0.66,0
"Sanchez
										
										Gaby Sanchez",28,"1B","Pre-Arb","$483,000","-","-","$483,000","$171,557",0.28,0
"Holt
										
										Brock Holt",24,"2B","Pre-Arb","$480,000","-","-","$480,000","$86,557",0.14,0
