"Active.Players..34.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Verlander
										
										Justin Verlander",33,"SP","Vet","$28,000,000","-","-","$28,000,000","$28,000,000",13.99,"25,714,286"
"Upton
										
										Justin Upton",28,"LF","Vet","$22,125,000","-","-","$22,125,000","$22,125,000",11.05,"22,125,000"
"Martinez
										
										Victor Martinez",37,"DH","Vet","$18,000,000","-","-","$18,000,000","$18,000,000",8.99,"17,000,000"
"Zimmermann
										
										Jordan Zimmermann",30,"SP","Vet","$18,000,000","-","-","$18,000,000","$18,000,000",8.99,"22,000,000"
"Sanchez
										
										Anibal Sanchez",32,"RP","Vet","$16,000,000","$800,000","-","$16,800,000","$16,800,000",8.39,"16,000,000"
"Kinsler
										
										Ian Kinsler",34,"2B","Vet","$14,000,000","-","-","$14,000,000","$14,000,000",6.99,"15,000,000"
"Pelfrey
										
										Mike Pelfrey",32,"RP","Vet","$8,000,000","-","-","$8,000,000","$8,000,000",4,"8,000,000"
"Rodriguez
										
										Francisco Rodriguez",34,"RP","Vet","$7,500,000","-","-","$7,500,000","$7,500,000",3.75,"6,500,000"
"Martinez
										
										J.D. Martinez",28,"DH","Arb 2","$6,750,000","-","-","$6,750,000","$6,750,000",3.37,"9,250,000"
"Maybin
										
										Cameron Maybin",29,"CF","Vet","$8,000,000","$100,000","-","$8,100,000","$5,600,000",2.8,"5,000,000"
"Lowe
										
										Mark Lowe",33,"RP","Vet","$5,500,000","-","-","$5,500,000","$5,500,000",2.75,"5,500,000"
"Aybar
										
										Erick Aybar",32,"SS","Vet","$8,500,000","$250,000","-","$8,750,000","$2,295,072",1.15,"8,750,000"
"Iglesias
										
										Jose Iglesias",26,"SS","Arb 1","$2,100,000","-","-","$2,100,000","$2,100,000",1.05,"2,100,000"
"Wilson
										
										Justin Wilson",28,"RP","Arb 1","$1,525,000","-","-","$1,525,000","$1,525,000",0.76,"1,525,000"
"Romine
										
										Andrew Romine",30,"SS","Arb 1","$900,000","-","-","$900,000","$900,000",0.45,"900,000"
"Castellanos
										
										Nick Castellanos",24,"3B","Pre-Arb","$536,500","-","-","$536,500","$536,500",0.27,"536,500"
"Wilson
										
										Alex Wilson",29,"RP","Pre-Arb","$522,500","-","-","$522,500","$522,500",0.26,"522,500"
"McCann
										
										James McCann",26,"C","Pre-Arb","$519,500","-","-","$519,500","$519,500",0.26,"519,500"
"Greene
										
										Shane Greene",27,"RP/CL","Pre-Arb","$517,000","-","-","$517,000","$517,000",0.26,"517,000"
"Saltalamacchia
										
										Jarrod Saltalamacchia",31,"C","Vet","$507,500","-","-","$507,500","$507,500",0.25,"507,500"
"Ryan
										
										Kyle Ryan",24,"RP","Pre-Arb","$509,500","-","-","$509,500","$459,360",0.23,"509,500"
"Fulmer
										
										Michael Fulmer",23,"SP","Pre-Arb","$507,500","-","-","$507,500","$435,396",0.22,"507,500"
"Norris
										
										Daniel Norris",23,"SP","Pre-Arb","$514,500","-","-","$514,500","$340,131",0.17,"514,500"
"Rondon
										
										Bruce Rondon",25,"RP","Pre-Arb","$507,500","-","-","$507,500","$293,938",0.15,"507,500"
"Collins
										
										Tyler Collins",26,"LF","Pre-Arb","$510,500","-","-","$510,500","$292,950",0.15,"510,500"
"Hardy
										
										Blaine Hardy",29,"RP","Pre-Arb","$520,500","-","-","$520,500","$287,244",0.14,"520,500"
"Boyd
										
										Matt Boyd",25,"SP","Pre-Arb","$507,500","-","-","$507,500","$280,073",0.14,"507,500"
"Farmer
										
										Buck Farmer",25,"RP","Pre-Arb","$509,500","-","-","$509,500","$211,584",0.11,"509,500"
"Moya
										
										Steven Moya",24,"RF","Pre-Arb","$507,500","-","-","$507,500","$210,748",0.11,"507,500"
"McGehee
										
										Casey McGehee",33,"3B","Vet","$507,500","-","-","$507,500","$144,196",0.07,"507,500"
"Jones
										
										Jacoby Jones",24,"CF","Pre-Arb","$507,500","-","-","$507,500","$97,055",0.05,"507,500"
"Machado
										
										Dixon Machado",24,"SS","Pre-Arb","$507,500","-","-","$507,500","$97,055",0.05,"507,500"
"Hicks
										
										John Hicks",26,"C","Pre-Arb","$507,500","-","-","$507,500","$88,736",0.04,"507,500"
"Mantiply
										
										Joe Mantiply",25,"RP","Pre-Arb","$507,500","-","-","$507,500","$83,190",0.04,"507,500"
