"Active.Players..36.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Hamels
										
										Cole Hamels",33,"SP","Vet","$22,500,000","-","-","$22,500,000","$22,500,000",13.77,"24,000,000"
"Choo
										
										Shin-Soo Choo",34,"RF","Vet","$20,000,000","-","-","$20,000,000","$20,000,000",12.24,"18,571,429"
"Beltre
										
										Adrian Beltre",38,"3B","Vet","$18,000,000","-","-","$18,000,000","$18,000,000",11.02,"18,000,000"
"Andrus
										
										Elvis Andrus",28,"SS","Vet","$15,000,000","$250,000","-","$15,250,000","$15,250,000",9.34,"15,000,000"
"Gomez
										
										Carlos Gomez",31,"CF","Vet","$11,500,000","-","-","$11,500,000","$11,500,000",7.04,"11,500,000"
"Cashner
										
										Andrew Cashner",30,"SP","Vet","$10,000,000","-","-","$10,000,000","$10,000,000",6.12,"10,000,000"
"Napoli
										
										Mike Napoli",35,"1B","Vet","$6,000,000","-","-","$6,000,000","$6,000,000",3.67,"8,500,000"
"Perez
										
										Martin Perez",26,"SP","Arb 2","$4,400,000","$250,000","-","$4,650,000","$4,650,000",2.85,"3,125,000"
"Diekman
										
										Jake Diekman",30,"RP","Arb 2","$2,550,000","-","-","$2,550,000","$2,550,000",1.56,"2,550,000"
"Griffin
										
										A.J. Griffin",29,"RP","Arb 1","$2,000,000","-","-","$2,000,000","$2,000,000",1.22,"2,000,000"
"Chirinos
										
										Robinson Chirinos",33,"C","Arb 2","$1,900,000","-","-","$1,900,000","$1,900,000",1.16,"2,125,000"
"Barnette
										
										Tony Barnette",33,"RP","Pre-Arb","$1,750,000","-","-","$1,750,000","$1,750,000",1.07,"1,750,000"
"Grilli
										
										Jason Grilli",40,"RP","Vet","$3,000,000","-","-","$3,000,000","$1,508,156",0.92,"4,000,000"
"Odor
										
										Rougned Odor",23,"2B","Pre-Arb","$1,000,000","$333,333","-","$1,333,333","$1,333,333",0.82,"8,250,000"
"Gonzalez
										
										Miguel Gonzalez",33,"SP","Arb 3","$5,900,000","-","-","$5,900,000","$999,440",0.61,"5,900,000"
"Mazara
										
										Nomar Mazara",22,"RF","Pre-Arb","$546,450","-","-","$546,450","$546,450",0.33,"546,450"
"Claudio
										
										Alexander Claudio",25,"RP","Pre-Arb","$545,050","-","-","$545,050","$545,050",0.33,"545,050"
"Bush
										
										Matt Bush",31,"RP","Pre-Arb","$544,920","-","-","$544,920","$544,920",0.33,"544,920"
"DeShields
										
										Delino DeShields",24,"CF","Pre-Arb","$540,300","-","-","$540,300","$540,300",0.33,"540,300"
"Gallo
										
										Joey Gallo",23,"3B","Pre-Arb","$537,120","-","-","$537,120","$537,120",0.33,"537,120"
"Leclerc
										
										Jose Leclerc",23,"RP","Pre-Arb","$536,000","-","-","$536,000","$536,000",0.33,"536,000"
"Kela
										
										Keone Kela",24,"RP","Pre-Arb","$543,210","-","-","$543,210","$498,624",0.31,"543,210"
"Bibens-Dirkx
										
										Austin Bibens-Dirkx",32,"P","Pre-Arb","$535,000","-","-","$535,000","$432,604",0.26,"535,000"
"Martinez
										
										Nick Martinez",26,"SP","Pre-Arb","$540,590","-","-","$540,590","$366,296",0.22,"540,590"
"Rua
										
										Ryan Rua",27,"LF","Pre-Arb","$544,740","-","-","$544,740","$351,286",0.22,"544,740"
"Robinson
										
										Drew Robinson",25,"LF","Pre-Arb","$535,000","-","-","$535,000","$295,223",0.18,"535,000"
"Nicholas
										
										Brett Nicholas",28,"C","Pre-Arb","$537,000","-","-","$537,000","$281,664",0.17,"537,000"
"Hoying
										
										Jared Hoying",28,"RF","Pre-Arb","$535,000","-","-","$535,000","$178,303",0.11,"535,000"
"Rodriguez
										
										Ricardo Rodriguez",24,"RP","Pre-Arb","$535,000","-","-","$535,000","$160,765",0.1,"535,000"
"Gosselin
										
										Philip Gosselin",28,"2B","Pre-Arb","$559,500","-","-","$559,500","$100,881",0.06,"559,500"
"Gardewine
										
										Nick Gardewine",23,"P","Pre-Arb","$535,000","-","-","$535,000","$96,459",0.06,"535,000"
"Espino
										
										Paolo Espino",30,"RP","Pre-Arb","$535,000","-","-","$535,000","$90,613",0.06,"535,000"
"Jimenez
										
										A.J. Jimenez",27,"C","Pre-Arb","$535,000","-","-","$535,000","$90,613",0.06,"535,000"
"Middlebrooks
										
										Will Middlebrooks",28,"3B","Arb 2","$535,000","-","-","$535,000","$90,613",0.06,"535,000"
"Mendez
										
										Yohander Mendez",22,"RP","Pre-Arb","$536,000","-","-","$536,000","$82,012",0.05,"536,000"
"Calhoun
										
										Willie Calhoun",22,"LF","Pre-Arb","$535,000","-","-","$535,000","$58,460",0.04,"535,000"
