"Active.Players..36.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Shields
										
										James Shields",32,"SP","Vet","$13,500,000","-","-","$13,500,000","$13,500,000",13.7,0
"Gordon
										
										Alex Gordon",30,"LF","Vet","$10,750,000","-","$50,000","$10,800,000","$10,800,000",10.96,0
"Butler
										
										Billy Butler",28,"DH","Vet","$8,000,000","$500,000","-","$8,500,000","$8,500,000",8.62,0
"Guthrie
										
										Jeremy Guthrie",35,"SP","Vet","$8,000,000","-","-","$8,000,000","$8,000,000",8.12,0
"Vargas
										
										Jason Vargas",31,"SP","Vet","$7,000,000","-","-","$7,000,000","$7,000,000",7.1,0
"Hochevar
										
										Luke Hochevar",30,"RP","Arb 4","$5,210,000","-","-","$5,210,000","$5,210,000",5.29,0
"Infante
										
										Omar Infante",32,"2B","Vet","$5,000,000","-","-","$5,000,000","$5,000,000",5.07,0
"Davis
										
										Wade Davis",28,"RP/CL","Vet","$4,800,000","-","-","$4,800,000","$4,800,000",4.87,0
"Holland
										
										Greg Holland",28,"RP","Arb 1","$4,675,000","-","$50,000","$4,725,000","$4,725,000",4.79,0
"Hosmer
										
										Eric Hosmer",24,"1B","Pre-Arb","$3,600,000","-","-","$3,600,000","$3,600,000",3.65,0
"Aoki
										
										Norichika Aoki",32,"LF","Pre-Arb","$1,950,000","-","$1,087,500","$3,037,500","$3,037,500",3.08,0
"Escobar
										
										Alcides Escobar",27,"SS","Arb 2","$3,000,000","-","-","$3,000,000","$3,000,000",3.04,0
"Willingham
										
										Josh Willingham",35,"LF","Vet","$1,797,814","-","-","$1,797,814","$1,797,814",1.82,0
"Perez
										
										Salvador Perez",24,"C","Vet","$1,500,000","-","$100,000","$1,600,000","$1,600,000",1.62,0
"Crow
										
										Aaron Crow",27,"RP","Arb 1","$1,475,000","-","-","$1,475,000","$1,475,000",1.5,0
"Collins
										
										Tim Collins",24,"RP","Pre-Arb","$1,362,500","-","-","$1,362,500","$1,362,500",1.38,0
"Frasor
										
										Jason Frasor",36,"RP","Vet","$1,750,000","-","-","$1,750,000","$717,213",0.73,0
"Moustakas
										
										Mike Moustakas",25,"3B","Pre-Arb","$549,000","-","-","$549,000","$549,000",0.56,0
"Cain
										
										Lorenzo Cain",28,"CF","Pre-Arb","$546,000","-","-","$546,000","$546,000",0.55,0
"Dyson
										
										Jarrod Dyson",29,"RF","Pre-Arb","$530,000","-","-","$530,000","$530,000",0.54,0
"Herrera
										
										Kelvin Herrera",24,"RP/CL","Pre-Arb","$522,500","-","-","$522,500","$522,500",0.53,0
"Bueno
										
										Francisley Bueno",33,"RP","Pre-Arb","$504,500","-","-","$504,500","$504,500",0.51,0
"Ventura
										
										Yordano Ventura",23,"SP","Pre-Arb","$500,500","-","-","$500,500","$500,500",0.51,0
"Downs
										
										Scott Downs",38,"RP","Vet","$500,000","-","-","$500,000","$500,000",0.51,0
"Ibanez
										
										Raul Ibanez",42,"DH","Vet","$500,000","-","-","$500,000","$500,000",0.51,0
"Duffy
										
										Danny Duffy",25,"SP","Pre-Arb","$526,000","-","-","$526,000","$485,759",0.49,0
"Wood
										
										Blake Wood",28,"RP","Pre-Arb","$560,000","-","-","$560,000","$364,153",0.37,0
"Coleman
										
										Louis Coleman",28,"RP","Pre-Arb","$537,000","-","-","$537,000","$302,245",0.31,0
"Mariot
										
										Michael Mariot",25,"RP","Pre-Arb","$500,000","-","-","$500,000","$275,956",0.28,0
"Colon
										
										Christian Colon",25,"2B","Pre-Arb","$500,000","-","-","$500,000","$196,721",0.2,0
"Kratz
										
										Erik Kratz",34,"C","Pre-Arb","$510,200","-","-","$510,200","$172,854",0.18,0
"Giavotella
										
										Johnny Giavotella",26,"2B","Pre-Arb","$508,575","-","-","$508,575","$116,722",0.12,0
"Coleman
										
										Casey Coleman",26,"RP","Pre-Arb","$500,000","-","-","$500,000","$114,754",0.12,0
"Peguero
										
										Carlos Peguero",27,"LF","Pre-Arb","$504,250","-","-","$504,250","$77,153",0.08,0
"Adams
										
										Lane Adams",24,"RF","Pre-Arb","$500,000","-","-","$500,000","$76,502",0.08,0
"Hendriks
										
										Liam Hendriks",25,"RP","Pre-Arb","$500,000","-","-","$500,000","$76,502",0.08,0
