"Active.Players..35.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Price
										
										David Price",30,"SP","Vet","$30,000,000","-","-","$30,000,000","$30,000,000",14.44,"31,000,000"
"Ramirez
										
										Hanley Ramirez",32,"DH","Vet","$22,000,000","$750,000","-","$22,750,000","$22,750,000",10.95,"22,000,000"
"Porcello
										
										Rick Porcello",27,"SP","Vet","$20,000,000","$125,000","-","$20,125,000","$20,125,000",9.69,"20,625,000"
"Ortiz
										
										David Ortiz",40,"DH","Vet","$16,000,000","-","-","$16,000,000","$16,000,000",7.7,"16,000,000"
"Pedroia
										
										Dustin Pedroia",32,"2B","Vet","$13,000,000","$125,000","$100,000","$13,225,000","$13,225,000",6.37,"13,750,000"
"Buchholz
										
										Clay Buchholz",31,"SP","Vet","$13,000,000","-","-","$13,000,000","$13,000,000",6.26,"7,486,250"
"Kimbrel
										
										Craig Kimbrel",28,"RP/CL","Arb 3","$11,000,000","$250,000","$50,000","$11,300,000","$11,300,000",5.44,"10,500,000"
"Uehara
										
										Koji Uehara",41,"RP","Vet","$9,000,000","-","-","$9,000,000","$9,000,000",4.33,"9,000,000"
"Young
										
										Chris Young",32,"RF","Vet","$6,500,000","-","-","$6,500,000","$6,500,000",3.13,"6,500,000"
"Hanigan
										
										Ryan Hanigan",35,"C","Vet","$3,700,000","-","-","$3,700,000","$3,700,000",1.78,"3,583,333"
"Tazawa
										
										Junichi Tazawa",30,"RP","Arb 3","$3,375,000","-","-","$3,375,000","$3,375,000",1.62,"3,375,000"
"Hill
										
										Aaron Hill",34,"3B","Vet","$12,000,000","-","-","$12,000,000","$2,644,808",1.27,"11,666,667"
"Kelly
										
										Joe Kelly",28,"RP","Arb 1","$2,600,000","-","-","$2,600,000","$2,600,000",1.25,"2,600,000"
"Ziegler
										
										Brad Ziegler",36,"RP","Vet","$5,500,000","-","-","$5,500,000","$2,584,730",1.24,"5,250,000"
"Ross
										
										Robbie Ross",27,"RP","Arb 1","$1,250,000","-","-","$1,250,000","$1,250,000",0.6,"1,250,000"
"Bogaerts
										
										Xander Bogaerts",23,"SS","Pre-Arb","$650,500","-","-","$650,500","$650,500",0.31,"650,500"
"Holt
										
										Brock Holt",28,"2B","Pre-Arb","$606,000","-","-","$606,000","$606,000",0.29,"606,000"
"Pomeranz
										
										Drew Pomeranz",27,"SP","Arb 1","$1,350,000","-","-","$1,350,000","$597,540",0.29,"1,350,000"
"Betts
										
										Mookie Betts",23,"RF","Pre-Arb","$566,000","-","-","$566,000","$566,000",0.27,"566,000"
"Bradley Jr.
										
										Jackie Bradley Jr.",26,"CF","Pre-Arb","$546,500","-","-","$546,500","$546,500",0.26,"546,500"
"Shaw
										
										Travis Shaw",26,"3B","Pre-Arb","$515,000","-","-","$515,000","$515,000",0.25,"515,000"
"Wright
										
										Steven Wright",31,"SP","Pre-Arb","$514,500","-","-","$514,500","$514,500",0.25,"514,500"
"Barnes
										
										Matt Barnes",26,"RP","Pre-Arb","$511,000","-","-","$511,000","$511,000",0.25,"511,000"
"Hembree
										
										Heath Hembree",27,"RP","Pre-Arb","$507,500","-","-","$507,500","$366,036",0.18,"507,500"
"Leon
										
										Sandy Leon",27,"C","Pre-Arb","$534,000","-","-","$534,000","$350,160",0.17,"534,000"
"Vazquez
										
										Christian Vazquez",25,"C","Pre-Arb","$513,000","-","-","$513,000","$339,163",0.16,"513,000"
"Hernandez
										
										Marco Hernandez",23,"SS","Pre-Arb","$507,500","-","-","$507,500","$285,619",0.14,"507,500"
"Rodriguez
										
										Eduardo Rodriguez",23,"SP","Pre-Arb","$521,000","-","-","$521,000","$241,995",0.12,"521,000"
"Abad
										
										Fernando Abad",30,"RP","Arb 2","$507,500","-","-","$507,500","$174,699",0.08,"507,500"
"Benintendi
										
										Andrew Benintendi",21,"OF","Pre-Arb","$507,500","-","-","$507,500","$171,926",0.08,"507,500"
"Ramirez
										
										Noe Ramirez",26,"RP","Pre-Arb","$509,500","-","-","$509,500","$158,688",0.08,"509,500"
"Holaday
										
										Bryan Holaday",28,"C","Pre-Arb","$519,000","-","-","$519,000","$158,061",0.08,"519,000"
"Marrero
										
										Deven Marrero",25,"SS","Pre-Arb","$507,500","-","-","$507,500","$124,785",0.06,"507,500"
"Owens
										
										Henry Owens",23,"RP","Pre-Arb","$507,500","-","-","$507,500","$102,601",0.05,"507,500"
"Scott
										
										Robby Scott",26,"RP","Pre-Arb","$507,500","-","-","$507,500","$85,963",0.04,"507,500"
