"Active.Players..35.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Greinke
										
										Zack Greinke",34,"SP","Vet","$31,000,000","$3,000,000","-","$34,000,000","$34,000,000",23.72,"34,416,667"
"Goldschmidt
										
										Paul Goldschmidt",30,"1B","Vet","$11,000,000","$100,000","-","$11,100,000","$11,100,000",7.74,"6,400,000"
"Pollock
										
										A.J. Pollock",30,"CF","Arb 3","$7,750,000","-","-","$7,750,000","$7,750,000",5.41,"7,750,000"
"Corbin
										
										Patrick Corbin",29,"SP","Arb 3","$7,500,000","-","-","$7,500,000","$7,500,000",5.23,"7,500,000"
"Miller
										
										Shelby Miller",27,"RP","Arb 3","$4,900,000","-","-","$4,900,000","$4,900,000",3.42,"4,900,000"
"Avila
										
										Alex Avila",31,"C","Vet","$4,000,000","-","-","$4,000,000","$4,000,000",2.79,"4,125,000"
"Ray
										
										Robbie Ray",26,"SP","Arb 1","$3,950,000","-","-","$3,950,000","$3,950,000",2.76,"3,950,000"
"Souza
										
										Steven Souza",29,"RF","Arb 1","$3,550,000","-","-","$3,550,000","$3,550,000",2.48,"3,550,000"
"Owings
										
										Chris Owings",26,"RF","Arb 2","$3,400,000","-","-","$3,400,000","$3,400,000",2.37,"3,400,000"
"Peralta
										
										David Peralta",30,"RF","Arb 1","$3,300,000","-","-","$3,300,000","$3,300,000",2.3,"3,300,000"
"Hirano
										
										Yoshihisa Hirano",34,"RP","Pre-Arb","$3,000,000","-","-","$3,000,000","$3,000,000",2.09,"3,000,000"
"Marte
										
										Ketel Marte",24,"2B","Pre-Arb","$1,000,000","$2,000,000","-","$3,000,000","$3,000,000",2.09,"4,800,000"
"Ziegler
										
										Brad Ziegler",38,"RP","Vet","$9,000,000","-","-","$9,000,000","$2,999,994",2.09,"2,999,994"
"Descalso
										
										Daniel Descalso",31,"3B","Vet","$2,000,000","-","-","$2,000,000","$2,000,000",1.4,"1,500,000"
"Mathis
										
										Jeff Mathis",35,"C","Vet","$2,000,000","-","-","$2,000,000","$2,000,000",1.4,"2,000,000"
"Jay
										
										Jon Jay",33,"CF","Vet","$3,000,000","-","$1,500,000","$4,500,000","$1,887,093",1.32,"3,000,000"
"Boxberger
										
										Brad Boxberger",30,"RP/CL","Arb 2","$1,850,000","-","-","$1,850,000","$1,850,000",1.29,"1,850,000"
"Escobar
										
										Eduardo Escobar",29,"3B","Arb 3","$4,850,000","-","-","$4,850,000","$1,694,875",1.18,"4,850,000"
"Ahmed
										
										Nick Ahmed",28,"SS","Arb 1","$1,275,000","-","-","$1,275,000","$1,275,000",0.89,"1,275,000"
"Chafin
										
										Andrew Chafin",28,"RP","Arb 1","$1,195,000","-","-","$1,195,000","$1,195,000",0.83,"1,195,000"
"Diekman
										
										Jake Diekman",31,"RP","Arb 3","$2,712,500","-","-","$2,712,500","$904,146",0.63,"2,712,500"
"McFarland
										
										T.J. McFarland",29,"RP","Arb 2","$850,000","-","-","$850,000","$850,000",0.59,"850,000"
"Bradley
										
										Archie Bradley",25,"RP","Pre-Arb","$581,900","-","-","$581,900","$581,900",0.41,"581,900"
"Godley
										
										Zack Godley",28,"SP","Pre-Arb","$579,200","-","-","$579,200","$579,200",0.4,"579,200"
"Murphy
										
										John Ryan Murphy",27,"C","Pre-Arb","$558,000","-","-","$558,000","$558,000",0.39,"558,000"
"Andriese
										
										Matt Andriese",28,"RP","Pre-Arb","$558,400","-","-","$558,400","$537,358",0.37,"537,358"
"Koch
										
										Matt Koch",27,"RP","Pre-Arb","$545,000","-","-","$545,000","$322,300",0.22,"322,300"
"Bracho
										
										Silvino Bracho",25,"RP","Pre-Arb","$545,000","-","-","$545,000","$205,100",0.14,"205,100"
"Brito
										
										Socrates Brito",25,"LF","Pre-Arb","$545,000","-","-","$545,000","$125,990",0.09,"125,990"
"Sherfy
										
										Jimmie Sherfy",26,"RP","Pre-Arb","$545,000","-","-","$545,000","$120,130",0.08,"120,130"
"Stewart
										
										Chris Stewart",36,"C","Vet","$575,000","-","-","$575,000","$98,912",0.07,"98,912"
"Lopez
										
										Yoan Lopez",25,"SP","Pre-Arb","$545,000","-","-","$545,000","$82,040",0.06,"82,040"
"Vargas
										
										Ildemaro Vargas",26,"SS","Pre-Arb","$545,000","-","-","$545,000","$82,040",0.06,"82,040"
"Barrett
										
										Jake Barrett",26,"RP","Pre-Arb","$545,000","-","-","$545,000","$58,600",0.04,"58,600"
"Delgado
										
										Randall Delgado",28,"RP","Arb 3","$545,000","-","-","$545,000","$43,950",0.03,"43,950"
