"Active.Players..32.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Abreu
										
										Jose Abreu",31,"1B","Arb 2","$13,000,000","-","-","$13,000,000","$13,000,000",18.1,"13,000,000"
"Shields
										
										James Shields",36,"SP","Vet","$21,000,000","-","-","$21,000,000","$10,000,000",13.92,"18,750,000"
"Castillo
										
										Welington Castillo",31,"C","Vet","$7,250,000","-","-","$7,250,000","$7,250,000",10.09,"7,500,000"
"Garcia
										
										Avisail Garcia",27,"RF","Arb 3","$6,700,000","-","-","$6,700,000","$6,700,000",9.33,"6,700,000"
"Jones
										
										Nate Jones",32,"RP","Vet","$3,950,000","-","-","$3,950,000","$3,950,000",5.5,"2,666,667"
"Sanchez
										
										Yolmer Sanchez",26,"3B","Arb 1","$2,350,000","-","-","$2,350,000","$2,350,000",3.27,"2,350,000"
"Rodon
										
										Carlos Rodon",25,"SP","Arb 1","$2,300,000","-","-","$2,300,000","$2,300,000",3.2,"2,300,000"
"Santiago
										
										Hector Santiago",30,"RP","Vet","$2,000,000","-","-","$2,000,000","$2,000,000",2.78,"2,000,000"
"Garcia
										
										Leury Garcia",27,"RF","Arb 1","$1,175,000","-","-","$1,175,000","$1,175,000",1.64,"1,175,000"
"Anderson
										
										Tim Anderson",25,"SS","Pre-Arb","$1,000,000","-","-","$1,000,000","$1,000,000",1.39,"4,166,667"
"Davidson
										
										Matt Davidson",27,"DH","Pre-Arb","$570,000","-","-","$570,000","$570,000",0.79,"570,000"
"Narvaez
										
										Omar Narvaez",26,"C","Pre-Arb","$560,000","-","-","$560,000","$560,000",0.78,"560,000"
"Giolito
										
										Lucas Giolito",23,"SP","Pre-Arb","$555,000","-","-","$555,000","$555,000",0.77,"555,000"
"Lopez
										
										Reynaldo Lopez",24,"SP","Pre-Arb","$555,000","-","-","$555,000","$555,000",0.77,"555,000"
"Moncada
										
										Yoan Moncada",23,"2B","Pre-Arb","$555,000","-","-","$555,000","$555,000",0.77,"555,000"
"Delmonico
										
										Nicky Delmonico",25,"LF","Pre-Arb","$553,000","-","-","$553,000","$553,000",0.77,"553,000"
"Engel
										
										Adam Engel",26,"CF","Pre-Arb","$552,000","-","-","$552,000","$552,000",0.77,"552,000"
"Palka
										
										Daniel Palka",26,"LF","Pre-Arb","$545,000","-","-","$545,000","$468,800",0.65,"545,000"
"Fry
										
										Jace Fry",24,"RP","Pre-Arb","$545,000","-","-","$545,000","$439,500",0.61,"545,000"
"Covey
										
										Dylan Covey",26,"SP","Pre-Arb","$545,000","-","-","$545,000","$398,480",0.55,"545,000"
"Minaya
										
										Juan Minaya",27,"RP","Pre-Arb","$558,000","-","-","$558,000","$381,000",0.53,"558,000"
"Smith
										
										Kevan Smith",30,"C","Pre-Arb","$545,000","-","-","$545,000","$345,740",0.48,"545,000"
"Bummer
										
										Aaron Bummer",24,"RP","Pre-Arb","$549,000","-","-","$549,000","$293,000",0.41,"549,000"
"Gomez
										
										Jeanmar Gomez",30,"RP","Vet","$545,000","-","-","$545,000","$240,260",0.33,"545,000"
"Rondon
										
										Jose Rondon",24,"SS","Pre-Arb","$545,000","-","-","$545,000","$237,330",0.33,"545,000"
"LaMarre
										
										Ryan LaMarre",29,"CF","Pre-Arb","$580,000","-","-","$580,000","$199,552",0.28,"580,000"
"Vieira
										
										Thyago Vieira",25,"SP","Pre-Arb","$545,000","-","-","$545,000","$196,310",0.27,"545,000"
"Burr
										
										Ryan Burr",24,"RP","Pre-Arb","$545,000","-","-","$545,000","$117,200",0.16,"545,000"
"Hamilton
										
										Ian Hamilton",23,"RP","Pre-Arb","$545,000","-","-","$545,000","$90,830",0.13,"545,000"
"Cordell
										
										Ryan Cordell",26,"OF","Pre-Arb","$545,000","-","-","$545,000","$82,040",0.11,"545,000"
"Ruiz
										
										Jose Ruiz",23,"RP","Pre-Arb","$545,000","-","-","$545,000","$79,110",0.11,"545,000"
"Scahill
										
										Rob Scahill",31,"RP","Arb 1","$545,000","-","-","$545,000","$67,390",0.09,"545,000"
