"Active.Players..42.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Fielder
										
										Prince Fielder",28,"DH","Vet","$23,000,000","-","$150,000","$23,150,000","$23,150,000",16.05,0
"Cabrera
										
										Miguel Cabrera",29,"1B","Vet","$21,000,000","-","-","$21,000,000","$21,000,000",14.56,0
"Verlander
										
										Justin Verlander",29,"SP","Vet","$20,000,000","$166,668","-","$20,166,668","$20,166,668",13.98,0
"Martinez
										
										Victor Martinez",33,"DH","Vet","$13,000,000","-","-","$13,000,000","$13,000,000",9.01,0
"Valverde
										
										Jose Valverde",34,"RP","Vet","$9,000,000","-","-","$9,000,000","$9,000,000",6.24,0
"Young
										
										Delmon Young",26,"LF","Arb 3","$6,750,000","-","-","$6,750,000","$6,750,000",4.68,0
"Benoit
										
										Joaquin Benoit",35,"RP","Vet","$5,500,000","-","-","$5,500,000","$5,500,000",3.81,0
"Peralta
										
										Jhonny Peralta",30,"3B","Vet","$5,500,000","-","-","$5,500,000","$5,500,000",3.81,0
"Scherzer
										
										Max Scherzer",27,"SP","Arb 1","$3,750,000","-","-","$3,750,000","$3,750,000",2.6,0
"Sanchez
										
										Anibal Sanchez",28,"RP","Arb 3","$8,000,000","-","-","$8,000,000","$3,147,540",2.18,0
"Porcello
										
										Rick Porcello",23,"SP","Arb 1","$3,100,000","-","-","$3,100,000","$3,100,000",2.15,0
"Dotel
										
										Octavio Dotel",38,"RP","Vet","$3,000,000","-","-","$3,000,000","$3,000,000",2.08,0
"Infante
										
										Omar Infante",30,"2B","Vet","$4,000,000","-","-","$2,142,076","$2,142,076",1.48,0
"Raburn
										
										Ryan Raburn",31,"LF","Arb 2","$2,100,000","-","-","$2,100,000","$2,100,000",1.46,0
"Santiago
										
										Ramon Santiago",32,"2B","Vet","$2,100,000","-","-","$2,100,000","$2,100,000",1.46,0
"Turner
										
										Jacob Turner",21,"RP","Pre-Arb","$1,175,000","-","-","$1,175,000","$1,175,000",0.81,0
"Coke
										
										Phil Coke",29,"RP","Arb 1","$1,100,000","-","-","$1,100,000","$1,100,000",0.76,0
"Laird
										
										Gerald Laird",32,"C","Vet","$1,000,000","-","-","$1,000,000","$1,000,000",0.69,0
"Kelly
										
										Don Kelly",32,"CF","Arb 1","$900,000","-","-","$900,000","$900,000",0.62,0
"Avila
										
										Alex Avila",25,"C","Pre-Arb","$510,000","-","-","$510,000","$510,000",0.35,0
"Fister
										
										Doug Fister",28,"SP","Pre-Arb","$507,500","-","-","$507,500","$507,500",0.35,0
"Boesch
										
										Brennan Boesch",27,"RF","Pre-Arb","$502,500","-","-","$502,500","$502,500",0.35,0
"Jackson
										
										Austin Jackson",25,"CF","Pre-Arb","$500,000","-","-","$500,000","$500,000",0.35,0
"Alburquerque
										
										Alberto Alburquerque",26,"RP","Pre-Arb","$495,000","-","-","$495,000","$495,000",0.34,0
"Schlereth
										
										Daniel Schlereth",26,"RP","Pre-Arb","$490,000","-","-","$490,000","$490,000",0.34,0
"Balester
										
										Collin Balester",26,"RP","Pre-Arb","$485,000","-","-","$485,000","$485,000",0.34,0
"Dirks
										
										Andy Dirks",26,"LF","Pre-Arb","$485,000","-","-","$485,000","$485,000",0.34,0
"Below
										
										Duane Below",26,"RP","Pre-Arb","$482,000","-","-","$482,000","$482,000",0.33,0
"Crosby
										
										Casey Crosby",23,"RP","Pre-Arb","$482,000","-","-","$482,000","$482,000",0.33,0
"Worth
										
										Danny Worth",26,"2B","Pre-Arb","$482,000","-","-","$482,000","$482,000",0.33,0
"Berry
										
										Quintin Berry",27,"LF","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.33,0
"Downs
										
										Darin Downs",27,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.33,0
"Garcia
										
										Avisail Garcia",21,"RF","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.33,0
"Hoffman
										
										Matt Hoffman",23,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.33,0
"Marte
										
										Luis Marte",25,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.33,0
"Ortega
										
										Jose Ortega",23,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.33,0
"Perez
										
										Hernan Perez",21,"LF","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.33,0
"Putkonen
										
										Luke Putkonen",26,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.33,0
"Smyly
										
										Drew Smyly",23,"SP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.33,0
"Stohr
										
										Tyler Stohr",25,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.33,0
"Villarreal
										
										Brayan Villarreal",25,"SP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.33,0
"Wilk
										
										Adam Wilk",24,"RP","Pre-Arb","$480,000","-","-","$480,000","$480,000",0.33,0
