"Active.Players..35.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Encarnacion
										
										Edwin Encarnacion",35,"DH","Vet","$17,000,000","$1,666,666","-","$18,666,666","$18,666,666",13.07,"20,000,000"
"Kipnis
										
										Jason Kipnis",31,"2B","Vet","$13,500,000","$166,666","-","$13,666,666","$13,666,666",9.57,"8,750,000"
"Brantley
										
										Michael Brantley",31,"LF","Vet","$12,000,000","-","-","$12,000,000","$12,000,000",8.4,"6,250,000"
"Kluber
										
										Corey Kluber",32,"SP","Arb 3","$10,500,000","$200,000","-","$10,700,000","$10,700,000",7.49,"7,700,000"
"Allen
										
										Cody Allen",29,"RP","Arb 3","$10,575,000","-","-","$10,575,000","$10,575,000",7.41,"10,575,000"
"Miller
										
										Andrew Miller",33,"RP","Vet","$9,000,000","-","-","$9,000,000","$9,000,000",6.3,"9,000,000"
"Carrasco
										
										Carlos Carrasco",31,"SP","Vet","$8,000,000","-","-","$8,000,000","$8,000,000",5.6,"5,500,000"
"Alonso
										
										Yonder Alonso",31,"1B","Vet","$7,000,000","-","-","$7,000,000","$7,000,000",4.9,"8,000,000"
"Bauer
										
										Trevor Bauer",27,"SP","Arb 2","$6,525,000","-","-","$6,525,000","$6,525,000",4.57,"6,525,000"
"Gomes
										
										Yan Gomes",30,"C","Arb 3","$5,950,000","$83,333","-","$6,033,333","$6,033,333",4.22,"3,833,333"
"Tomlin
										
										Josh Tomlin",33,"SP","Vet","$3,000,000","-","-","$3,000,000","$3,000,000",2.1,"1,833,333"
"Ramirez
										
										Jose Ramirez",25,"3B","Arb 1","$2,428,600","$400,000","-","$2,828,600","$2,828,600",1.98,"5,200,000"
"Guyer
										
										Brandon Guyer",32,"RF","Arb 3","$2,750,000","-","-","$2,750,000","$2,750,000",1.93,"2,500,000"
"Davis
										
										Rajai Davis",37,"CF","Vet","$1,750,000","-","-","$1,750,000","$1,750,000",1.23,"1,750,000"
"Perez
										
										Roberto Perez",29,"C","Pre-Arb","$1,500,000","$125,000","-","$1,625,000","$1,625,000",1.14,"2,250,000"
"Hand
										
										Brad Hand",28,"RP/CL","Arb 2","$3,500,000","-","-","$3,500,000","$1,392,473",0.98,"6,583,333"
"Perez
										
										Oliver Perez",36,"RP","Vet","$1,750,000","-","-","$1,750,000","$1,138,441",0.8,"1,750,000"
"Donaldson
										
										Josh Donaldson",32,"3B","Arb 4","$23,000,000","-","-","$23,000,000","$1,133,336",0.79,"23,000,000"
"Otero
										
										Dan Otero",33,"RP","Arb 2","$1,100,000","-","-","$1,100,000","$1,100,000",0.77,"1,250,000"
"Lindor
										
										Francisco Lindor",24,"SS","Pre-Arb","$623,200","-","-","$623,200","$623,200",0.44,"623,200"
"Clevinger
										
										Mike Clevinger",27,"SP","Pre-Arb","$558,500","-","-","$558,500","$558,500",0.39,"558,500"
"Gonzalez
										
										Erik Gonzalez",26,"3B","Pre-Arb","$547,800","-","-","$547,800","$547,800",0.38,"547,800"
"Cabrera
										
										Melky Cabrera",33,"LF","Vet","$1,000,000","-","$250,000","$1,250,000","$526,848",0.37,"1,000,000"
"Olson
										
										Tyler Olson",28,"RP","Pre-Arb","$548,300","-","-","$548,300","$439,252",0.31,"548,300"
"Ramirez
										
										Neil Ramirez",29,"RP","Arb 1","$545,000","-","-","$545,000","$407,270",0.29,"545,000"
"Allen
										
										Greg Allen",25,"CF","Pre-Arb","$545,000","-","-","$545,000","$342,810",0.24,"545,000"
"Bieber
										
										Shane Bieber",23,"SP","Pre-Arb","$545,000","-","-","$545,000","$284,210",0.2,"545,000"
"Plutko
										
										Adam Plutko",26,"RP","Pre-Arb","$545,000","-","-","$545,000","$240,260",0.17,"545,000"
"Cimber
										
										Adam Cimber",27,"RP","Pre-Arb","$545,000","-","-","$545,000","$216,820",0.15,"545,000"
"Diaz
										
										Yandy Diaz",26,"3B","Pre-Arb","$545,000","-","-","$545,000","$158,220",0.11,"545,000"
"Hoyt
										
										James Hoyt",31,"RP","Pre-Arb","$567,700","-","-","$567,700","$106,820",0.07,"567,700"
"Edwards
										
										Jon Edwards",30,"RP","Pre-Arb","$545,000","-","-","$545,000","$87,900",0.06,"545,000"
"Haase
										
										Eric Haase",25,"C","Pre-Arb","$545,000","-","-","$545,000","$87,900",0.06,"545,000"
"Barnes
										
										Brandon Barnes",32,"CF","Pre-Arb","$545,000","-","-","$545,000","$79,110",0.06,"545,000"
"Rosales
										
										Adam Rosales",35,"2B","Vet","$545,000","-","-","$545,000","$79,110",0.06,"545,000"
