"Active.Players..40.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Soriano
										
										Alfonso Soriano",35,"DH","Vet","$18,000,000","$1,000,000","-","$19,000,000","$19,000,000",13.62,0
"Zambrano
										
										Carlos Zambrano",30,"SP","Vet","$17,875,000","$1,000,000","-","$18,875,000","$18,875,000",13.53,0
"Ramirez
										
										Aramis Ramirez",33,"3B","Vet","$14,600,000","-","$75,000","$14,675,000","$14,675,000",10.52,0
"Dempster
										
										Ryan Dempster",34,"SP","Vet","$13,500,000","$1,000,000","-","$14,500,000","$14,500,000",10.4,0
"Pena
										
										Carlos Pena",33,"1B","Vet","$9,959,996","-","-","$9,959,996","$9,959,996",7.14,0
"Silva
										
										Carlos Silva",32,"SP","Pre-Arb","$7,250,000","-","-","$7,250,000","$7,250,000",5.2,0
"Garza
										
										Matt Garza",27,"SP","Arb 2","$5,950,000","-","-","$5,950,000","$5,950,000",4.27,0
"Byrd
										
										Marlon Byrd",33,"LF","Vet","$5,500,000","-","-","$5,500,000","$5,500,000",3.94,0
"Grabow
										
										John Grabow",32,"RP","Vet","$4,800,000","-","-","$4,800,000","$4,800,000",3.44,0
"Samardzija
										
										Jeff Samardzija",26,"SP","Pre-Arb","$3,000,000","$500,000","-","$3,500,000","$3,500,000",2.51,0
"Marmol
										
										Carlos Marmol",28,"RP","Arb 2","$3,200,000","-","-","$3,200,000","$3,200,000",2.29,0
"Soto
										
										Geovany Soto",28,"C","Arb 1","$3,000,000","-","-","$3,000,000","$3,000,000",2.15,0
"Marshall
										
										Sean Marshall",28,"RP","Arb 2","$1,600,000","-","-","$1,600,000","$1,600,000",1.15,0
"Wood
										
										Kerry Wood",34,"RP","Vet","$1,500,000","-","-","$1,500,000","$1,500,000",1.08,0
"Baker
										
										Jeff Baker",30,"1B","Arb 2","$1,175,000","-","-","$1,175,000","$1,175,000",0.84,0
"Johnson
										
										Reed Johnson",34,"LF","Vet","$900,000","-","-","$900,000","$900,000",0.65,0
"Hill
										
										Koyie Hill",32,"C","Pre-Arb","$850,000","-","-","$850,000","$850,000",0.61,0
"Wells
										
										Randy Wells",28,"SP","Pre-Arb","$475,000","-","-","$475,000","$475,000",0.34,0
"DeWitt
										
										Blake DeWitt",25,"2B","Pre-Arb","$460,000","-","-","$460,000","$460,000",0.33,0
"Castro
										
										Starlin Castro",21,"2B","Pre-Arb","$440,000","-","-","$440,000","$440,000",0.32,0
"Colvin
										
										Tyler Colvin",25,"RP","Pre-Arb","$440,000","-","-","$440,000","$440,000",0.32,0
"Cashner
										
										Andrew Cashner",24,"SP","Pre-Arb","$427,500","-","-","$427,500","$427,500",0.31,0
"Russell
										
										James Russell",25,"RP","Pre-Arb","$427,500","-","-","$427,500","$427,500",0.31,0
"Barney
										
										Darwin Barney",25,"SS","Pre-Arb","$417,000","-","-","$417,000","$417,000",0.3,0
"Mateo
										
										Marcos Mateo",27,"RP","Pre-Arb","$417,000","-","-","$417,000","$417,000",0.3,0
"Berg
										
										Justin Berg",27,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.3,0
"Campana
										
										Tony Campana",25,"LF","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.3,0
"Carpenter
										
										Chris Carpenter",25,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.3,0
"Castillo
										
										Welington Castillo",24,"C","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.3,0
"Coleman
										
										Casey Coleman",23,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.3,0
"Dolis
										
										Rafael Dolis",23,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.3,0
"Gaub
										
										John Gaub",26,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.3,0
"LaHair
										
										Bryan LaHair",28,"1B","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.3,0
"LeMahieu
										
										D.J. LeMahieu",22,"2B","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.3,0
"Maine
										
										Scott Maine",26,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.3,0
"Montanez
										
										Luis Montanez",29,"LF","Pre-Arb","$414,000","-","-","$414,000","$294,098",0.21,0
"Ortiz
										
										Ramon Ortiz",38,"RP","Pre-Arb","$414,000","-","-","$414,000","$199,081",0.14,0
"Stevens
										
										Jeff Stevens",27,"SP","Pre-Arb","$414,000","-","-","$414,000","$133,475",0.1,0
"Sappelt
										
										Dave Sappelt",24,"LF","Pre-Arb","$414,000","-","-","$414,000","$124,426",0.09,0
"Clevenger
										
										Steve Clevenger",25,"C","Pre-Arb","$414,000","-","-","$414,000","$22,622",0.02,0
