"Active.Players..41.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Rodriguez
										
										Alex Rodriguez",36,"DH","Vet","$31,000,000","$1,000,000","-","$32,000,000","$32,000,000",14.98,0
"Sabathia
										
										C.C. Sabathia",30,"SP","Vet","$24,285,714","$1,285,714","-","$25,571,428","$25,571,428",11.97,0
"Teixeira
										
										Mark Teixeira",31,"1B","Vet","$22,500,000","$625,000","-","$23,125,000","$23,125,000",10.83,0
"Burnett
										
										A.J. Burnett",34,"SP","Vet","$16,500,000","-","-","$16,500,000","$16,500,000",7.73,0
"Jeter
										
										Derek Jeter",37,"SS","Vet","$15,000,000","-","-","$15,000,000","$15,000,000",7.02,0
"Rivera
										
										Mariano Rivera",41,"RP","Vet","$15,000,000","-","-","$15,000,000","$15,000,000",7.02,0
"Posada
										
										Jorge Posada",39,"C","Vet","$13,100,000","-","-","$13,100,000","$13,100,000",6.13,0
"Cano
										
										Robinson Cano",28,"2B","Vet","$10,000,000","-","-","$10,000,000","$10,000,000",4.68,0
"Soriano
										
										Rafael Soriano",31,"RP","Vet","$10,000,000","-","-","$10,000,000","$10,000,000",4.68,0
"Swisher
										
										Nick Swisher",30,"OF","Vet","$9,000,000","$100,000","-","$9,100,000","$9,100,000",4.26,0
"Granderson
										
										Curtis Granderson",30,"RF","Vet","$8,250,000","-","$75,000","$8,325,000","$8,325,000",3.9,0
"Martin
										
										Russell Martin",28,"C","Arb 2","$4,000,000","-","$75,000","$4,075,000","$4,075,000",1.91,0
"Igawa
										
										Kei Igawa",31,"RP","Pre-Arb","$4,000,000","-","-","$4,000,000","$4,000,000",1.87,0
"Marte
										
										Damaso Marte",36,"RP","Vet","$4,000,000","-","-","$4,000,000","$4,000,000",1.87,0
"Feliciano
										
										Pedro Feliciano",34,"RP","Vet","$3,750,000","-","-","$3,750,000","$3,750,000",1.76,0
"Hughes
										
										Phil Hughes",25,"RP","Arb 1","$2,700,000","-","-","$2,700,000","$2,700,000",1.26,0
"Chavez
										
										Eric Chavez",33,"3B","Vet","$1,500,000","-","-","$1,500,000","$1,500,000",0.7,0
"Jones
										
										Andruw Jones",34,"LF","Vet","$1,500,000","-","-","$1,500,000","$1,500,000",0.7,0
"Millwood
										
										Kevin Millwood",36,"SP","Pre-Arb","$1,500,000","-","-","$1,500,000","$1,500,000",0.7,0
"Chamberlain
										
										Joba Chamberlain",25,"RP","Arb 1","$1,400,000","-","-","$1,400,000","$1,400,000",0.66,0
"Logan
										
										Boone Logan",26,"RP","Arb 2","$1,200,000","-","-","$1,200,000","$1,200,000",0.56,0
"Colon
										
										Bartolo Colon",38,"SP","Vet","$900,000","-","-","$900,000","$900,000",0.42,0
"Ayala
										
										Luis Ayala",33,"RP","Vet","$650,000","-","-","$650,000","$650,000",0.3,0
"Gardner
										
										Brett Gardner",27,"LF","Pre-Arb","$529,500","-","-","$529,500","$529,500",0.25,0
"Robertson
										
										David Robertson",26,"RP","Pre-Arb","$460,450","-","-","$460,450","$460,450",0.22,0
"Cervelli
										
										Francisco Cervelli",25,"C","Pre-Arb","$455,700","-","-","$455,700","$455,700",0.21,0
"Molina
										
										Gustavo Molina",29,"C","Pre-Arb","$455,000","-","-","$455,000","$455,000",0.21,0
"Nova
										
										Ivan Nova",24,"SP","Pre-Arb","$432,900","-","-","$432,900","$432,900",0.2,0
"Curtis
										
										Colin Curtis",25,"RF","Pre-Arb","$420,400","-","-","$420,400","$420,400",0.2,0
"Nunez
										
										Eduardo Nunez",24,"SS","Pre-Arb","$419,300","-","-","$419,300","$419,300",0.2,0
"Betances
										
										Dellin Betances",23,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.19,0
"Corona
										
										Reegie Corona",24,"2B","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.19,0
"Golson
										
										Greg Golson",25,"RF","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.19,0
"Kontos
										
										George Kontos",26,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.19,0
"Laird
										
										Brandon Laird",32,"3B","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.19,0
"Mesa
										
										Melky Mesa",24,"CF","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.19,0
"Montero
										
										Jesus Montero",21,"C","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.19,0
"Noesi
										
										Hector Noesi",24,"SP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.19,0
"Pena
										
										Ramiro Pena",25,"2B","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.19,0
"Romine
										
										Austin Romine",22,"C","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.19,0
"Brackman
										
										Andrew Brackman",25,"RP","Pre-Arb","$400,000","-","-","$400,000","$400,000",0.19,0
