"Active.Players..34.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Mauer
										
										Joe Mauer",34,"1B","Vet","$23,000,000","-","-","$23,000,000","$23,000,000",19,"23,000,000"
"Santana
										
										Ervin Santana",34,"SP","Vet","$13,500,000","-","-","$13,500,000","$13,500,000",11.15,"13,750,000"
"Castro
										
										Jason Castro",30,"C","Vet","$8,500,000","-","-","$8,500,000","$8,500,000",7.02,"8,166,667"
"Perkins
										
										Glen Perkins",34,"RP","Vet","$6,500,000","-","-","$6,500,000","$6,500,000",5.37,"5,543,750"
"Dozier
										
										Brian Dozier",30,"2B","Arb 2","$6,000,000","-","$25,000","$6,025,000","$6,025,000",4.98,"5,000,000"
"Gibson
										
										Kyle Gibson",29,"SP","Arb 1","$2,900,000","-","-","$2,900,000","$2,900,000",2.4,"2,900,000"
"Escobar
										
										Eduardo Escobar",28,"SS","Arb 2","$2,600,000","-","-","$2,600,000","$2,600,000",2.15,"2,600,000"
"Belisle
										
										Matt Belisle",37,"RP","Vet","$2,050,000","-","-","$2,050,000","$2,050,000",1.69,"2,050,000"
"Pressly
										
										Ryan Pressly",28,"RP","Arb 1","$1,175,000","-","-","$1,175,000","$1,175,000",0.97,"1,175,000"
"Gimenez
										
										Chris Gimenez",34,"C","Arb 4","$950,000","-","-","$950,000","$950,000",0.78,"950,000"
"Adrianza
										
										Ehire Adrianza",27,"SS","Arb 1","$600,000","-","-","$600,000","$600,000",0.5,"600,000"
"Sano
										
										Miguel Sano",24,"3B","Pre-Arb","$572,500","-","-","$572,500","$572,500",0.47,"572,500"
"Grossman
										
										Robbie Grossman",27,"LF","Pre-Arb","$552,500","-","-","$552,500","$552,500",0.46,"552,500"
"Rosario
										
										Eddie Rosario",25,"LF","Pre-Arb","$552,500","-","-","$552,500","$552,500",0.46,"552,500"
"Kepler
										
										Max Kepler",24,"RF","Pre-Arb","$547,500","-","-","$547,500","$547,500",0.45,"547,500"
"Duffey
										
										Tyler Duffey",26,"RP","Pre-Arb","$542,500","-","-","$542,500","$542,500",0.45,"542,500"
"Rogers
										
										Taylor Rogers",26,"RP","Pre-Arb","$542,500","-","-","$542,500","$542,500",0.45,"542,500"
"Polanco
										
										Jorge Polanco",23,"SS","Pre-Arb","$540,000","-","-","$540,000","$540,000",0.45,"540,000"
"Buxton
										
										Byron Buxton",23,"CF","Pre-Arb","$535,000","-","-","$535,000","$535,000",0.44,"535,000"
"Mejia
										
										Adalberto Mejia",24,"SP","Pre-Arb","$535,000","-","-","$535,000","$435,527",0.36,"535,000"
"Berrios
										
										Jose Berrios",23,"SP","Pre-Arb","$535,000","-","-","$535,000","$415,066",0.34,"535,000"
"Boshers
										
										Buddy Boshers",29,"RP","Pre-Arb","$535,000","-","-","$535,000","$341,991",0.28,"535,000"
"Vargas
										
										Kennys Vargas",26,"1B","Pre-Arb","$540,000","-","-","$540,000","$336,414",0.28,"540,000"
"Hildenberger
										
										Trevor Hildenberger",26,"RP","Pre-Arb","$535,000","-","-","$535,000","$295,223",0.24,"535,000"
"Busenitz
										
										Alan Busenitz",26,"P","Pre-Arb","$535,000","-","-","$535,000","$248,455",0.21,"535,000"
"Colon
										
										Bartolo Colon",44,"SP","Vet","$535,000","-","-","$535,000","$222,148",0.18,"535,000"
"Granite
										
										Zach Granite",24,"OF","Pre-Arb","$535,000","-","-","$535,000","$195,841",0.16,"535,000"
"Gee
										
										Dillon Gee",31,"RP","Arb 3","$535,000","-","-","$535,000","$192,918",0.16,"535,000"
"Tonkin
										
										Michael Tonkin",27,"RP","Pre-Arb","$542,500","-","-","$542,500","$180,804",0.15,"542,500"
"Turley
										
										Nik Turley",27,"RP","Pre-Arb","$535,000","-","-","$535,000","$143,227",0.12,"535,000"
"Garver
										
										Mitch Garver",26,"C","Pre-Arb","$535,000","-","-","$535,000","$131,535",0.11,"535,000"
"Curtiss
										
										John Curtiss",24,"RP","Pre-Arb","$535,000","-","-","$535,000","$116,920",0.1,"535,000"
"Goodrum
										
										Niko Goodrum",25,"RF","Pre-Arb","$535,000","-","-","$535,000","$90,613",0.07,"535,000"
"Slegers
										
										Aaron Slegers",24,"P","Pre-Arb","$535,000","-","-","$535,000","$84,767",0.07,"535,000"
