"Active.Players..40.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Kershaw
										
										Clayton Kershaw",30,"SP","Vet","$33,000,000","$2,571,428","-","$35,571,428","$35,571,428",17.82,"30,714,286"
"Kemp
										
										Matt Kemp",33,"RF","Vet","$21,500,000","-","-","$21,500,000","$18,000,000",9.02,"20,000,000"
"Hill
										
										Rich Hill",38,"SP","Vet","$16,000,000","$666,666","-","$16,666,666","$16,666,666",8.35,"16,000,000"
"Turner
										
										Justin Turner",33,"3B","Vet","$11,000,000","$1,000,000","-","$12,000,000","$12,000,000",6.01,"16,000,000"
"Jansen
										
										Kenley Jansen",30,"RP/CL","Vet","$10,000,000","$1,333,333","-","$11,333,333","$11,333,333",5.68,"16,000,000"
"Puig
										
										Yasiel Puig",27,"RF","Arb 2","$7,500,000","$1,714,285","-","$9,214,285","$9,214,285",4.62,"6,000,000"
"Grandal
										
										Yasmani Grandal",29,"C","Arb 3","$7,900,000","-","-","$7,900,000","$7,900,000",3.96,"7,900,000"
"Ryu
										
										Hyun-Jin Ryu",31,"SP","Pre-Arb","$7,000,000","$833,333","-","$7,833,333","$7,833,333",3.92,"6,000,000"
"Machado
										
										Manny Machado",25,"3B","Arb 3","$16,000,000","-","-","$16,000,000","$6,365,591",3.19,"16,000,000"
"Maeda
										
										Kenta Maeda",30,"SP","Pre-Arb","$3,000,000","$125,000","$3,000,000","$6,125,000","$6,125,000",3.07,"3,125,000"
"Wood
										
										Alex Wood",27,"SP","Arb 2","$6,000,000","-","-","$6,000,000","$6,000,000",3.01,"6,000,000"
"Dozier
										
										Brian Dozier",31,"2B","Arb 3","$9,000,000","-","-","$9,000,000","$3,000,000",1.5,"5,000,000"
"Pederson
										
										Joc Pederson",26,"LF","Arb 1","$2,600,000","-","-","$2,600,000","$2,600,000",1.3,"2,600,000"
"Cingrani
										
										Tony Cingrani",28,"RP","Arb 2","$2,300,000","-","-","$2,300,000","$2,300,000",1.15,"2,300,000"
"Fields
										
										Josh Fields",32,"RP","Arb 2","$2,200,000","-","-","$2,200,000","$2,200,000",1.1,"2,200,000"
"Hernandez
										
										Enrique Hernandez",26,"LF","Arb 1","$1,600,000","-","-","$1,600,000","$1,600,000",0.8,"1,600,000"
"Baez
										
										Pedro Baez",30,"RP","Arb 1","$1,500,000","-","-","$1,500,000","$1,500,000",0.75,"1,500,000"
"Madson
										
										Ryan Madson",37,"RP","Vet","$7,500,000","$166,668","$250,000","$7,916,668","$1,250,013",0.63,"7,333,333"
"Utley
										
										Chase Utley",39,"2B","Vet","$1,000,000","-","-","$1,000,000","$1,000,000",0.5,"1,000,000"
"Freese
										
										David Freese",35,"3B","Vet","$4,250,000","-","-","$4,250,000","$685,470",0.34,"3,666,667"
"Bellinger
										
										Cody Bellinger",22,"1B","Pre-Arb","$585,000","-","-","$585,000","$585,000",0.29,"585,000"
"Taylor
										
										Chris Taylor",27,"SS","Pre-Arb","$575,000","-","-","$575,000","$575,000",0.29,"575,000"
"Barnes
										
										Austin Barnes",28,"C","Pre-Arb","$555,000","-","-","$555,000","$555,000",0.28,"555,000"
"Stripling
										
										Ross Stripling",28,"SP","Pre-Arb","$555,000","-","-","$555,000","$555,000",0.28,"555,000"
"Alexander
										
										Scott Alexander",28,"RP","Pre-Arb","$550,000","-","-","$550,000","$520,432",0.26,"550,000"
"Buehler
										
										Walker Buehler",23,"RP","Pre-Arb","$545,000","-","-","$545,000","$512,750",0.26,"545,000"
"Urias
										
										Julio Urias",21,"RP","Pre-Arb","$550,000","-","-","$550,000","$502,690",0.25,"550,000"
"Axford
										
										John Axford",35,"RP","Vet","$1,500,000","-","-","$1,500,000","$500,030",0.25,"1,500,000"
"Muncy
										
										Max Muncy",27,"2B","Pre-Arb","$545,000","-","-","$545,000","$489,310",0.25,"545,000"
"Chargois
										
										J.T. Chargois",27,"RP","Pre-Arb","$550,000","-","-","$550,000","$437,636",0.22,"550,000"
"Garcia
										
										Yimi Garcia",27,"RP","Arb 1","$630,000","-","-","$630,000","$389,505",0.2,"630,000"
"Ferguson
										
										Caleb Ferguson",21,"RP","Pre-Arb","$545,000","-","-","$545,000","$328,160",0.16,"545,000"
"Rosscup
										
										Zac Rosscup",30,"RP","Arb 1","$610,000","-","-","$610,000","$259,120",0.13,"610,000"
"Floro
										
										Dylan Floro",27,"RP","Pre-Arb","$545,000","-","-","$545,000","$251,980",0.13,"545,000"
"Farmer
										
										Kyle Farmer",27,"C","Pre-Arb","$547,500","-","-","$547,500","$237,330",0.12,"547,500"
"Venditte
										
										Pat Venditte",33,"RP","Pre-Arb","$545,000","-","-","$545,000","$193,380",0.1,"545,000"
"Verdugo
										
										Alex Verdugo",22,"OF","Pre-Arb","$545,000","-","-","$545,000","$137,710",0.07,"545,000"
"Toles
										
										Andrew Toles",26,"CF","Pre-Arb","$555,000","-","-","$555,000","$122,344",0.06,"555,000"
"Locastro
										
										Tim Locastro",25,"2B","Pre-Arb","$545,000","-","-","$545,000","$120,130",0.06,"545,000"
"Gale
										
										Rocky Gale",30,"C","Pre-Arb","$545,000","-","-","$545,000","$84,970",0.04,"545,000"
