"Active.Players..35.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Davis
										
										Chris Davis",30,"1B","Vet","$17,000,000","-","-","$21,118,782","$21,118,782",14.05,"23,000,000"
"Jones
										
										Adam Jones",30,"CF","Vet","$16,000,000","$333,333","-","$16,333,333","$16,333,333",10.87,"14,250,000"
"Wieters
										
										Matt Wieters",30,"C","Vet","$15,800,000","-","-","$15,800,000","$15,800,000",10.51,"15,800,000"
"Jimenez
										
										Ubaldo Jimenez",32,"SP","Vet","$13,000,000","-","-","$13,000,000","$13,000,000",8.65,"12,500,000"
"Hardy
										
										J.J. Hardy",33,"SS","Vet","$12,500,000","-","-","$12,500,000","$12,500,000",8.32,"13,333,333"
"Trumbo
										
										Mark Trumbo",30,"DH","Arb 3","$9,150,000","-","-","$9,150,000","$9,150,000",6.09,"9,150,000"
"Gallardo
										
										Yovani Gallardo",30,"RP","Vet","$9,000,000","-","-","$9,000,000","$9,000,000",5.99,"11,000,000"
"Britton
										
										Zack Britton",28,"RP","Arb 1","$6,750,000","-","-","$6,750,000","$6,750,000",4.49,"6,750,000"
"Tillman
										
										Chris Tillman",28,"SP","Arb 2","$6,225,000","-","-","$6,225,000","$6,225,000",4.14,"6,225,000"
"O'Day
										
										Darren O'Day",33,"RP","Vet","$6,000,000","-","-","$6,000,000","$6,000,000",3.99,"7,750,000"
"Alvarez
										
										Pedro Alvarez",29,"1B","Arb 3","$5,750,000","-","$200,000","$5,950,000","$5,950,000",3.96,"5,750,000"
"Machado
										
										Manny Machado",23,"3B","Arb 1","$5,000,000","-","-","$5,000,000","$5,000,000",3.33,"5,000,000"
"Kim
										
										Hyun-soo Kim",28,"LF","Pre-Arb","$2,800,000","-","-","$2,800,000","$2,800,000",1.86,"3,500,000"
"Worley
										
										Vance Worley",28,"RP","Arb 2","$2,600,000","-","-","$2,600,000","$2,600,000",1.73,"2,600,000"
"Miley
										
										Wade Miley",29,"SP","Arb 2","$6,000,000","$166,666","-","$6,166,666","$2,098,360",1.4,"6,416,667"
"Bundy
										
										Dylan Bundy",23,"SP","Pre-Arb","$1,800,000","-","-","$1,800,000","$1,800,000",1.2,"1,800,000"
"Flaherty
										
										Ryan Flaherty",29,"3B","Arb 2","$1,500,000","-","-","$1,500,000","$1,500,000",1,"1,500,000"
"Reimold
										
										Nolan Reimold",32,"LF","Arb 3","$1,300,000","-","-","$1,300,000","$1,300,000",0.86,"1,300,000"
"Brach
										
										Brad Brach",30,"RP","Arb 1","$1,250,000","-","-","$1,250,000","$1,250,000",0.83,"1,250,000"
"Gausman
										
										Kevin Gausman",25,"SP","Pre-Arb","$532,000","-","-","$532,000","$532,000",0.35,"532,000"
"Schoop
										
										Jonathan Schoop",24,"2B","Pre-Arb","$522,500","-","-","$522,500","$522,500",0.35,"522,500"
"Givens
										
										Mychal Givens",26,"RP","Pre-Arb","$511,500","-","-","$511,500","$511,500",0.34,"511,500"
"Joseph
										
										Caleb Joseph",30,"C","Pre-Arb","$523,500","-","-","$523,500","$492,092",0.33,"523,500"
"Wright
										
										Mike Wright",26,"RP","Pre-Arb","$510,500","-","-","$510,500","$479,880",0.32,"510,500"
"Wilson
										
										Tyler Wilson",26,"RP","Pre-Arb","$511,500","-","-","$511,500","$385,710",0.26,"511,500"
"Duensing
										
										Brian Duensing",33,"RP","Vet","$507,500","-","-","$507,500","$341,079",0.23,"507,500"
"Janish
										
										Paul Janish",33,"SS","Arb 2","$507,500","-","-","$507,500","$174,699",0.12,"507,500"
"Hart
										
										Donnie Hart",25,"RP","Pre-Arb","$507,500","-","-","$507,500","$171,926",0.11,"507,500"
"Drake
										
										Oliver Drake",29,"RP","Pre-Arb","$507,500","-","-","$507,500","$127,558",0.08,"507,500"
"Pena
										
										Francisco Pena",26,"C","Pre-Arb","$509,000","-","-","$509,000","$122,395",0.08,"509,000"
"Hunter
										
										Tommy Hunter",30,"RP","Vet","$507,500","-","-","$507,500","$102,601",0.07,"507,500"
"Aquino
										
										Jayson Aquino",23,"RP","Pre-Arb","$507,500","-","-","$507,500","$94,282",0.06,"507,500"
"Stubbs
										
										Drew Stubbs",31,"CF","Vet","$507,500","-","-","$507,500","$94,282",0.06,"507,500"
"Bourn
										
										Michael Bourn",33,"CF","Vet","$507,500","-","-","$507,500","$91,509",0.06,"507,500"
"Mancini
										
										Trey Mancini",24,"LF","Pre-Arb","$507,500","-","-","$507,500","$41,595",0.03,"507,500"
