"Active.Players..40.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Quentin
										
										Carlos Quentin",30,"LF","Vet","$9,500,000","-","-","$9,500,000","$9,500,000",12.96,0
"Headley
										
										Chase Headley",29,"3B","Arb 3","$8,575,000","-","-","$8,575,000","$8,575,000",11.7,0
"Street
										
										Huston Street",29,"RP","Vet","$7,000,000","-","-","$7,000,000","$7,000,000",9.55,0
"Richard
										
										Clayton Richard",29,"SP","Pre-Arb","$5,240,000","-","-","$5,240,000","$5,240,000",7.15,0
"Gregerson
										
										Luke Gregerson",29,"RP","Arb 2","$3,200,000","-","-","$3,200,000","$3,200,000",4.37,0
"Maybin
										
										Cameron Maybin",26,"CF","Arb 1","$3,000,000","$100,000","-","$3,100,000","$3,100,000",4.23,0
"Hundley
										
										Nick Hundley",29,"C","Arb 2","$3,000,000","-","-","$3,000,000","$3,000,000",4.09,0
"Marquis
										
										Jason Marquis",34,"SP","Vet","$3,000,000","-","-","$3,000,000","$3,000,000",4.09,0
"Venable
										
										Will Venable",30,"CF","Arb 2","$2,675,000","-","-","$2,675,000","$2,675,000",3.65,0
"Kennedy
										
										Ian Kennedy",28,"SP","Arb 1","$2,144,153","-","-","$2,144,153","$2,144,153",2.93,0
"Denorfia
										
										Chris Denorfia",32,"RF","Arb 3","$2,000,000","-","-","$2,000,000","$2,000,000",2.73,0
"Kotsay
										
										Mark Kotsay",37,"CF","Vet","$1,300,000","-","-","$1,300,000","$1,300,000",1.77,0
"Cabrera
										
										Everth Cabrera",26,"SS","Pre-Arb","$1,275,000","-","-","$1,275,000","$1,275,000",1.74,0
"Grandal
										
										Yasmani Grandal",24,"C","Pre-Arb","$490,000","$747,500","-","$1,237,500","$1,237,500",1.69,0
"Luebke
										
										Cory Luebke",28,"RP","Pre-Arb","$1,000,000","$125,000","-","$1,125,000","$1,125,000",1.54,0
"Alonso
										
										Yonder Alonso",26,"1B","Pre-Arb","$1,120,000","-","-","$1,120,000","$1,120,000",1.53,0
"Stauffer
										
										Tim Stauffer",31,"RP","","$1,000,000","-","-","$1,000,000","$1,000,000",1.36,0
"Stults
										
										Eric Stults",33,"SP","Pre-Arb","$507,600","-","-","$507,600","$507,600",0.69,0
"Guzman
										
										Jesus Guzman",29,"1B","Pre-Arb","$503,200","-","-","$503,200","$503,200",0.69,0
"Cashner
										
										Andrew Cashner",26,"SP","Pre-Arb","$500,800","-","-","$500,800","$500,800",0.68,0
"Forsythe
										
										Logan Forsythe",26,"2B","Pre-Arb","$499,000","-","-","$499,000","$499,000",0.68,0
"Thayer
										
										Dale Thayer",32,"RP","Pre-Arb","$498,900","-","-","$498,900","$498,900",0.68,0
"Amarista
										
										Alexi Amarista",24,"SS","Pre-Arb","$497,400","-","-","$497,400","$497,400",0.68,0
"Wieland
										
										Joe Wieland",23,"SP","Pre-Arb","$494,300","-","-","$494,300","$494,300",0.67,0
"Kelly
										
										Casey Kelly",23,"SP","Pre-Arb","$491,400","-","-","$491,400","$491,400",0.67,0
"Gyorko
										
										Jedd Gyorko",24,"SS","Pre-Arb","$490,000","-","-","$490,000","$490,000",0.67,0
"Ross
										
										Tyson Ross",26,"SP","Pre-Arb","$500,500","-","-","$500,500","$462,210",0.63,0
"Vincent
										
										Nick Vincent",26,"RP","Pre-Arb","$492,200","-","-","$492,200","$303,926",0.41,0
"Bass
										
										Anthony Bass",25,"RP","Pre-Arb","$503,600","-","-","$503,600","$258,679",0.35,0
"Brach
										
										Brad Brach",27,"RP","Pre-Arb","$498,200","-","-","$498,200","$236,849",0.32,0
"Rivera
										
										Rene Rivera",29,"C","Pre-Arb","$490,000","-","-","$490,000","$227,595",0.31,0
"Hynes
										
										Colt Hynes",28,"RP","Pre-Arb","$490,000","-","-","$490,000","$208,852",0.28,0
"Cedeno
										
										Ronny Cedeno",30,"SS","Vet","$490,000","-","-","$490,000","$147,267",0.2,0
"Erlin
										
										Robbie Erlin",22,"SP","Pre-Arb","$490,000","-","-","$490,000","$144,590",0.2,0
"Boxberger
										
										Brad Boxberger",25,"RP/CL","Pre-Arb","$492,300","-","-","$492,300","$142,578",0.19,0
"Smith
										
										Burch Smith",23,"SP","Pre-Arb","$490,000","-","-","$490,000","$139,234",0.19,0
"Layne
										
										Tom Layne",28,"RP","Pre-Arb","$491,300","-","-","$491,300","$134,234",0.18,0
"Fuentes
										
										Reymond Fuentes",22,"CF","Pre-Arb","$490,000","-","-","$490,000","$93,715",0.13,0
"Robinson
										
										Chris Robinson",29,"C","Pre-Arb","$490,000","-","-","$490,000","$85,683",0.12,0
"Medica
										
										Tommy Medica",25,"1B","Pre-Arb","$490,000","-","-","$490,000","$56,229",0.08,0
