"Active.Players..31.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Castro
										
										Starlin Castro",28,"2B","Vet","$10,000,000","$857,142","-","$10,857,142","$10,857,142",11.82,"8,571,429"
"Chen
										
										Wei-Yin Chen",33,"SP","Vet","$10,000,000","-","-","$10,000,000","$10,000,000",10.89,"16,000,000"
"Straily
										
										Dan Straily",29,"SP","Arb 1","$3,375,000","-","-","$3,375,000","$3,375,000",3.68,"3,375,000"
"Dietrich
										
										Derek Dietrich",28,"LF","Arb 2","$2,900,000","-","-","$2,900,000","$2,900,000",3.16,"2,900,000"
"Realmuto
										
										J.T. Realmuto",27,"C","Arb 1","$2,900,000","-","-","$2,900,000","$2,900,000",3.16,"2,900,000"
"Rojas
										
										Miguel Rojas",29,"SS","Arb 1","$1,180,000","-","-","$1,180,000","$1,180,000",1.29,"1,180,000"
"Barraclough
										
										Kyle Barraclough",28,"RP","Pre-Arb","$1,113,000","-","-","$1,113,000","$1,113,000",1.21,"1,113,000"
"Graves
										
										Brett Graves",25,"RP","Pre-Arb","$1,090,000","-","-","$1,090,000","$1,090,000",1.19,"1,090,000"
"Hernandez
										
										Elieser Hernandez",23,"RP","Pre-Arb","$1,090,000","-","-","$1,090,000","$1,090,000",1.19,"1,090,000"
"Steckenrider
										
										Drew Steckenrider",27,"RP/CL","Pre-Arb","$1,090,000","-","-","$1,090,000","$1,090,000",1.19,"1,090,000"
"Holaday
										
										Bryan Holaday",30,"C","Arb 1","$1,000,000","-","-","$1,000,000","$1,000,000",1.09,"1,000,000"
"Urena
										
										Jose Urena",26,"SP","Pre-Arb","$575,000","-","-","$575,000","$575,000",0.63,"575,000"
"Anderson
										
										Brian Anderson",25,"RF","Pre-Arb","$545,000","-","-","$545,000","$545,000",0.59,"545,000"
"Brinson
										
										Lewis Brinson",24,"CF","Pre-Arb","$545,000","-","-","$545,000","$545,000",0.59,"545,000"
"Guerrero
										
										Tayron Guerrero",27,"RP","Pre-Arb","$545,000","-","-","$545,000","$545,000",0.59,"545,000"
"Rivera
										
										Yadiel Rivera",26,"2B","Pre-Arb","$545,000","-","-","$545,000","$545,000",0.59,"545,000"
"Richards
										
										Trevor Richards",25,"SP","Pre-Arb","$545,000","-","-","$545,000","$416,060",0.45,"545,000"
"Conley
										
										Adam Conley",28,"RP","Pre-Arb","$545,000","-","-","$545,000","$398,480",0.43,"545,000"
"Garcia
										
										Jarlin Garcia",25,"RP","Pre-Arb","$555,000","-","-","$555,000","$381,952",0.42,"555,000"
"Riddle
										
										J.T. Riddle",26,"SS","Pre-Arb","$545,000","-","-","$545,000","$375,040",0.41,"545,000"
"Rucinski
										
										Drew Rucinski",29,"RP","Arb 1","$545,000","-","-","$545,000","$351,600",0.38,"545,000"
"Wittgren
										
										Nick Wittgren",27,"RP","Pre-Arb","$545,000","-","-","$545,000","$290,070",0.32,"545,000"
"Meyer
										
										Ben Meyer",25,"RP","Pre-Arb","$545,000","-","-","$545,000","$263,700",0.29,"545,000"
"Alcantara
										
										Sandy Alcantara",22,"SP","Pre-Arb","$545,000","-","-","$545,000","$205,100",0.22,"545,000"
"Sierra
										
										Magneuris Sierra",22,"OF","Pre-Arb","$545,000","-","-","$545,000","$201,480",0.22,"545,000"
"Galloway
										
										Isaac Galloway",28,"RF","Pre-Arb","$545,000","-","-","$545,000","$181,660",0.2,"545,000"
"Kinley
										
										Tyler Kinley",27,"RP","Pre-Arb","$545,000","-","-","$545,000","$158,220",0.17,"545,000"
"Wallach
										
										Chad Wallach",26,"C","Pre-Arb","$545,000","-","-","$545,000","$155,290",0.17,"545,000"
"Dean
										
										Austin Dean",24,"LF","Pre-Arb","$545,000","-","-","$545,000","$137,710",0.15,"545,000"
"Brigham
										
										Jeff Brigham",26,"SP","Pre-Arb","$545,000","-","-","$545,000","$87,900",0.1,"545,000"
"O'Brien
										
										Peter O'Brien",27,"LF","Pre-Arb","$545,000","-","-","$545,000","$79,110",0.09,"545,000"
