"Active.Players..40.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Hill
										
										Aaron Hill",32,"3B","Vet","$11,000,000","-","-","$11,000,000","$11,000,000",10.33,0
"Montero
										
										Miguel Montero",30,"C","Vet","$10,000,000","-","-","$10,000,000","$10,000,000",9.39,0
"Ross
										
										Cody Ross",33,"RF","Vet","$8,500,000","$1,000,000","-","$9,500,000","$9,500,000",8.92,0
"Cahill
										
										Trevor Cahill",26,"RP","Arb 3","$7,700,000","$200,000","-","$7,900,000","$7,900,000",7.42,0
"Trumbo
										
										Mark Trumbo",28,"DH","Arb 1","$4,800,000","-","-","$4,800,000","$4,800,000",4.51,0
"Ziegler
										
										Brad Ziegler",34,"RP","Arb 3","$4,500,000","-","-","$4,500,000","$4,500,000",4.23,0
"Pennington
										
										Cliff Pennington",30,"SS","Arb 2","$2,750,000","$500,000","-","$3,250,000","$3,250,000",3.05,0
"Hernandez
										
										David Hernandez",29,"RP","Arb 2","$2,000,000","$125,000","-","$2,125,000","$2,125,000",2,0
"Perez
										
										Oliver Perez",32,"RP","Vet","$1,750,000","-","-","$1,750,000","$1,750,000",1.64,0
"Goldschmidt
										
										Paul Goldschmidt",26,"1B","Vet","$1,000,000","$100,000","-","$1,100,000","$1,100,000",1.03,0
"Collmenter
										
										Josh Collmenter",28,"RP","Arb 1","$925,000","$50,000","-","$975,000","$975,000",0.92,0
"Hudson
										
										Daniel Hudson",27,"RP","Pre-Arb","$700,000","-","-","$700,000","$700,000",0.66,0
"Reynolds
										
										Matt Reynolds",29,"RP","Arb 1","$550,000","-","-","$550,000","$550,000",0.52,0
"Reed
										
										Addison Reed",25,"RP","Pre-Arb","$538,500","-","-","$538,500","$538,500",0.51,0
"Miley
										
										Wade Miley",27,"SP","Pre-Arb","$523,500","-","-","$523,500","$523,500",0.49,0
"Corbin
										
										Patrick Corbin",25,"SP","Pre-Arb","$515,000","-","-","$515,000","$515,000",0.48,0
"Delgado
										
										Randall Delgado",24,"RP","Pre-Arb","$510,000","-","-","$510,000","$510,000",0.48,0
"Harris
										
										Will Harris",29,"RP","Pre-Arb","$510,000","-","-","$510,000","$510,000",0.48,0
"Pollock
										
										A.J. Pollock",26,"CF","Pre-Arb","$507,000","-","-","$507,000","$507,000",0.48,0
"Gregorius
										
										Didi Gregorius",24,"SS","Pre-Arb","$506,500","-","-","$506,500","$506,500",0.48,0
"Gosewisch
										
										Tuffy Gosewisch",30,"C","Pre-Arb","$502,000","-","-","$502,000","$502,000",0.47,0
"Anderson
										
										Chase Anderson",26,"SP","Pre-Arb","$500,000","-","-","$500,000","$500,000",0.47,0
"De La Rosa
										
										Eury De La Rosa",24,"RP","Pre-Arb","$500,000","-","-","$500,000","$500,000",0.47,0
"Inciarte
										
										Ender Inciarte",23,"CF","Pre-Arb","$500,000","-","-","$500,000","$500,000",0.47,0
"Lamb
										
										Jake Lamb",23,"3B","Pre-Arb","$500,000","-","-","$500,000","$500,000",0.47,0
"Marshall
										
										Evan Marshall",24,"RP","Pre-Arb","$500,000","-","-","$500,000","$500,000",0.47,0
"Marte
										
										Alfredo Marte",25,"LF","Pre-Arb","$500,000","-","-","$500,000","$500,000",0.47,0
"Owings
										
										Chris Owings",22,"2B","Pre-Arb","$500,000","-","-","$500,000","$500,000",0.47,0
"Peralta
										
										David Peralta",26,"RF","Pre-Arb","$500,000","-","-","$500,000","$500,000",0.47,0
"Spruill
										
										Zeke Spruill",24,"SP","Pre-Arb","$500,000","-","-","$500,000","$500,000",0.47,0
"Harrell
										
										Lucas Harrell",29,"RP","Pre-Arb","$509,700","-","-","$509,700","$426,143",0.4,0
"Pacheco
										
										Jordan Pacheco",28,"3B","Pre-Arb","$502,000","-","-","$502,000","$299,005",0.28,0
"Stites
										
										Matt Stites",24,"RP","Pre-Arb","$500,000","-","-","$500,000","$281,420",0.26,0
"Nuno
										
										Vidal Nuno",26,"RP","Pre-Arb","$504,500","-","-","$504,500","$230,551",0.22,0
"Reimold
										
										Nolan Reimold",30,"LF","Arb 1","$1,025,000","-","-","$1,025,000","$179,234",0.17,0
"Ahmed
										
										Nick Ahmed",24,"SS","Pre-Arb","$500,000","-","-","$500,000","$150,273",0.14,0
"Chafin
										
										Andrew Chafin",24,"RP","Pre-Arb","$500,000","-","-","$500,000","$54,644",0.05,0
"Jackson
										
										Brett Jackson",25,"LF","Pre-Arb","$500,000","-","-","$500,000","$46,448",0.04,0
"Paterson
										
										Joe Paterson",28,"RP","Pre-Arb","$500,000","-","-","$500,000","$46,448",0.04,0
"Wilson
										
										Bobby Wilson",31,"C","Pre-Arb","$500,000","-","-","$500,000","$38,251",0.04,0
