"Active.Players..38.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Halladay
										
										Roy Halladay",34,"SP","Vet","$20,000,000","-","-","$20,000,000","$20,000,000",11.77,0
"Howard
										
										Ryan Howard",31,"1B","Arb 3","$20,000,000","-","-","$20,000,000","$20,000,000",11.77,0
"Utley
										
										Chase Utley",32,"2B","Vet","$15,000,000","$285,714","-","$15,285,714","$15,285,714",8.99,0
"Ibanez
										
										Raul Ibanez",39,"DH","Vet","$11,500,000","$666,668","-","$12,166,668","$12,166,668",7.16,0
"Lidge
										
										Brad Lidge",34,"RP","Vet","$11,500,000","$500,000","-","$12,000,000","$12,000,000",7.06,0
"Lee
										
										Cliff Lee",32,"SP","Vet","$11,000,000","-","$50,000","$11,050,000","$11,050,000",6.5,0
"Blanton
										
										Joe Blanton",30,"RP","Vet","$8,500,000","$2,000,000","-","$10,500,000","$10,500,000",6.18,0
"Hamels
										
										Cole Hamels",27,"SP","Arb 2","$9,500,000","-","$50,000","$9,550,000","$9,550,000",5.62,0
"Oswalt
										
										Roy Oswalt",33,"SP","Vet","$16,000,000","-","-","$16,000,000","$9,000,000",5.3,0
"Rollins
										
										Jimmy Rollins",32,"SS","Vet","$8,500,000","-","-","$8,500,000","$8,500,000",5,0
"Victorino
										
										Shane Victorino",30,"RF","Arb 3","$7,500,000","-","$50,000","$7,550,000","$7,550,000",4.44,0
"Polanco
										
										Placido Polanco",35,"3B","Vet","$5,250,000","$166,667","-","$5,416,667","$5,416,667",3.19,0
"Madson
										
										Ryan Madson",30,"RP","Vet","$4,500,000","$333,333","-","$4,833,333","$4,833,333",2.84,0
"Ruiz
										
										Carlos Ruiz",32,"C","Arb 2","$2,750,000","-","$200,000","$2,950,000","$2,950,000",1.74,0
"Baez
										
										Danys Baez",33,"RP","Pre-Arb","$2,750,000","-","-","$2,750,000","$2,750,000",1.62,0
"Contreras
										
										Jose Contreras",39,"SP","Vet","$2,500,000","-","-","$2,500,000","$2,500,000",1.47,0
"Kendrick
										
										Kyle Kendrick",26,"SP","Arb 1","$2,450,000","-","-","$2,450,000","$2,450,000",1.44,0
"Schneider
										
										Brian Schneider",34,"C","Vet","$1,500,000","$125,000","-","$1,625,000","$1,625,000",0.96,0
"Gload
										
										Ross Gload",35,"1B","Pre-Arb","$1,600,000","-","-","$1,600,000","$1,600,000",0.94,0
"Romero
										
										J.C. Romero",35,"RP","Vet","$1,350,000","-","-","$1,350,000","$1,350,000",0.79,0
"Francisco
										
										Ben Francisco",29,"LF","Arb 1","$1,175,000","-","-","$1,175,000","$1,175,000",0.69,0
"Orr
										
										Pete Orr",32,"2B","Pre-Arb","$600,000","-","-","$600,000","$600,000",0.35,0
"Frandsen
										
										Kevin Frandsen",29,"3B","Pre-Arb","$575,000","-","-","$575,000","$575,000",0.34,0
"Valdez
										
										Wilson Valdez",33,"2B","Pre-Arb","$560,000","-","-","$560,000","$560,000",0.33,0
"Herndon
										
										David Herndon",25,"RP","Pre-Arb","$425,000","-","-","$425,000","$425,000",0.25,0
"Bastardo
										
										Antonio Bastardo",25,"RP","Pre-Arb","$419,000","-","-","$419,000","$419,000",0.25,0
"Moss
										
										Brandon Moss",27,"DH","Pre-Arb","$414,500","-","-","$414,500","$414,500",0.24,0
"Brown
										
										Domonic Brown",23,"LF","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.24,0
"Carpenter
										
										Andrew Carpenter",26,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.24,0
"De Fratus
										
										Justin De Fratus",23,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.24,0
"Kratz
										
										Erik Kratz",31,"C","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.24,0
"Martinez
										
										Michael Martinez",28,"2B","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.24,0
"Mayberry Jr.
										
										John Mayberry Jr.",27,"RF","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.24,0
"Savery
										
										Joe Savery",25,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.24,0
"Schwimer
										
										Michael Schwimer",25,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.24,0
"Stutes
										
										Michael Stutes",24,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.24,0
"Worley
										
										Vance Worley",23,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.24,0
"Zagurski
										
										Mike Zagurski",28,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.24,0
