"Active.Players..34.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Soria
										
										Joakim Soria",27,"RP","Vet","$4,000,000","-","-","$4,000,000","$4,000,000",9.83,0
"Kendall
										
										Jason Kendall",37,"C","Pre-Arb","$3,750,000","-","-","$3,750,000","$3,750,000",9.22,0
"Butler
										
										Billy Butler",25,"DH","Arb 1","$3,000,000","$500,000","-","$3,500,000","$3,500,000",8.6,0
"Davies
										
										Kyle Davies",27,"SP","Pre-Arb","$3,200,000","-","-","$3,200,000","$3,200,000",7.86,0
"Francoeur
										
										Jeff Francoeur",27,"LF","Vet","$2,500,000","-","-","$2,500,000","$2,500,000",6.14,0
"Chen
										
										Bruce Chen",34,"RP","Vet","$2,000,000","-","-","$2,000,000","$2,000,000",4.91,0
"Francis
										
										Jeff Francis",30,"SP","Vet","$2,000,000","-","-","$2,000,000","$2,000,000",4.91,0
"Hochevar
										
										Luke Hochevar",27,"RP","Arb 1","$1,760,000","-","-","$1,760,000","$1,760,000",4.33,0
"Tejeda
										
										Robinson Tejeda",29,"RP","Pre-Arb","$1,550,000","-","-","$1,550,000","$1,550,000",3.81,0
"Gordon
										
										Alex Gordon",27,"LF","Arb 2","$1,400,000","-","-","$1,400,000","$1,400,000",3.44,0
"Crow
										
										Aaron Crow",24,"RP","Pre-Arb","$900,000","$500,000","-","$1,400,000","$1,400,000",3.44,0
"Cabrera
										
										Melky Cabrera",26,"LF","Arb 3","$1,250,000","-","-","$1,250,000","$1,250,000",3.07,0
"Betemit
										
										Wilson Betemit",29,"3B","Vet","$1,000,000","-","-","$1,000,000","$1,000,000",2.46,0
"Treanor
										
										Matt Treanor",35,"C","Vet","$850,000","-","-","$850,000","$850,000",2.09,0
"Pena
										
										Brayan Pena",29,"C","Arb 1","$660,000","-","-","$660,000","$660,000",1.62,0
"Maier
										
										Mitch Maier",29,"RF","Pre-Arb","$459,000","-","-","$459,000","$459,000",1.13,0
"Chavez
										
										Jesse Chavez",27,"RP","Pre-Arb","$443,100","-","-","$443,100","$443,100",1.09,0
"Getz
										
										Chris Getz",27,"2B","Pre-Arb","$443,000","-","-","$443,000","$443,000",1.09,0
"Escobar
										
										Alcides Escobar",24,"SS","Pre-Arb","$428,000","-","-","$428,000","$428,000",1.05,0
"Jeffress
										
										Jeremy Jeffress",23,"RP","Pre-Arb","$414,500","-","-","$414,500","$414,500",1.02,0
"Adcock
										
										Nathan Adcock",23,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",1.02,0
"Barrera
										
										Henry Barrera",25,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",1.02,0
"Carroll
										
										Brett Carroll",28,"CF","Pre-Arb","$414,000","-","-","$414,000","$414,000",1.02,0
"Coleman
										
										Louis Coleman",25,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",1.02,0
"Collins
										
										Tim Collins",21,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",1.02,0
"Duffy
										
										Danny Duffy",22,"SP","Pre-Arb","$414,000","-","-","$414,000","$414,000",1.02,0
"Dyson
										
										Jarrod Dyson",26,"RF","Pre-Arb","$414,000","-","-","$414,000","$414,000",1.02,0
"Herrera
										
										Kelvin Herrera",21,"RP/CL","Pre-Arb","$414,000","-","-","$414,000","$414,000",1.02,0
"Holland
										
										Greg Holland",25,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",1.02,0
"Hosmer
										
										Eric Hosmer",21,"1B","Pre-Arb","$414,000","-","-","$414,000","$414,000",1.02,0
"Mendoza
										
										Luis Mendoza",27,"SP","Pre-Arb","$414,000","-","-","$414,000","$414,000",1.02,0
"Moustakas
										
										Mike Moustakas",22,"3B","Pre-Arb","$414,000","-","-","$414,000","$414,000",1.02,0
"Perez
										
										Salvador Perez",21,"C","Vet","$414,000","-","-","$414,000","$414,000",1.02,0
"Robinson
										
										Derrick Robinson",23,"CF","Pre-Arb","$414,000","-","-","$414,000","$414,000",1.02,0
