"Active.Players..31.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Mauer
										
										Joe Mauer",33,"1B","Vet","$23,000,000","-","-","$23,000,000","$23,000,000",23.65,"23,000,000"
"Santana
										
										Ervin Santana",33,"SP","Vet","$13,500,000","-","-","$13,500,000","$13,500,000",13.88,"13,750,000"
"Suzuki
										
										Kurt Suzuki",32,"C","Vet","$6,000,000","-","-","$6,000,000","$6,000,000",6.17,"6,000,000"
"Milone
										
										Tom Milone",29,"RP","Arb 1","$4,500,000","-","-","$4,500,000","$4,500,000",4.63,"4,500,000"
"Dozier
										
										Brian Dozier",29,"2B","Arb 1","$3,000,000","-","-","$3,000,000","$3,000,000",3.09,"5,000,000"
"Escobar
										
										Eduardo Escobar",27,"SS","Arb 1","$2,150,000","-","-","$2,150,000","$2,150,000",2.21,"2,150,000"
"Santiago
										
										Hector Santiago",28,"RP","Arb 2","$5,000,000","-","-","$5,000,000","$1,721,286",1.77,"5,000,000"
"Gibson
										
										Kyle Gibson",28,"SP","Pre-Arb","$587,500","-","-","$587,500","$587,500",0.6,"587,500"
"Sano
										
										Miguel Sano",23,"3B","Pre-Arb","$547,500","-","-","$547,500","$547,500",0.56,"547,500"
"Pressly
										
										Ryan Pressly",27,"RP","Pre-Arb","$520,000","-","-","$520,000","$520,000",0.53,"520,000"
"Tonkin
										
										Michael Tonkin",26,"RP","Pre-Arb","$515,000","-","-","$515,000","$515,000",0.53,"515,000"
"Duffey
										
										Tyler Duffey",25,"RP","Pre-Arb","$507,500","-","-","$507,500","$421,496",0.43,"507,500"
"Centeno
										
										Juan Centeno",26,"C","Pre-Arb","$507,500","-","-","$507,500","$415,950",0.43,"507,500"
"Kintzler
										
										Brandon Kintzler",31,"RP","Arb 2","$507,500","-","-","$507,500","$413,177",0.42,"507,500"
"Rogers
										
										Taylor Rogers",25,"RP","Pre-Arb","$507,500","-","-","$507,500","$402,085",0.41,"507,500"
"Kepler
										
										Max Kepler",23,"RF","Pre-Arb","$507,500","-","-","$507,500","$388,220",0.4,"507,500"
"Grossman
										
										Robbie Grossman",26,"LF","Pre-Arb","$507,500","-","-","$507,500","$379,901",0.39,"507,500"
"Buxton
										
										Byron Buxton",22,"CF","Pre-Arb","$512,500","-","-","$512,500","$344,523",0.35,"512,500"
"Boshers
										
										Buddy Boshers",28,"RP","Pre-Arb","$507,500","-","-","$507,500","$318,895",0.33,"507,500"
"Dean
										
										Pat Dean",27,"RP","Pre-Arb","$507,500","-","-","$507,500","$260,662",0.27,"507,500"
"Polanco
										
										Jorge Polanco",22,"SS","Pre-Arb","$507,500","-","-","$507,500","$257,889",0.27,"507,500"
"Berrios
										
										Jose Berrios",22,"SP","Pre-Arb","$507,500","-","-","$507,500","$205,202",0.21,"507,500"
"Vargas
										
										Kennys Vargas",25,"1B","Pre-Arb","$507,500","-","-","$507,500","$205,202",0.21,"507,500"
"O'Rourke
										
										Ryan O'Rourke",28,"RP","Pre-Arb","$507,500","-","-","$507,500","$194,110",0.2,"507,500"
"Murphy
										
										John Ryan Murphy",25,"C","Pre-Arb","$528,700","-","-","$528,700","$182,007",0.19,"528,700"
"Light
										
										Pat Light",25,"RP","Pre-Arb","$507,500","-","-","$507,500","$174,699",0.18,"507,500"
"Chargois
										
										J.T. Chargois",25,"RP","Pre-Arb","$507,500","-","-","$507,500","$158,061",0.16,"507,500"
"Albers
										
										Andrew Albers",30,"RP","Pre-Arb","$507,500","-","-","$507,500","$116,466",0.12,"507,500"
"Wimmers
										
										Alex Wimmers",27,"P","Pre-Arb","$507,500","-","-","$507,500","$108,147",0.11,"507,500"
"Schafer
										
										Logan Schafer",29,"LF","Pre-Arb","$507,500","-","-","$507,500","$102,601",0.11,"507,500"
"Beresford
										
										James Beresford",27,"3B","Pre-Arb","$507,500","-","-","$507,500","$74,871",0.08,"507,500"
