"Active.Players..35.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Freeman
										
										Freddie Freeman",27,"1B","Vet","$20,500,000","$359,375","-","$20,859,375","$20,859,375",19.82,"16,875,000"
"Markakis
										
										Nick Markakis",33,"RF","Vet","$10,500,000","$500,000","-","$11,000,000","$11,000,000",10.45,"11,000,000"
"Kemp
										
										Matt Kemp",32,"RF","Vet","$21,500,000","-","-","$21,500,000","$9,500,000",9.03,"20,000,000"
"Dickey
										
										R.A. Dickey",42,"SP","Vet","$7,500,000","-","-","$7,500,000","$7,500,000",7.13,"8,000,000"
"Teheran
										
										Julio Teheran",26,"SP","Vet","$6,300,000","$166,666","-","$6,466,666","$6,466,666",6.15,"5,400,000"
"Johnson
										
										Jim Johnson",34,"RP","Vet","$4,500,000","$500,000","$500,000","$5,500,000","$5,500,000",5.23,"5,000,000"
"Flowers
										
										Tyler Flowers",31,"C","Arb 3","$3,000,000","-","$600,000","$3,600,000","$3,600,000",3.42,"2,650,000"
"Inciarte
										
										Ender Inciarte",26,"CF","Arb 1","$2,000,000","$700,000","-","$2,700,000","$2,700,000",2.57,"6,105,000"
"Adams
										
										Matt Adams",28,"1B","Arb 2","$2,800,000","-","-","$2,800,000","$2,065,573",1.96,"2,800,000"
"Suzuki
										
										Kurt Suzuki",33,"C","Vet","$1,500,000","-","$100,000","$1,600,000","$1,600,000",1.52,"3,500,000"
"Vizcaino
										
										Arodys Vizcaino",26,"RP/CL","Arb 2","$1,550,000","-","-","$1,550,000","$1,550,000",1.47,"1,550,000"
"Krol
										
										Ian Krol",26,"RP","Arb 1","$900,000","-","-","$900,000","$900,000",0.86,"900,000"
"Garcia
										
										Adonis Garcia",32,"3B","Pre-Arb","$547,500","-","-","$547,500","$547,500",0.52,"547,500"
"Winkler
										
										Daniel Winkler",27,"RP","Pre-Arb","$545,000","-","-","$545,000","$545,000",0.52,"545,000"
"Foltynewicz
										
										Mike Foltynewicz",25,"SP","Pre-Arb","$544,000","-","-","$544,000","$544,000",0.52,"544,000"
"Ramirez
										
										Jose Ramirez",27,"RP","Pre-Arb","$536,250","-","-","$536,250","$536,250",0.51,"536,250"
"Swanson
										
										Dansby Swanson",23,"SS","Pre-Arb","$540,000","-","-","$540,000","$498,719",0.47,"540,000"
"Motte
										
										Jason Motte",35,"RP","Vet","$535,000","-","-","$535,000","$461,834",0.44,"535,000"
"Freeman
										
										Sam Freeman",30,"RP","Pre-Arb","$535,000","-","-","$535,000","$441,373",0.42,"535,000"
"Peterson
										
										Jace Peterson",27,"LF","Pre-Arb","$555,000","-","-","$555,000","$424,620",0.4,"555,000"
"Jackson
										
										Luke Jackson",25,"RP","Pre-Arb","$535,000","-","-","$535,000","$412,143",0.39,"535,000"
"Camargo
										
										Johan Camargo",23,"SS","Pre-Arb","$535,000","-","-","$535,000","$394,605",0.38,"535,000"
"Johnson
										
										Micah Johnson",26,"CF","Pre-Arb","$535,000","-","-","$535,000","$379,990",0.36,"535,000"
"Adams
										
										Lane Adams",27,"RF","Pre-Arb","$535,000","-","-","$535,000","$347,837",0.33,"535,000"
"Newcomb
										
										Sean Newcomb",24,"SP","Pre-Arb","$535,000","-","-","$535,000","$330,299",0.31,"535,000"
"Ruiz
										
										Rio Ruiz",23,"3B","Pre-Arb","$535,000","-","-","$535,000","$295,223",0.28,"535,000"
"Brothers
										
										Rex Brothers",29,"RP","Arb 1","$535,000","-","-","$535,000","$245,532",0.23,"535,000"
"Wisler
										
										Matt Wisler",24,"RP","Pre-Arb","$535,000","-","-","$535,000","$216,302",0.21,"535,000"
"Albies
										
										Ozzie Albies",20,"SS","Pre-Arb","$535,000","-","-","$535,000","$181,226",0.17,"535,000"
"Sims
										
										Lucas Sims",23,"SP","Pre-Arb","$535,000","-","-","$535,000","$181,226",0.17,"535,000"
"Fried
										
										Max Fried",23,"RP","Pre-Arb","$535,000","-","-","$535,000","$143,227",0.14,"535,000"
"Minter
										
										A.J. Minter",23,"RP/CL","Pre-Arb","$535,000","-","-","$535,000","$116,920",0.11,"535,000"
"Freitas
										
										David Freitas",28,"C","Pre-Arb","$535,000","-","-","$535,000","$96,459",0.09,"535,000"
"Gohara
										
										Luiz Gohara",20,"SP","Pre-Arb","$535,000","-","-","$535,000","$78,921",0.08,"535,000"
"Sanchez
										
										Tony Sanchez",29,"C","Pre-Arb","$535,000","-","-","$535,000","$52,614",0.05,"535,000"
