"Active.Players..42.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Suzuki
										
										Ichiro Suzuki",37,"RF","Vet","$17,000,000","$1,000,000","-","$18,000,000","$18,000,000",17.75,0
"Bradley
										
										Milton Bradley",33,"RF","Vet","$12,000,000","$1,333,334","-","$13,333,334","$13,333,334",13.15,0
"Hernandez
										
										Felix Hernandez",25,"SP","Arb 3","$11,000,000","$700,000","$250,000","$11,950,000","$11,950,000",11.78,0
"Figgins
										
										Chone Figgins",33,"3B","Vet","$9,000,000","$500,000","-","$9,500,000","$9,500,000",9.37,0
"Aardsma
										
										David Aardsma",29,"RP","Vet","$4,500,000","-","-","$4,500,000","$4,500,000",4.44,0
"Gutierrez
										
										Franklin Gutierrez",28,"CF","Vet","$4,000,000","$312,500","-","$4,312,500","$4,312,500",4.25,0
"Cust
										
										Jack Cust",32,"DH","Arb 2","$2,500,000","-","-","$2,500,000","$2,500,000",2.46,0
"Olivo
										
										Miguel Olivo",32,"C","Vet","$2,250,000","$250,000","-","$2,500,000","$2,500,000",2.46,0
"Vargas
										
										Jason Vargas",28,"SP","Arb 1","$2,450,000","-","-","$2,450,000","$2,450,000",2.42,0
"League
										
										Brandon League",28,"RP","Arb 3","$2,250,000","-","-","$2,250,000","$2,250,000",2.22,0
"Hultzen
										
										Danny Hultzen",21,"RP","Pre-Arb","$430,000","$1,270,000","-","$1,700,000","$1,700,000",1.68,0
"Ackley
										
										Dustin Ackley",23,"2B","Pre-Arb","$300,000","$1,200,000","-","$1,500,000","$1,500,000",1.48,0
"Ryan
										
										Brendan Ryan",29,"1B","Arb 1","$1,000,000","-","$175,000","$1,175,000","$1,175,000",1.16,0
"Ray
										
										Chris Ray",29,"RP","Pre-Arb","$1,000,000","-","-","$1,000,000","$1,000,000",0.99,0
"Wright
										
										Jamey Wright",36,"RP","Vet","$900,000","-","-","$900,000","$900,000",0.89,0
"Kennedy
										
										Adam Kennedy",35,"2B","Vet","$750,000","-","-","$750,000","$750,000",0.74,0
"Rodriguez
										
										Luis Rodriguez",31,"SS","Pre-Arb","$600,000","-","-","$600,000","$600,000",0.59,0
"Fister
										
										Doug Fister",27,"SP","Pre-Arb","$436,500","-","-","$436,500","$436,500",0.43,0
"Pauley
										
										David Pauley",28,"SP","Pre-Arb","$422,000","-","-","$422,000","$422,000",0.42,0
"Kelley
										
										Shawn Kelley",27,"RP","Pre-Arb","$420,000","-","-","$420,000","$420,000",0.41,0
"Saunders
										
										Michael Saunders",24,"LF","Pre-Arb","$420,000","-","-","$420,000","$420,000",0.41,0
"Smoak
										
										Justin Smoak",24,"1B","Pre-Arb","$419,000","-","-","$419,000","$419,000",0.41,0
"Moore
										
										Adam Moore",27,"C","Pre-Arb","$417,500","-","-","$417,500","$417,500",0.41,0
"Beavan
										
										Blake Beavan",22,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.41,0
"Carp
										
										Mike Carp",25,"LF","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.41,0
"Delabar
										
										Steve Delabar",27,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.41,0
"Furbush
										
										Charlie Furbush",25,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.41,0
"Gimenez
										
										Chris Gimenez",28,"C","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.41,0
"Jimenez
										
										Cesar Jimenez",26,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.41,0
"Liddi
										
										Alex Liddi",22,"3B","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.41,0
"Lueke
										
										Josh Lueke",26,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.41,0
"Medina
										
										Yoervis Medina",22,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.41,0
"Petit
										
										Yusmeiro Petit",26,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.41,0
"Pineda
										
										Michael Pineda",22,"SP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.41,0
"Robinson
										
										Trayvon Robinson",23,"LF","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.41,0
"Robles
										
										Mauricio Robles",22,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.41,0
"Ruffin
										
										Chance Ruffin",22,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.41,0
"Seager
										
										Kyle Seager",23,"3B","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.41,0
"Seddon
										
										Chris Seddon",27,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.41,0
"Wilhelmsen
										
										Tom Wilhelmsen",27,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.41,0
"Wilson
										
										Mike Wilson",28,"RF","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.41,0
"Wells
										
										Casper Wells",26,"RF","Pre-Arb","$418,000","-","-","-0","-0",0,0
