"Active.Players..40.","Age","Pos.","Status","Base.Salary","Signing.Bonus","Incentives","Payroll.Salary","Adj...Salary","Payroll..","Lux..Tax.Salary"
"Peavy
										
										Jake Peavy",30,"RP","Vet","$16,000,000","-","-","$16,000,000","$16,000,000",12.25,0
"Buehrle
										
										Mark Buehrle",32,"SP","Vet","$14,000,000","-","$25,000","$14,025,000","$14,025,000",10.74,0
"Rios
										
										Alex Rios",30,"RF","Vet","$12,000,000","$500,000","-","$12,500,000","$12,500,000",9.57,0
"Dunn
										
										Adam Dunn",31,"DH","Vet","$12,000,000","-","-","$12,000,000","$12,000,000",9.19,0
"Konerko
										
										Paul Konerko",35,"1B","Vet","$12,000,000","-","-","$12,000,000","$12,000,000",9.19,0
"Jackson
										
										Edwin Jackson",27,"SP","Vet","$8,350,000","$400,000","-","$8,750,000","$8,750,000",6.7,0
"Danks
										
										John Danks",26,"SP","Arb 2","$6,000,000","-","-","$6,000,000","$6,000,000",4.59,0
"Quentin
										
										Carlos Quentin",28,"LF","Arb 2","$5,050,000","-","-","$5,050,000","$5,050,000",3.87,0
"Floyd
										
										Gavin Floyd",28,"RP","Vet","$5,000,000","-","-","$5,000,000","$5,000,000",3.83,0
"Pierre
										
										Juan Pierre",33,"LF","Vet","$5,000,000","-","-","$5,000,000","$5,000,000",3.83,0
"Crain
										
										Jesse Crain",29,"RP","Vet","$4,000,000","-","-","$4,000,000","$4,000,000",3.06,0
"Thornton
										
										Matt Thornton",34,"RP","Vet","$3,000,000","-","-","$3,000,000","$3,000,000",2.3,0
"Ramirez
										
										Alexei Ramirez",29,"SS","Vet","$2,750,000","$125,000","-","$2,875,000","$2,875,000",2.2,0
"Viciedo
										
										Dayan Viciedo",22,"RF","Pre-Arb","$1,250,000","$1,000,000","-","$2,250,000","$2,250,000",1.72,0
"Pierzynski
										
										A.J. Pierzynski",34,"C","Vet","$2,000,000","-","-","$2,000,000","$2,000,000",1.53,0
"Vizquel
										
										Omar Vizquel",44,"2B","Pre-Arb","$1,750,000","-","-","$1,750,000","$1,750,000",1.34,0
"Pena
										
										Tony Pena",30,"RP","Pre-Arb","$1,600,000","-","-","$1,600,000","$1,600,000",1.22,0
"Ohman
										
										Will Ohman",33,"RP","Vet","$1,500,000","-","-","$1,500,000","$1,500,000",1.15,0
"Frasor
										
										Jason Frasor",33,"RP","","$3,500,000","-","-","$3,500,000","$1,224,043",0.94,0
"Castro
										
										Ramon Castro",35,"C","Pre-Arb","$1,200,000","-","-","$1,200,000","$1,200,000",0.92,0
"Humber
										
										Philip Humber",28,"SP","Pre-Arb","$500,000","-","-","$500,000","$500,000",0.38,0
"Beckham
										
										Gordon Beckham",24,"2B","Pre-Arb","$485,000","-","-","$485,000","$485,000",0.37,0
"Santos
										
										Sergio Santos",27,"CL","Pre-Arb","$435,000","-","-","$435,000","$435,000",0.33,0
"Lillibridge
										
										Brent Lillibridge",27,"LF","Pre-Arb","$430,000","-","-","$430,000","$430,000",0.33,0
"Sale
										
										Chris Sale",22,"SP","Pre-Arb","$425,000","-","-","$425,000","$425,000",0.33,0
"Axelrod
										
										Dylan Axelrod",25,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.32,0
"De Aza
										
										Alejandro De Aza",27,"LF","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.32,0
"Escobar
										
										Eduardo Escobar",22,"SS","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.32,0
"Flowers
										
										Tyler Flowers",25,"C","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.32,0
"Harrell
										
										Lucas Harrell",26,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.32,0
"Morel
										
										Brent Morel",24,"3B","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.32,0
"Santiago
										
										Hector Santiago",23,"RP","Pre-Arb","$414,000","-","-","$414,000","$414,000",0.32,0
"Bruney
										
										Brian Bruney",29,"RP","Pre-Arb","$414,000","-","-","$414,000","$153,836",0.12,0
"Stewart
										
										Zach Stewart",24,"SP","Pre-Arb","$414,000","-","-","$414,000","$149,311",0.11,0
"Lucy
										
										Donny Lucy",28,"C","Pre-Arb","$414,000","-","-","$414,000","$99,540",0.08,0
"Kinney
										
										Josh Kinney",32,"RP","Pre-Arb","$414,000","-","-","$414,000","$97,278",0.07,0
"Lindsay
										
										Shane Lindsay",26,"SP","Pre-Arb","$414,000","-","-","$414,000","$65,606",0.05,0
"Reed
										
										Addison Reed",22,"RP","Pre-Arb","$414,000","-","-","$414,000","$65,606",0.05,0
"McPherson
										
										Dallas McPherson",30,"3B","Pre-Arb","$414,000","-","-","$414,000","$29,409",0.02,0
"Milledge
										
										Lastings Milledge",26,"LF","Pre-Arb","$500,000","-","-","$500,000","$27,322",0.02,0
