"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Albert Pujols",36,"DH","Vet",2.5e+07,0,0,2.5e+07,2.5e+07,14.34,"24,000,000"
"Jered Weaver",33,"SP","Vet",2e+07,2e+05,0,20200000,20200000,11.58,"17,000,000"
"Mike Trout",24,"CF","Arb 2",15250000,833333,0,16083333,16083333,9.22,"24,083,333"
"Andrelton Simmons",26,"SS","Vet",6e+06,0,0,6e+06,6e+06,3.44,"8,285,714"
"Yunel Escobar",33,"3B","Vet",7e+06,0,0,7e+06,5500000,3.15,"6,500,000"
"Ricky Nolasco",33,"SP","Vet",1.2e+07,0,0,1.2e+07,4131162,2.37,"12,250,000"
"Kole Calhoun",28,"RF","Arb 1",3400000,0,0,3400000,3400000,1.95,"3,400,000"
"Cliff Pennington",32,"SS","Vet",1500000,0,0,1500000,1500000,0.86,"1,875,000"
"Jhoulys Chacin",28,"SP","Vet",1100000,0,0,1100000,877593,0.5,"1,100,000"
"C.J. Cron",26,"1B","Pre-Arb",525000,0,0,525000,525000,0.3,"525,000"
"Tyler Skaggs",24,"SP","Pre-Arb",515000,0,0,515000,515000,0.3,"515,000"
"Cory Rasmus",28,"RP","Pre-Arb",514500,0,0,514500,514500,0.3,"514,500"
"Jose Alvarez",27,"RP","Pre-Arb",519500,0,0,519500,476952,0.27,"519,500"
"Carlos Perez",25,"C","Pre-Arb",513000,0,0,513000,454086,0.26,"513,000"
"Shane Robinson",31,"CF","Arb 2",507500,0,0,507500,429815,0.25,"507,500"
"Mike Morin",25,"RP","Pre-Arb",520000,0,0,520000,409248,0.23,"520,000"
"Gregorio Petit",31,"SS","Pre-Arb",507500,0,0,507500,396539,0.23,"507,500"
"Juan Graterol",27,"C","Pre-Arb",507500,0,0,507500,393766,0.23,"507,500"
"Jett Bandy",26,"C","Pre-Arb",507500,0,0,507500,382674,0.22,"507,500"
"Jefry Marte",25,"3B","Pre-Arb",509500,0,0,509500,370272,0.21,"509,500"
"Deolis Guerra",27,"RP","Pre-Arb",507500,0,0,507500,363263,0.21,"507,500"
"Ji-Man Choi",25,"1B","Pre-Arb",650000,0,0,650000,323232,0.19,"650,000"
"J.C. Ramirez",27,"SP","Pre-Arb",507500,0,0,507500,274527,0.16,"507,500"
"Rafael Ortego",25,"CF","Pre-Arb",525000,0,0,525000,231802,0.13,"525,000"
"A.J. Achter",27,"RP","Pre-Arb",507500,0,0,507500,194110,0.11,"507,500"
"Jose Valdez",33,"RP","Pre-Arb",507500,0,0,507500,163607,0.09,"507,500"
"Brett Oberholtzer",27,"RP","Pre-Arb",518000,0,0,518000,155683,0.09,"518,000"
"Nick Buss",29,"LF","Pre-Arb",507500,0,0,507500,138650,0.08,"507,500"
"Kaleb Cowart",24,"3B","Pre-Arb",507500,0,0,507500,138650,0.08,"507,500"
"Andrew Bailey",32,"RP","",507500,0,0,507500,85963,0.05,"507,500"
"Cody Ege",25,"RP","Pre-Arb",507500,0,0,507500,85963,0.05,"507,500"
"Alex Meyer",26,"SP","Pre-Arb",507500,0,0,507500,83190,0.05,"507,500"
"Daniel Wright",25,"RP","Pre-Arb",507500,0,0,507500,80417,0.05,"507,500"
