"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Ted Lilly",36,"SP","Vet",10500000,1166666,0,11666666,11666666,9.66,0
"Andre Ethier",30,"CF","Arb 4",10950000,0,0,10950000,10950000,9.07,0
"Matt Kemp",27,"RF","Arb 3",1e+07,250000,0,10250000,10250000,8.49,0
"Chad Billingsley",27,"SP","Arb 3",9e+06,0,0,9e+06,9e+06,7.45,0
"Juan Uribe",33,"3B","Vet",8e+06,0,0,8e+06,8e+06,6.62,0
"Clayton Kershaw",24,"SP","Arb 1",7500000,250000,0,7750000,7750000,6.42,0
"James Loney",28,"1B","Arb 3",6375000,0,0,6375000,6375000,5.28,0
"Hanley Ramirez",28,"DH","Vet",1.5e+07,0,0,1.5e+07,5819672,4.82,0
"Matt Guerrier",33,"RP","Vet",3750000,1e+06,0,4750000,4750000,3.93,0
"Juan Rivera",33,"LF","Vet",4e+06,0,0,4e+06,4e+06,3.31,0
"Yasiel Puig",21,"RF","Pre-Arb",2e+06,1714285,0,3714285,3714285,3.08,0
"Chris Capuano",33,"RP","Vet",3e+06,0,375000,3375000,3375000,2.79,0
"Shane Victorino",31,"RF","Vet",9500000,0,0,9500000,3374316,2.79,0
"Aaron Harang",34,"SP","Vet",3e+06,0,0,3e+06,3e+06,2.48,0
"Mark Ellis",35,"2B","Vet",2500000,0,0,2500000,2500000,2.07,0
"Jerry Hairston Jr.",36,"LF","Vet",2250000,0,0,2250000,2250000,1.86,0
"Todd Coffey",31,"RP","Vet",1e+06,0,0,1e+06,1e+06,0.83,0
"Jamey Wright",37,"RP","Vet",9e+05,0,0,9e+05,9e+05,0.75,0
"Tony Gwynn Jr.",29,"LF","Pre-Arb",850000,0,0,850000,850000,0.7,0
"Matt Treanor",36,"C","Vet",850000,0,0,850000,850000,0.7,0
"Adam Kennedy",36,"2B","Vet",8e+05,0,0,8e+05,8e+05,0.66,0
"Mike MacDougal",35,"RP","Vet",650000,0,0,650000,650000,0.54,0
"Randy Choate",36,"RP","Vet",1500000,0,0,1500000,581967,0.48,0
"Blake Hawksworth",29,"RP","Pre-Arb",495000,0,0,495000,495000,0.41,0
"Kenley Jansen",24,"RP/CL","Pre-Arb",491000,0,0,491000,491000,0.41,0
"A.J. Ellis",31,"C","Pre-Arb",490000,0,0,490000,490000,0.41,0
"Scott Elbert",26,"RP","Pre-Arb",488500,0,0,488500,488500,0.4,0
"Javy Guerra",26,"RP","Pre-Arb",488000,0,0,488000,488000,0.4,0
"Dee Gordon",24,"2B","Pre-Arb",485000,0,0,485000,485000,0.4,0
"Josh Lindblom",25,"SP","Pre-Arb",483000,0,0,483000,483000,0.4,0
"Rubby De La Rosa",23,"SP","Pre-Arb",482500,0,0,482500,482500,0.4,0
"Justin Sellers",26,"SS","Pre-Arb",481000,0,0,481000,481000,0.4,0
"Ivan DeJesus",25,"SS","Pre-Arb",480500,0,0,480500,480500,0.4,0
"Ronald Belisario",29,"RP","Pre-Arb",480000,0,0,480000,480000,0.4,0
"Alex Castellanos",26,"SP","Pre-Arb",480000,0,0,480000,480000,0.4,0
"Luis Cruz",28,"3B","Pre-Arb",480000,0,0,480000,480000,0.4,0
"John Ely",26,"RP","Pre-Arb",480000,0,0,480000,480000,0.4,0
"Tim Federowicz",25,"C","Pre-Arb",480000,0,0,480000,480000,0.4,0
"Stephen Fife",25,"SP","Pre-Arb",480000,0,0,480000,480000,0.4,0
"Alfredo Silverio",25,"RF","Pre-Arb",480000,0,0,480000,480000,0.4,0
"Shawn Tolleson",24,"RP","Pre-Arb",480000,0,0,480000,480000,0.4,0
"Scott Van Slyke",25,"LF","Pre-Arb",480000,0,0,480000,480000,0.4,0
"Josh Wall",25,"RP","Pre-Arb",480000,0,0,480000,480000,0.4,0
"Chris Withrow",23,"RP","Pre-Arb",480000,0,0,480000,480000,0.4,0
"Bobby Abreu",38,"LF","Vet",480000,0,0,480000,401311,0.33,0
