"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Eric Hosmer",28,"1B","Vet",2e+07,1e+06,0,2.1e+07,2.1e+07,20.22,"18,000,000"
"Freddy Galvis",28,"SS","Arb 3",6825000,0,0,6825000,6825000,6.57,"6,825,000"
"Wil Myers",27,"LF","Arb 2",2e+06,2500000,0,4500000,4500000,4.33,"13,833,333"
"Craig Stammen",34,"RP","Vet",2250000,0,1e+06,3250000,3250000,3.13,"2,250,000"
"Kazuhisa Makita",0,"RP","Pre-Arb",1900000,0,0,1900000,1900000,1.83,"1,900,000"
"Cory Spangenberg",27,"2B","Arb 1",1700000,0,0,1700000,1700000,1.64,"1,700,000"
"A.J. Ellis",37,"C","Vet",1250000,0,0,1250000,1250000,1.2,"1,250,000"
"Kirby Yates",31,"RP/CL","Arb 1",1062500,0,0,1062500,1062500,1.02,"1,062,500"
"Robbie Erlin",27,"RP","Arb 1",650000,0,0,650000,650000,0.63,"650,000"
"Manuel Margot",23,"CF","Pre-Arb",556900,0,0,556900,556900,0.54,"556,900"
"Jose Pirela",28,"2B","Pre-Arb",556200,0,0,556200,556200,0.54,"556,200"
"Hunter Renfroe",26,"RF","Pre-Arb",553800,0,0,553800,553800,0.53,"553,800"
"Austin Hedges",25,"C","Pre-Arb",553100,0,0,553100,553100,0.53,"553,100"
"Bryan Mitchell",27,"SP","Pre-Arb",552800,0,0,552800,552800,0.53,"552,800"
"Matthew Strahm",26,"RP","Pre-Arb",552700,0,0,552700,552700,0.53,"552,700"
"Joey Lucchesi",25,"SP","Pre-Arb",545000,0,0,545000,512750,0.49,"545,000"
"Phil Maton",25,"RP","Pre-Arb",548700,0,0,548700,486750,0.47,"548,700"
"Eric Lauer",23,"SP","Pre-Arb",545000,0,0,545000,468800,0.45,"545,000"
"Travis Jankowski",27,"RF","Pre-Arb",555000,0,0,555000,462520,0.45,"555,000"
"Miguel Diaz",23,"RP","Pre-Arb",545000,0,0,545000,430710,0.41,"545,000"
"Jose Castillo",22,"RP","Pre-Arb",545000,0,0,545000,354530,0.34,"545,000"
"Franmil Reyes",22,"RF","Pre-Arb",545000,0,0,545000,339880,0.33,"545,000"
"Luis Perdomo",25,"SP","Pre-Arb",566800,0,0,566800,338217,0.33,"566,800"
"Robert Stock",28,"RP","Pre-Arb",545000,0,0,545000,249050,0.24,"545,000"
"Colten Brewer",25,"RP","Pre-Arb",545000,0,0,545000,184590,0.18,"545,000"
"Trey Wingenter",24,"SP","Pre-Arb",545000,0,0,545000,167010,0.16,"545,000"
"Brett Kennedy",23,"SP","Pre-Arb",545000,0,0,545000,161150,0.16,"545,000"
"Jacob Nix",22,"SP","Pre-Arb",545000,0,0,545000,152360,0.15,"545,000"
"Luis Urias",21,"2B","Pre-Arb",545000,0,0,545000,99620,0.1,"545,000"
"Rowan Wick",25,"RP","Pre-Arb",545000,0,0,545000,90830,0.09,"545,000"
"Francisco Mejia",22,"C","Pre-Arb",545000,0,0,545000,79110,0.08,"545,000"
"Javier Guerra",32,"SS","Pre-Arb",545000,0,0,545000,70320,0.07,"545,000"
"Brad Wieck",26,"RP","Pre-Arb",545000,0,0,545000,58600,0.06,"545,000"
