"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Yoenis Cespedes",26,"CF","Pre-Arb",6500000,0,0,6500000,6500000,11.02,0
"Coco Crisp",32,"CF","Vet",6e+06,0,0,6e+06,6e+06,10.17,0
"Brian Fuentes",32,"RP","Vet",5e+06,0,0,5e+06,5e+06,8.48,0
"Brandon McCarthy",28,"SP","Arb 3",4275000,0,0,4275000,4275000,7.25,0
"Grant Balfour",34,"RP","Vet",4e+06,0,0,4e+06,4e+06,6.78,0
"Dallas Braden",28,"RP","Arb 2",3350000,0,0,3350000,3350000,5.68,0
"Brett Anderson",24,"SP","Vet",3e+06,250000,0,3250000,3250000,5.51,0
"Seth Smith",29,"RF","Arb 1",2415000,0,0,2415000,2415000,4.1,0
"Bartolo Colon",39,"SP","Vet",2e+06,0,0,2e+06,2e+06,3.39,0
"Stephen Drew",29,"2B","Arb 3",7750000,0,0,7750000,1863387,3.16,0
"Daric Barton",26,"1B","Pre-Arb",1100000,0,0,1100000,1100000,1.87,0
"Jonny Gomes",31,"LF","Vet",1e+06,0,0,1e+06,1e+06,1.7,0
"Joey Devine",28,"RP","Arb 2",737500,0,0,737500,737500,1.25,0
"Adam Rosales",29,"2B","Arb 1",6e+05,0,0,6e+05,6e+05,1.02,0
"Jerry Blevins",28,"RP","Pre-Arb",490000,0,0,490000,490000,0.83,0
"Cliff Pennington",28,"SS","Pre-Arb",490000,0,0,490000,490000,0.83,0
"Josh Reddick",25,"RF","Pre-Arb",485000,0,0,485000,485000,0.82,0
"Scott Sizemore",27,"2B","Pre-Arb",485000,0,0,485000,485000,0.82,0
"Collin Cowgill",26,"RF","Pre-Arb",482500,0,0,482500,482500,0.82,0
"Kila Ka'aihue",28,"1B","Pre-Arb",482500,0,0,482500,482500,0.82,0
"Jordan Norberto",25,"RP","Pre-Arb",482500,0,0,482500,482500,0.82,0
"Eric Sogard",26,"2B","Pre-Arb",482500,0,0,482500,482500,0.82,0
"Jemile Weeks",25,"2B","Pre-Arb",482500,0,0,482500,482500,0.82,0
"Andrew Carignan",25,"RP","Pre-Arb",480000,0,0,480000,480000,0.81,0
"Chris Carter",25,"1B","Pre-Arb",480000,0,0,480000,480000,0.81,0
"Ryan Cook",25,"RP","Pre-Arb",480000,0,0,480000,480000,0.81,0
"Josh Donaldson",26,"3B","Pre-Arb",480000,0,0,480000,480000,0.81,0
"Sean Doolittle",25,"RP/CL","Pre-Arb",480000,0,0,480000,480000,0.81,0
"Pedro Figueroa",26,"RP","Pre-Arb",480000,0,0,480000,480000,0.81,0
"Graham Godfrey",27,"SP","Pre-Arb",480000,0,0,480000,480000,0.81,0
"A.J. Griffin",24,"RP","Pre-Arb",480000,0,0,480000,480000,0.81,0
"Brandon Hicks",26,"2B","Pre-Arb",480000,0,0,480000,480000,0.81,0
"Brandon Hicks",26,"2B","Pre-Arb",480000,0,0,480000,480000,0.81,0
"Tom Milone",25,"RP","Pre-Arb",480000,0,0,480000,480000,0.81,0
"Jermaine Mitchell",27,"LF","Pre-Arb",480000,0,0,480000,480000,0.81,0
"Brandon Moss",28,"DH","Pre-Arb",480000,0,0,480000,480000,0.81,0
"Derek Norris",23,"C","Pre-Arb",480000,0,0,480000,480000,0.81,0
"Jarrod Parker",23,"SP","Pre-Arb",480000,0,0,480000,480000,0.81,0
"Brad Peacock",24,"SP","Pre-Arb",480000,0,0,480000,480000,0.81,0
"Anthony Recker",28,"C","Pre-Arb",480000,0,0,480000,480000,0.81,0
"Tyson Ross",25,"SP","Pre-Arb",480000,0,0,480000,480000,0.81,0
"Evan Scribner",26,"RP","Pre-Arb",480000,0,0,480000,480000,0.81,0
"Dan Straily",23,"SP","Pre-Arb",480000,0,0,480000,480000,0.81,0
"Brandon Inge",35,"3B","Vet",414066,0,0,414066,414066,0.7,0
"George Kottaras",29,"C","Arb 1",7e+05,0,0,7e+05,256284,0.43,0
