"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Aaron Hill",32,"3B","Vet",1.1e+07,0,0,1.1e+07,1.1e+07,10.33,0
"Miguel Montero",30,"C","Vet",1e+07,0,0,1e+07,1e+07,9.39,0
"Cody Ross",33,"RF","Vet",8500000,1e+06,0,9500000,9500000,8.92,0
"Trevor Cahill",26,"RP","Arb 3",7700000,2e+05,0,7900000,7900000,7.42,0
"Mark Trumbo",28,"DH","Arb 1",4800000,0,0,4800000,4800000,4.51,0
"Brad Ziegler",34,"RP","Arb 3",4500000,0,0,4500000,4500000,4.23,0
"Cliff Pennington",30,"SS","Arb 2",2750000,5e+05,0,3250000,3250000,3.05,0
"David Hernandez",29,"RP","Arb 2",2e+06,125000,0,2125000,2125000,2,0
"Oliver Perez",32,"RP","Vet",1750000,0,0,1750000,1750000,1.64,0
"Paul Goldschmidt",26,"1B","Vet",1e+06,1e+05,0,1100000,1100000,1.03,0
"Josh Collmenter",28,"RP","Arb 1",925000,50000,0,975000,975000,0.92,0
"Daniel Hudson",27,"RP","Pre-Arb",7e+05,0,0,7e+05,7e+05,0.66,0
"Matt Reynolds",29,"RP","Arb 1",550000,0,0,550000,550000,0.52,0
"Addison Reed",25,"RP","Pre-Arb",538500,0,0,538500,538500,0.51,0
"Wade Miley",27,"SP","Pre-Arb",523500,0,0,523500,523500,0.49,0
"Patrick Corbin",25,"SP","Pre-Arb",515000,0,0,515000,515000,0.48,0
"Randall Delgado",24,"RP","Pre-Arb",510000,0,0,510000,510000,0.48,0
"Will Harris",29,"RP","Pre-Arb",510000,0,0,510000,510000,0.48,0
"A.J. Pollock",26,"CF","Pre-Arb",507000,0,0,507000,507000,0.48,0
"Didi Gregorius",24,"SS","Pre-Arb",506500,0,0,506500,506500,0.48,0
"Tuffy Gosewisch",30,"C","Pre-Arb",502000,0,0,502000,502000,0.47,0
"Chase Anderson",26,"SP","Pre-Arb",5e+05,0,0,5e+05,5e+05,0.47,0
"Eury De La Rosa",24,"RP","Pre-Arb",5e+05,0,0,5e+05,5e+05,0.47,0
"Ender Inciarte",23,"CF","Pre-Arb",5e+05,0,0,5e+05,5e+05,0.47,0
"Jake Lamb",23,"3B","Pre-Arb",5e+05,0,0,5e+05,5e+05,0.47,0
"Evan Marshall",24,"RP","Pre-Arb",5e+05,0,0,5e+05,5e+05,0.47,0
"Alfredo Marte",25,"LF","Pre-Arb",5e+05,0,0,5e+05,5e+05,0.47,0
"Chris Owings",22,"2B","Pre-Arb",5e+05,0,0,5e+05,5e+05,0.47,0
"David Peralta",26,"RF","Pre-Arb",5e+05,0,0,5e+05,5e+05,0.47,0
"Zeke Spruill",24,"SP","Pre-Arb",5e+05,0,0,5e+05,5e+05,0.47,0
"Lucas Harrell",29,"RP","Pre-Arb",509700,0,0,509700,426143,0.4,0
"Jordan Pacheco",28,"3B","Pre-Arb",502000,0,0,502000,299005,0.28,0
"Matt Stites",24,"RP","Pre-Arb",5e+05,0,0,5e+05,281420,0.26,0
"Vidal Nuno",26,"RP","Pre-Arb",504500,0,0,504500,230551,0.22,0
"Nolan Reimold",30,"LF","Arb 1",1025000,0,0,1025000,179234,0.17,0
"Nick Ahmed",24,"SS","Pre-Arb",5e+05,0,0,5e+05,150273,0.14,0
"Andrew Chafin",24,"RP","Pre-Arb",5e+05,0,0,5e+05,54644,0.05,0
"Brett Jackson",25,"LF","Pre-Arb",5e+05,0,0,5e+05,46448,0.04,0
"Joe Paterson",28,"RP","Pre-Arb",5e+05,0,0,5e+05,46448,0.04,0
"Bobby Wilson",31,"C","Pre-Arb",5e+05,0,0,5e+05,38251,0.04,0
