"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Chipper Jones",40,"3B","Vet",1.3e+07,1e+06,0,1.4e+07,1.4e+07,14.3,0
"Dan Uggla",32,"2B","Vet",1.3e+07,2e+05,0,13200000,13200000,13.48,0
"Brian McCann",28,"C","Vet",8500000,166666,3e+06,11666666,11666666,11.91,0
"Tim Hudson",36,"SP","Vet",9e+06,0,0,9e+06,9e+06,9.19,0
"Michael Bourn",29,"CF","Arb 3",6845000,0,0,6845000,6845000,6.99,0
"Jair Jurrjens",26,"SP","Pre-Arb",5500000,0,0,5500000,5500000,5.62,0
"Martin Prado",28,"3B","Arb 2",4750000,0,0,4750000,4750000,4.85,0
"Eric O'Flaherty",27,"RP","Arb 2",2490000,0,0,2490000,2490000,2.54,0
"Matt Diaz",34,"LF","Vet",2e+06,125000,0,2125000,2125000,2.17,0
"David Ross",35,"C","Vet",1625000,0,1e+05,1725000,1725000,1.76,0
"Eric Hinske",34,"1B","Vet",1600000,0,0,1600000,1600000,1.63,0
"Ben Sheets",33,"SP","Vet",2500000,0,0,2500000,1106557,1.13,0
"Jack Wilson",34,"2B","Vet",1e+06,0,0,1e+06,1e+06,1.02,0
"Chad Durbin",34,"RP","Vet",9e+05,0,0,9e+05,9e+05,0.92,0
"Craig Kimbrel",24,"RP/CL","Pre-Arb",590000,0,0,590000,590000,0.6,0
"Jason Heyward",22,"RF","Pre-Arb",565000,0,0,565000,565000,0.58,0
"Freddie Freeman",22,"1B","Pre-Arb",535000,0,0,535000,535000,0.55,0
"Tommy Hanson",25,"SP","Pre-Arb",535000,0,0,535000,535000,0.55,0
"Jonny Venters",27,"RP","Pre-Arb",533000,0,0,533000,533000,0.54,0
"Brandon Beachy",25,"SP","Pre-Arb",495000,0,0,495000,495000,0.51,0
"Cristhian Martinez",30,"RP","Pre-Arb",491250,0,0,491250,491250,0.5,0
"Kris Medlen",26,"SP","Pre-Arb",490000,0,0,490000,490000,0.5,0
"Mike Minor",24,"RP","Pre-Arb",482500,0,0,482500,482500,0.49,0
"Anthony Varvaro",27,"RP","Pre-Arb",481250,0,0,481250,481250,0.49,0
"Luis Avilan",22,"RP","Pre-Arb",480000,0,0,480000,480000,0.49,0
"J.C. Boscan",32,"C","Pre-Arb",480000,0,0,480000,480000,0.49,0
"Erik Cordier",26,"RP","Pre-Arb",480000,0,0,480000,480000,0.49,0
"Randall Delgado",22,"RP","Pre-Arb",480000,0,0,480000,480000,0.49,0
"Robert Fish",24,"RP","Pre-Arb",480000,0,0,480000,480000,0.49,0
"Juan Francisco",25,"1B","Pre-Arb",480000,0,0,480000,480000,0.49,0
"Cory Gearrin",26,"RP","Pre-Arb",480000,0,0,480000,480000,0.49,0
"Tyler Pastornicky",22,"SS","Pre-Arb",480000,0,0,480000,480000,0.49,0
"Adam Russell",29,"RP","Pre-Arb",480000,0,0,480000,480000,0.49,0
"Julio Teheran",21,"SP","Pre-Arb",480000,0,0,480000,480000,0.49,0
"Livan Hernandez",37,"SP","Pre-Arb",750000,0,0,750000,331967,0.34,0
"Andrelton Simmons",22,"SS","Pre-Arb",522000,0,0,522000,149508,0.15,0
"Miguel Batista",41,"SP","Vet",480000,0,0,480000,104918,0.11,0
