"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Cliff Lee",34,"SP","Vet",2.5e+07,0,50000,25050000,25050000,15.32,0
"Cole Hamels",29,"SP","Vet",19500000,1e+06,0,20500000,20500000,12.54,0
"Roy Halladay",36,"SP","Vet",2e+07,0,0,2e+07,2e+07,12.23,0
"Ryan Howard",33,"1B","Vet",2e+07,0,0,2e+07,2e+07,12.23,0
"Chase Utley",34,"2B","Vet",1.5e+07,285714,0,15285714,15285714,9.35,0
"Jonathan Papelbon",32,"RP","Vet",1.3e+07,0,0,1.3e+07,1.3e+07,7.95,0
"Jimmy Rollins",34,"SS","Vet",1.1e+07,0,0,1.1e+07,1.1e+07,6.73,0
"Mike Adams",34,"RP","Vet",5e+06,0,0,5e+06,5e+06,3.06,0
"Carlos Ruiz",34,"C","Vet",5e+06,0,0,5e+06,5e+06,3.06,0
"Kyle Kendrick",28,"SP","Arb 3",4500000,0,5e+05,5e+06,5e+06,3.06,0
"John Lannan",28,"RP","Arb 3",2500000,0,0,2500000,2500000,1.53,0
"Antonio Bastardo",27,"RP","Arb 1",1400000,0,0,1400000,1400000,0.86,0
"Laynce Nix",32,"RF","Vet",1350000,0,0,1350000,1350000,0.83,0
"Humberto Quintero",33,"C","Vet",9e+05,0,0,9e+05,9e+05,0.55,0
"Chad Durbin",35,"RP","Vet",850000,0,0,850000,850000,0.52,0
"Kevin Frandsen",31,"3B","Arb 1",850000,0,0,850000,850000,0.52,0
"John Mayberry Jr.",29,"RF","Pre-Arb",517000,0,0,517000,517000,0.32,0
"Ben Revere",25,"CF","Pre-Arb",515000,0,0,515000,515000,0.31,0
"Raul Valdes",35,"RP","Pre-Arb",505000,0,0,505000,505000,0.31,0
"Domonic Brown",25,"LF","Pre-Arb",5e+05,0,0,5e+05,5e+05,0.31,0
"Erik Kratz",33,"C","Pre-Arb",496000,0,0,496000,496000,0.3,0
"Justin De Fratus",25,"RP","Pre-Arb",490000,0,0,490000,380218,0.23,0
"Jake Diekman",26,"RP","Pre-Arb",490000,0,0,490000,291857,0.18,0
"Darin Ruf",26,"1B","Pre-Arb",490000,0,0,490000,230273,0.14,0
"Michael Martinez",30,"2B","Pre-Arb",490000,0,0,490000,203497,0.12,0
"Luis Garcia",26,"RP","Pre-Arb",490000,0,0,490000,200819,0.12,0
"Cody Asche",23,"LF","Pre-Arb",490000,0,0,490000,168688,0.1,0
"Ethan Martin",24,"SP","Pre-Arb",490000,0,0,490000,157978,0.1,0
"Zach Miner",31,"RP","Pre-Arb",490000,0,0,490000,157978,0.1,0
"Tyler Cloyd",26,"RP","Pre-Arb",490000,0,0,490000,152622,0.09,0
"Cesar Jimenez",28,"RP","Pre-Arb",490000,0,0,490000,147267,0.09,0
"B.J. Rosenberg",27,"RP","Pre-Arb",490000,0,0,490000,144590,0.09,0
"Casper Wells",28,"RF","Pre-Arb",505400,0,0,505400,144011,0.09,0
"J.C. Ramirez",24,"SP","Pre-Arb",490000,0,0,490000,125846,0.08,0
"Cesar Hernandez",23,"2B","Pre-Arb",490000,0,0,490000,123169,0.08,0
"Roger Bernadina",29,"LF","Arb 1",490000,0,0,490000,107103,0.07,0
"Pete Orr",34,"2B","Arb 2",490000,0,0,490000,93715,0.06,0
"Freddy Galvis",23,"SS","Pre-Arb",490000,0,0,490000,74972,0.05,0
"Mauricio Robles",24,"RP","Pre-Arb",490000,0,0,490000,74972,0.05,0
"Cameron Rupp",24,"C","Pre-Arb",490000,0,0,490000,74972,0.05,0
