"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Carlos Quentin",31,"LF","Vet",9500000,0,0,9500000,9500000,11.18,0
"Josh Johnson",30,"SP","Vet",8e+06,0,0,8e+06,8e+06,9.41,0
"Ian Kennedy",29,"SP","Arb 2",6100000,0,0,6100000,6100000,7.18,0
"Joaquin Benoit",37,"RP","Vet",6e+06,0,0,6e+06,6e+06,7.06,0
"Cameron Maybin",27,"CF","Arb 2",5e+06,1e+05,0,5100000,5100000,6,0
"Seth Smith",31,"RF","Arb 3",4500000,0,0,4500000,4500000,5.29,0
"Will Venable",31,"CF","Arb 3",4250000,0,0,4250000,4250000,5,0
"Cory Luebke",29,"RP","Arb 1",3e+06,125000,0,3125000,3125000,3.68,0
"Eric Stults",34,"SP","Arb 1",2750000,0,0,2750000,2750000,3.24,0
"Everth Cabrera",27,"SS","Arb 1",2450000,0,0,2450000,2450000,2.88,0
"Andrew Cashner",27,"SP","Arb 1",2400000,0,0,2400000,2400000,2.82,0
"Tyson Ross",27,"SP","Pre-Arb",1980000,0,0,1980000,1980000,2.33,0
"Tim Stauffer",32,"RP","",1600000,0,0,1600000,1600000,1.88,0
"Yonder Alonso",27,"1B","Pre-Arb",980000,0,0,980000,980000,1.15,0
"Troy Patton",28,"RP","Arb 2",1100820,0,0,1100820,891803,1.05,0
"Yasmani Grandal",25,"C","Pre-Arb",792000,0,0,792000,792000,0.93,0
"Blaine Boyer",32,"RP","",7e+05,0,0,7e+05,7e+05,0.82,0
"Dale Thayer",33,"RP","Pre-Arb",515800,0,0,515800,515800,0.61,0
"Alexi Amarista",25,"SS","Pre-Arb",511100,0,0,511100,511100,0.6,0
"Jedd Gyorko",25,"SS","Pre-Arb",510900,0,0,510900,510900,0.6,0
"Nick Vincent",27,"RP","Pre-Arb",510200,0,0,510200,510200,0.6,0
"Alex Torres",26,"RP","Pre-Arb",509000,0,0,509000,509000,0.6,0
"Rene Rivera",30,"C","Pre-Arb",506400,0,0,506400,506400,0.6,0
"Robbie Erlin",23,"SP","Pre-Arb",504500,0,0,504500,471418,0.55,0
"Joe Wieland",24,"SP","Pre-Arb",501600,0,0,501600,438557,0.52,0
"Tommy Medica",26,"1B","Pre-Arb",501200,0,0,501200,429991,0.51,0
"Kevin Quackenbush",25,"RP","Pre-Arb",5e+05,0,0,5e+05,382513,0.45,0
"Odrisamer Despaigne",27,"SP","Pre-Arb",5e+05,0,0,5e+05,265027,0.31,0
"Yangervis Solarte",26,"3B","Pre-Arb",5e+05,0,0,5e+05,185792,0.22,0
"Abraham Almonte",25,"CF","Pre-Arb",501900,0,0,501900,164557,0.19,0
"Jake Goebbert",26,"1B","Pre-Arb",5e+05,0,0,5e+05,150273,0.18,0
"Rymer Liriano",23,"RF","Pre-Arb",5e+05,0,0,5e+05,133879,0.16,0
"Jeff Francoeur",30,"LF","Vet",1e+06,0,0,1e+06,103825,0.12,0
"Frank Garces",24,"RP","Pre-Arb",5e+05,0,0,5e+05,81967,0.1,0
"Cory Spangenberg",23,"2B","Pre-Arb",5e+05,0,0,5e+05,76502,0.09,0
"Adam Moore",30,"C","Arb 2",5e+05,0,0,5e+05,73770,0.09,0
"R.J. Alvarez",23,"RP","Pre-Arb",5e+05,0,0,5e+05,71038,0.08,0
"Ryan Jackson",26,"SS","Pre-Arb",5e+05,0,0,5e+05,71038,0.08,0
"Leonel Campos",26,"RP","Pre-Arb",5e+05,0,0,14000,14000,0.02,0
