"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Placido Polanco",37,"3B","Vet",2750000,0,0,2750000,2750000,7.63,0
"Adeiny Hechavarria",24,"SS","Pre-Arb",1750000,1e+06,0,2750000,2750000,7.63,0
"Greg Dobbs",34,"1B","Vet",1600000,0,0,1600000,1600000,4.44,0
"Juan Pierre",35,"LF","Vet",1600000,0,0,1600000,1600000,4.44,0
"Jeff Mathis",30,"C","Vet",1500000,0,0,1500000,1500000,4.16,0
"Jacob Turner",22,"RP","Pre-Arb",1175000,0,0,1175000,1175000,3.26,0
"Chad Qualls",34,"RP","Vet",1150000,0,0,1150000,1150000,3.19,0
"Jon Rauch",-7,"RP","Vet",1e+06,0,0,1e+06,1e+06,2.78,0
"Ryan Webb",27,"RP","Arb 1",975000,0,0,975000,975000,2.71,0
"Austin Kearns",33,"LF","Vet",7e+05,0,0,7e+05,7e+05,1.94,0
"Giancarlo Stanton",23,"RF","Pre-Arb",537000,0,0,537000,537000,1.49,0
"Henderson Alvarez",23,"SP","Pre-Arb",507900,0,0,507900,507900,1.41,0
"Steve Cishek",27,"RP","Pre-Arb",505000,0,0,505000,505000,1.4,0
"Chris Coghlan",28,"LF","Pre-Arb",503500,0,0,503500,503500,1.4,0
"Nathan Eovaldi",23,"SP","Pre-Arb",502000,0,0,502000,502000,1.39,0
"Justin Ruggiano",31,"RF","Pre-Arb",494500,0,0,494500,494500,1.37,0
"Michael Dunn",28,"RP","Pre-Arb",492500,0,0,492500,492500,1.37,0
"Jose Fernandez",20,"SP","Pre-Arb",490000,0,0,490000,490000,1.36,0
"Joe Mahoney",26,"1B","Pre-Arb",490000,0,0,490000,490000,1.36,0
"A.J. Ramos",26,"RP","Pre-Arb",490000,0,0,490000,490000,1.36,0
"Donovan Solano",25,"2B","Pre-Arb",491500,0,0,491500,432412,1.2,0
"Rob Brantly",23,"C","Pre-Arb",490000,0,0,490000,425737,1.18,0
"Tom Koehler",27,"RP","Pre-Arb",490000,0,0,490000,415027,1.15,0
"Dan Jennings",26,"RP","Pre-Arb",490000,0,0,490000,337377,0.94,0
"Ed Lucas",31,"3B","Pre-Arb",490000,0,0,490000,334699,0.93,0
"Chris Valaika",27,"2B","Pre-Arb",495000,0,0,495000,311065,0.86,0
"Logan Morrison",25,"DH","Pre-Arb",491500,0,0,491500,303494,0.84,0
"Jake Marisnick",22,"CF","Pre-Arb",490000,0,0,490000,184754,0.51,0
"Koyie Hill",34,"C","Pre-Arb",490000,0,0,490000,139234,0.39,0
"Arquimedes Caminero",26,"RP","Pre-Arb",490000,0,0,490000,109781,0.3,0
"Sam Dyson",25,"RP","Pre-Arb",490000,0,0,490000,88360,0.25,0
"Chris Hatcher",28,"RP","Pre-Arb",490000,0,0,490000,85683,0.24,0
"Brad Hand",23,"RP","Pre-Arb",490000,0,0,490000,83005,0.23,0
"Zach Phillips",26,"RP","Pre-Arb",490000,0,0,490000,80327,0.22,0
"Brian Flynn",23,"RP","Pre-Arb",490000,0,0,490000,74972,0.21,0
