"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Alfonso Soriano",35,"DH","Vet",1.8e+07,1e+06,0,1.9e+07,1.9e+07,13.62,0
"Carlos Zambrano",30,"SP","Vet",17875000,1e+06,0,18875000,18875000,13.53,0
"Aramis Ramirez",33,"3B","Vet",14600000,0,75000,14675000,14675000,10.52,0
"Ryan Dempster",34,"SP","Vet",13500000,1e+06,0,14500000,14500000,10.4,0
"Carlos Pena",33,"1B","Vet",9959996,0,0,9959996,9959996,7.14,0
"Carlos Silva",32,"SP","Pre-Arb",7250000,0,0,7250000,7250000,5.2,0
"Matt Garza",27,"SP","Arb 2",5950000,0,0,5950000,5950000,4.27,0
"Marlon Byrd",33,"LF","Vet",5500000,0,0,5500000,5500000,3.94,0
"John Grabow",32,"RP","Vet",4800000,0,0,4800000,4800000,3.44,0
"Jeff Samardzija",26,"SP","Pre-Arb",3e+06,5e+05,0,3500000,3500000,2.51,0
"Carlos Marmol",28,"RP","Arb 2",3200000,0,0,3200000,3200000,2.29,0
"Geovany Soto",28,"C","Arb 1",3e+06,0,0,3e+06,3e+06,2.15,0
"Sean Marshall",28,"RP","Arb 2",1600000,0,0,1600000,1600000,1.15,0
"Kerry Wood",34,"RP","Vet",1500000,0,0,1500000,1500000,1.08,0
"Jeff Baker",30,"1B","Arb 2",1175000,0,0,1175000,1175000,0.84,0
"Reed Johnson",34,"LF","Vet",9e+05,0,0,9e+05,9e+05,0.65,0
"Koyie Hill",32,"C","Pre-Arb",850000,0,0,850000,850000,0.61,0
"Randy Wells",28,"SP","Pre-Arb",475000,0,0,475000,475000,0.34,0
"Blake DeWitt",25,"2B","Pre-Arb",460000,0,0,460000,460000,0.33,0
"Starlin Castro",21,"2B","Pre-Arb",440000,0,0,440000,440000,0.32,0
"Tyler Colvin",25,"RP","Pre-Arb",440000,0,0,440000,440000,0.32,0
"Andrew Cashner",24,"SP","Pre-Arb",427500,0,0,427500,427500,0.31,0
"James Russell",25,"RP","Pre-Arb",427500,0,0,427500,427500,0.31,0
"Darwin Barney",25,"SS","Pre-Arb",417000,0,0,417000,417000,0.3,0
"Marcos Mateo",27,"RP","Pre-Arb",417000,0,0,417000,417000,0.3,0
"Justin Berg",27,"RP","Pre-Arb",414000,0,0,414000,414000,0.3,0
"Tony Campana",25,"LF","Pre-Arb",414000,0,0,414000,414000,0.3,0
"Chris Carpenter",25,"RP","Pre-Arb",414000,0,0,414000,414000,0.3,0
"Welington Castillo",24,"C","Pre-Arb",414000,0,0,414000,414000,0.3,0
"Casey Coleman",23,"RP","Pre-Arb",414000,0,0,414000,414000,0.3,0
"Rafael Dolis",23,"RP","Pre-Arb",414000,0,0,414000,414000,0.3,0
"John Gaub",26,"RP","Pre-Arb",414000,0,0,414000,414000,0.3,0
"Bryan LaHair",28,"1B","Pre-Arb",414000,0,0,414000,414000,0.3,0
"D.J. LeMahieu",22,"2B","Pre-Arb",414000,0,0,414000,414000,0.3,0
"Scott Maine",26,"RP","Pre-Arb",414000,0,0,414000,414000,0.3,0
"Luis Montanez",29,"LF","Pre-Arb",414000,0,0,414000,294098,0.21,0
"Ramon Ortiz",38,"RP","Pre-Arb",414000,0,0,414000,199081,0.14,0
"Jeff Stevens",27,"SP","Pre-Arb",414000,0,0,414000,133475,0.1,0
"Dave Sappelt",24,"LF","Pre-Arb",414000,0,0,414000,124426,0.09,0
"Steve Clevenger",25,"C","Pre-Arb",414000,0,0,414000,22622,0.02,0
