"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Justin Verlander",35,"SP","Vet",2.8e+07,0,1e+05,28100000,2e+07,12.23,"25,714,286"
"Dallas Keuchel",30,"SP","Arb 3",13200000,0,0,13200000,13200000,8.07,"13,200,000"
"Josh Reddick",31,"RF","Vet",1.3e+07,0,0,1.3e+07,1.3e+07,7.95,"13,000,000"
"Yulieski Gurriel",34,"1B","Pre-Arb",1.2e+07,4e+05,0,12400000,12400000,7.58,"9,500,000"
"George Springer",28,"CF","Arb 2",1.2e+07,0,0,1.2e+07,1.2e+07,7.34,"12,000,000"
"Brian McCann",34,"C","Vet",1.7e+07,0,0,1.7e+07,11500000,7.03,"17,000,000"
"Jose Altuve",28,"2B","Vet",6e+06,3e+06,0,9e+06,9e+06,5.5,"23,357,143"
"Charlie Morton",34,"SP","Vet",7e+06,0,1875000,8875000,8875000,5.43,"7,000,000"
"Joe Smith",34,"RP","Vet",7e+06,0,0,7e+06,7e+06,4.28,"7,500,000"
"Gerrit Cole",27,"SP","Arb 2",6750000,0,0,6750000,6750000,4.13,"6,750,000"
"Evan Gattis",31,"C","Arb 3",6700000,0,0,6700000,6700000,4.1,"6,700,000"
"Tony Sipp",34,"RP","Vet",6e+06,0,0,6e+06,6e+06,3.67,"6,000,000"
"Marwin Gonzalez",29,"LF","Arb 4",5125000,0,0,5125000,5125000,3.13,"3,725,000"
"Collin McHugh",31,"RP","Arb 2",5e+06,0,0,5e+06,5e+06,3.06,"5,000,000"
"Hector Rondon",30,"RP","Arb 3",4e+06,0,0,4e+06,4e+06,2.45,"4,250,000"
"Will Harris",33,"RP","Arb 2",2800000,0,0,2800000,2800000,1.71,"2,500,000"
"Lance McCullers",24,"SP","Arb 1",2450000,0,0,2450000,2450000,1.5,"2,450,000"
"Brad Peacock",30,"RP","Arb 2",2440000,0,0,2440000,2440000,1.49,"2,440,000"
"Jake Marisnick",27,"CF","Arb 2",1900000,0,0,1900000,1900000,1.16,"1,900,000"
"Roberto Osuna",23,"RP/CL","Arb 1",5300000,0,0,5300000,1766690,1.08,"5,300,000"
"Martin Maldonado",31,"C","Arb 4",3900000,0,0,3900000,1383888,0.85,"3,900,000"
"Carlos Correa",23,"SS","Pre-Arb",1e+06,0,0,1e+06,1e+06,0.61,"1,000,000"
"Chris Devenski",27,"RP","Pre-Arb",599200,0,0,599200,599200,0.37,"599,200"
"Alex Bregman",24,"3B","Pre-Arb",599000,0,0,599000,599000,0.37,"599,000"
"Ryan Pressly",29,"RP","Arb 2",1600000,0,0,1600000,559130,0.34,"1,600,000"
"Max Stassi",27,"C","Pre-Arb",557100,0,0,557100,557100,0.34,"557,100"
"Tony Kemp",26,"LF","Pre-Arb",545000,0,0,545000,404340,0.25,"545,000"
"Dean Deetz",24,"RP","Pre-Arb",545000,0,0,545000,339880,0.21,"545,000"
"Tyler White",27,"DH","Pre-Arb",545000,0,0,545000,278350,0.17,"545,000"
"J.D. Davis",25,"3B","Pre-Arb",550100,0,0,550100,233682,0.14,"550,100"
"Cionel Perez",22,"RP","Pre-Arb",545000,0,0,545000,213890,0.13,"545,000"
"Kyle Tucker",21,"RF","Pre-Arb",545000,0,0,545000,146500,0.09,"545,000"
"Framber Valdez",24,"SP","Pre-Arb",545000,0,0,545000,120130,0.07,"545,000"
"Josh James",25,"SP","Pre-Arb",545000,0,0,545000,87900,0.05,"545,000"
"Myles Straw",23,"CF","Pre-Arb",545000,0,0,545000,46880,0.03,"545,000"
"Reymin Guduan",26,"RP","Pre-Arb",545000,0,0,545000,43950,0.03,"545,000"
