"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"John Danks",28,"SP","Vet",14250000,1500000,0,15750000,15750000,14.09,0
"Adam Dunn",33,"DH","Vet",1.5e+07,0,0,1.5e+07,1.5e+07,13.42,0
"Paul Konerko",37,"1B","Vet",13500000,0,0,13500000,13500000,12.08,0
"Gavin Floyd",30,"RP","Vet",9500000,0,0,9500000,9500000,8.5,0
"Alexei Ramirez",31,"SS","Vet",7e+06,0,0,7e+06,7e+06,6.26,0
"Jeff Keppinger",33,"3B","Vet",3500000,0,0,3500000,3500000,3.13,0
"Gordon Beckham",26,"2B","Arb 1",2925000,0,0,2925000,2925000,2.62,0
"Dayan Viciedo",24,"RF","Pre-Arb",2800000,0,0,2800000,2800000,2.5,0
"Matt Lindstrom",33,"RP","Vet",2300000,0,0,2300000,2300000,2.06,0
"Alejandro De Aza",29,"LF","Arb 1",2075000,0,0,2075000,2075000,1.86,0
"Chris Sale",24,"SP","Pre-Arb",850000,0,15000,865000,865000,0.77,0
"DeWayne Wise",35,"CF","Vet",7e+05,0,0,7e+05,7e+05,0.63,0
"Addison Reed",24,"RP","Pre-Arb",520000,0,0,520000,520000,0.47,0
"Tyler Flowers",27,"C","Pre-Arb",510000,0,0,510000,510000,0.46,0
"Nate Jones",27,"RP","Pre-Arb",507500,0,0,507500,507500,0.45,0
"Hector Santiago",25,"RP","Pre-Arb",505000,0,0,505000,505000,0.45,0
"Jose Quintana",24,"SP","Pre-Arb",5e+05,0,0,5e+05,5e+05,0.45,0
"Dylan Axelrod",27,"RP","Pre-Arb",493000,0,0,493000,493000,0.44,0
"Hector Gimenez",30,"C","Pre-Arb",493000,0,0,493000,493000,0.44,0
"Conor Gillaspie",25,"3B","Pre-Arb",490500,0,0,490500,490500,0.44,0
"Frank De Los Santos",25,"RP","Pre-Arb",490000,0,0,490000,490000,0.44,0
"Josh Phegley",25,"C","Pre-Arb",490000,0,0,490000,490000,0.44,0
"Jordan Danks",26,"RF","Pre-Arb",490000,0,0,490000,315956,0.28,0
"Ramon Troncoso",30,"RP","Pre-Arb",490000,0,0,490000,310601,0.28,0
"Donnie Veal",28,"RP","Pre-Arb",497500,0,0,497500,309918,0.28,0
"Andre Rienzo",25,"RP","Pre-Arb",490000,0,0,490000,168688,0.15,0
"Jake Petricka",25,"RP","Pre-Arb",490000,0,0,490000,147267,0.13,0
"Avisail Garcia",22,"RF","Pre-Arb",490000,0,0,490000,139234,0.12,0
"Charlie Leesman",26,"RP","Pre-Arb",490000,0,0,490000,139234,0.12,0
"Leury Garcia",22,"OF","Pre-Arb",490000,0,0,490000,104426,0.09,0
"Bryan Anderson",26,"C","Pre-Arb",490000,0,0,490000,80327,0.07,0
"Miguel Gonzalez",22,"C","Pre-Arb",490000,0,0,490000,74972,0.07,0
"Erik Johnson",23,"SP","Pre-Arb",490000,0,0,490000,74972,0.07,0
"Marcus Semien",22,"SS","Pre-Arb",490000,0,0,490000,74972,0.07,0
"Daniel Webb",23,"RP","Pre-Arb",490000,0,0,490000,74972,0.07,0
