"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Miguel Cabrera",28,"1B","Vet",2e+07,0,0,2e+07,2e+07,17.93,0
"Justin Verlander",28,"SP","Vet",12750000,166666,5e+05,13416666,13416666,12.03,0
"Carlos Guillen",35,"1B","Pre-Arb",1.3e+07,0,0,1.3e+07,1.3e+07,11.66,0
"Victor Martinez",32,"DH","Vet",1.2e+07,0,0,1.2e+07,1.2e+07,10.76,0
"Magglio Ordonez",37,"RF","Pre-Arb",1e+07,0,0,1e+07,1e+07,8.97,0
"Jose Valverde",33,"RP","Vet",7e+06,0,0,7e+06,7e+06,6.28,0
"Joaquin Benoit",34,"RP","Vet",5500000,0,0,5500000,5500000,4.93,0
"Brandon Inge",34,"3B","Vet",5500000,0,0,5500000,5500000,4.93,0
"Jhonny Peralta",29,"3B","Vet",5250000,0,0,5250000,5250000,4.71,0
"Brad Penny",33,"SP","Vet",3e+06,0,0,3e+06,3e+06,2.69,0
"Rick Porcello",22,"SP","Pre-Arb",1536000,0,0,1536000,1536000,1.38,0
"Joel Zumaya",26,"RP","Arb 3",1400000,0,0,1400000,1400000,1.26,0
"Ramon Santiago",31,"2B","Vet",1350000,0,0,1350000,1350000,1.21,0
"Ryan Raburn",30,"LF","Arb 1",1300000,0,0,1300000,1300000,1.17,0
"Delmon Young",25,"LF","Arb 2",5375000,0,0,5375000,1292349,1.16,0
"Jacob Turner",20,"RP","Pre-Arb",1175000,0,0,1175000,1175000,1.05,0
"Brad Thomas",33,"RP","Pre-Arb",8e+05,0,0,8e+05,8e+05,0.72,0
"Max Scherzer",26,"SP","Pre-Arb",6e+05,0,0,6e+05,6e+05,0.54,0
"Phil Coke",28,"RP","Pre-Arb",440000,0,0,440000,440000,0.39,0
"Austin Jackson",24,"CF","Pre-Arb",440000,0,0,440000,440000,0.39,0
"Brennan Boesch",26,"RF","Pre-Arb",430000,0,0,430000,430000,0.39,0
"Ryan Perry",24,"RP","Pre-Arb",430000,0,0,430000,430000,0.39,0
"Alex Avila",24,"C","Pre-Arb",425000,0,0,425000,425000,0.38,0
"Don Kelly",31,"CF","Pre-Arb",423000,0,0,423000,423000,0.38,0
"Will Rhymes",28,"2B","Pre-Arb",419000,0,0,419000,419000,0.38,0
"Daniel Schlereth",25,"RP","Pre-Arb",418000,0,0,418000,418000,0.37,0
"Alberto Alburquerque",25,"RP","Pre-Arb",414000,0,0,414000,414000,0.37,0
"Duane Below",25,"RP","Pre-Arb",414000,0,0,414000,414000,0.37,0
"Andy Dirks",25,"LF","Pre-Arb",414000,0,0,414000,414000,0.37,0
"Luis Marte",24,"RP","Pre-Arb",414000,0,0,414000,414000,0.37,0
"Andy Oliver",23,"SP","Pre-Arb",414000,0,0,414000,414000,0.37,0
"Scott Sizemore",26,"2B","Pre-Arb",414000,0,0,414000,414000,0.37,0
"Brayan Villarreal",24,"SP","Pre-Arb",414000,0,0,414000,414000,0.37,0
"Adam Wilk",23,"RP","Pre-Arb",414000,0,0,414000,414000,0.37,0
"Danny Worth",25,"2B","Pre-Arb",414000,0,0,414000,414000,0.37,0
"Enrique Gonzalez",28,"RP","Pre-Arb",435000,0,0,0,0,0,0
