"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Freddie Freeman",28,"1B","Vet",2.1e+07,359375,50000,21409375,21409375,16.39,"16,875,000"
"Nick Markakis",34,"RF","Vet",10500000,5e+05,50000,11050000,11050000,8.46,"11,000,000"
"Julio Teheran",27,"SP","Vet",8e+06,166666,0,8166666,8166666,6.25,"5,400,000"
"Ender Inciarte",27,"CF","Arb 2",4e+06,7e+05,0,4700000,4700000,3.6,"6,105,000"
"Tyler Flowers",32,"C","Vet",4e+06,0,3e+05,4300000,4300000,3.29,"2,650,000"
"Kurt Suzuki",34,"C","Vet",3500000,0,350000,3850000,3850000,2.95,"3,500,000"
"Arodys Vizcaino",27,"RP/CL","Arb 3",3400000,0,0,3400000,3400000,2.6,"3,400,000"
"Mike Foltynewicz",26,"SP","Arb 1",2200000,0,0,2200000,2200000,1.68,"2,200,000"
"Kevin Gausman",27,"SP","Arb 2",5600000,0,0,5600000,1866696,1.43,"5,600,000"
"Brad Brach",32,"RP","Arb 3",5165000,0,0,5165000,1749447,1.34,"5,165,000"
"Sam Freeman",31,"RP","Arb 1",1075000,0,0,1075000,1075000,0.82,"1,075,000"
"Anibal Sanchez",34,"SP","Vet",1e+06,0,0,1e+06,1e+06,0.77,"1,000,000"
"Ryan Flaherty",31,"3B","Vet",750000,0,0,750000,750000,0.57,"750,000"
"Daniel Winkler",28,"RP","Arb 1",610000,0,0,610000,610000,0.47,"610,000"
"Charlie Culberson",29,"3B","Pre-Arb",575000,0,0,575000,575000,0.44,"575,000"
"Dansby Swanson",24,"SS","Pre-Arb",565000,0,0,565000,565000,0.43,"565,000"
"Ozzie Albies",21,"2B","Pre-Arb",555000,0,0,555000,555000,0.42,"555,000"
"Johan Camargo",24,"3B","Pre-Arb",555000,0,0,555000,555000,0.42,"555,000"
"Shane Carle",26,"RP","Pre-Arb",555000,0,0,555000,555000,0.42,"555,000"
"A.J. Minter",24,"RP/CL","Pre-Arb",555000,0,0,555000,555000,0.42,"555,000"
"Sean Newcomb",25,"SP","Pre-Arb",555000,0,0,555000,555000,0.42,"555,000"
"Rene Rivera",34,"C","Vet",2800000,0,0,2800000,496782,0.38,"2,800,000"
"Jesse Biddle",26,"RP","Pre-Arb",545000,0,0,545000,486380,0.37,"545,000"
"Ronald Acuna",20,"LF","Pre-Arb",545000,0,0,545000,465870,0.36,"545,000"
"Luke Jackson",26,"RP","Pre-Arb",545000,0,0,545000,372110,0.28,"545,000"
"Lucas Duda",32,"1B","Vet",3500000,0,3e+05,3800000,301075,0.23,"3,500,000"
"Max Fried",24,"RP","Pre-Arb",545000,0,0,545000,293000,0.22,"545,000"
"Adam Duvall",29,"LF","Pre-Arb",645000,0,0,645000,215016,0.16,"645,000"
"Jonny Venters",33,"RP","Arb 2",545000,0,0,545000,193380,0.15,"545,000"
"Kolby Allard",20,"SP","Pre-Arb",545000,0,0,545000,125990,0.1,"545,000"
"Touki Toussaint",22,"SP","Pre-Arb",545000,0,0,545000,90830,0.07,"545,000"
"Bryse Wilson",20,"SP","Pre-Arb",545000,0,0,545000,90830,0.07,"545,000"
"Lane Adams",28,"RF","Pre-Arb",545000,0,0,545000,87900,0.07,"545,000"
"Kyle Wright",22,"SP","Pre-Arb",545000,0,0,545000,87900,0.07,"545,000"
"Preston Tucker",27,"RF","Pre-Arb",565000,0,0,565000,85064,0.07,"565,000"
"Rio Ruiz",24,"3B","Pre-Arb",555000,0,0,555000,77584,0.06,"555,000"
"Chad Sobotka",24,"RP","Pre-Arb",545000,0,0,545000,55670,0.04,"545,000"
