"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Felix Hernandez",26,"SP","Vet",1.9e+07,7e+05,50000,19750000,19750000,23.39,0
"Chone Figgins",34,"3B","Vet",9e+06,5e+05,0,9500000,9500000,11.25,0
"Franklin Gutierrez",29,"CF","Vet",5500000,312500,0,5812500,5812500,6.88,0
"Brandon League",29,"RP","Arb 4",5e+06,0,0,5e+06,5e+06,5.92,0
"Jason Vargas",29,"SP","Arb 2",4850000,0,0,4850000,4850000,5.74,0
"Miguel Olivo",33,"C","Vet",3500000,250000,0,3750000,3750000,4.44,0
"Dustin Ackley",24,"2B","Pre-Arb",9e+05,1200000,0,2100000,2100000,2.49,0
"Brendan Ryan",30,"1B","Arb 2",1750000,0,150000,1900000,1900000,2.25,0
"Danny Hultzen",22,"RP","Pre-Arb",430000,1270000,0,1700000,1700000,2.01,0
"Hisashi Iwakuma",31,"SP","Pre-Arb",1500000,0,0,1500000,1500000,1.78,0
"George Sherrill",35,"RP","Vet",1100000,0,0,1100000,1100000,1.3,0
"Kevin Millwood",37,"SP","Pre-Arb",1e+06,0,0,1e+06,1e+06,1.18,0
"Munenori Kawasaki",31,"SS","Pre-Arb",625000,0,0,625000,625000,0.74,0
"Shawn Kelley",28,"RP","Pre-Arb",6e+05,0,0,6e+05,6e+05,0.71,0
"Oliver Perez",30,"RP","Vet",9e+05,0,0,9e+05,540983,0.64,0
"Hong-Chih Kuo",30,"SP","Pre-Arb",5e+05,0,0,5e+05,5e+05,0.59,0
"John Jaso",28,"RF","Pre-Arb",495200,0,0,495200,495200,0.59,0
"Justin Smoak",25,"1B","Pre-Arb",495100,0,0,495100,495100,0.59,0
"Michael Saunders",25,"LF","Pre-Arb",489100,0,0,489100,489100,0.58,0
"Mike Carp",26,"LF","Pre-Arb",488800,0,0,488800,488800,0.58,0
"Casper Wells",27,"RF","Pre-Arb",488200,0,0,488200,488200,0.58,0
"Hector Noesi",25,"SP","Pre-Arb",488000,0,0,488000,488000,0.58,0
"Jesus Montero",22,"C","Pre-Arb",486900,0,0,486900,486900,0.58,0
"Blake Beavan",23,"RP","Pre-Arb",486500,0,0,486500,486500,0.58,0
"Kyle Seager",24,"3B","Pre-Arb",484300,0,0,484300,484300,0.57,0
"Adam Moore",28,"C","Pre-Arb",483600,0,0,483600,483600,0.57,0
"Tom Wilhelmsen",28,"RP","Pre-Arb",482900,0,0,482900,482900,0.57,0
"Alex Liddi",23,"3B","Pre-Arb",481300,0,0,481300,481300,0.57,0
"Steve Delabar",28,"RP","Pre-Arb",480700,0,0,480700,480700,0.57,0
"Carter Capps",21,"RP","Pre-Arb",480000,0,0,480000,480000,0.57,0
"Charlie Furbush",26,"RP","Pre-Arb",480000,0,0,480000,480000,0.57,0
"Luis Jimenez",24,"3B","Pre-Arb",480000,0,0,480000,480000,0.57,0
"Lucas Luetge",25,"RP","Pre-Arb",480000,0,0,480000,480000,0.57,0
"Yoervis Medina",23,"RP","Pre-Arb",480000,0,0,480000,480000,0.57,0
"D.J. Mitchell",25,"RP","Pre-Arb",480000,0,0,480000,480000,0.57,0
"Carlos Peguero",25,"LF","Pre-Arb",480000,0,0,480000,480000,0.57,0
"Stephen Pryor",22,"RP","Pre-Arb",480000,0,0,480000,480000,0.57,0
"Erasmo Ramirez",22,"SP","Pre-Arb",480000,0,0,480000,480000,0.57,0
"Trayvon Robinson",24,"LF","Pre-Arb",480000,0,0,480000,480000,0.57,0
"Mauricio Robles",23,"RP","Pre-Arb",480000,0,0,480000,480000,0.57,0
"Chance Ruffin",23,"RP","Pre-Arb",480000,0,0,480000,480000,0.57,0
"Carlos Triunfel",22,"SS","Pre-Arb",480000,0,0,480000,480000,0.57,0
"Josh Kinney",33,"RP","Pre-Arb",480000,0,0,480000,249180,0.3,0
"Eric Thames",25,"1B","Pre-Arb",485900,0,0,485900,172587,0.2,0
"Cesar Jimenez",27,"RP","Pre-Arb",0,0,0,0,0,0,0
