"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Adrian Beltre",34,"3B","Vet",1.6e+07,0,0,1.6e+07,1.6e+07,11.6,0
"Ian Kinsler",31,"2B","Vet",1.3e+07,0,0,1.3e+07,1.3e+07,9.42,0
"Nelson Cruz",32,"DH","Arb 3",10500000,250000,50000,10800000,10800000,7.83,0
"Yu Darvish",26,"SP","Pre-Arb",9500000,0,1050000,10550000,10550000,7.65,0
"Joe Nathan",38,"RP","Vet",7e+06,0,1050000,8050000,8050000,5.84,0
"A.J. Pierzynski",36,"C","Vet",7500000,0,0,7500000,7500000,5.44,0
"David Murphy",31,"DH","Arb 3",5775000,0,0,5775000,5775000,4.19,0
"Matt Harrison",27,"SP","Arb 2",5e+06,2e+05,0,5200000,5200000,3.77,0
"Elvis Andrus",24,"SS","Arb 2",4800000,250000,0,5050000,5050000,3.66,0
"Matt Garza",29,"SP","Arb 4",10250000,0,0,10250000,3976775,2.88,0
"Leonys Martin",25,"CF","Pre-Arb",2250000,1e+06,0,3250000,3250000,2.36,0
"Derek Holland",26,"SP","Arb 1",3200000,0,0,3200000,3200000,2.32,0
"Neftali Feliz",25,"RP","Arb 1",2900000,0,0,2900000,2900000,2.1,0
"Geovany Soto",30,"C","Arb 3",2750000,0,0,2750000,2750000,1.99,0
"Alex Rios",32,"RF","Vet",12500000,5e+05,0,1.3e+07,2551912,1.85,0
"Colby Lewis",33,"SP","Vet",2e+06,0,0,2e+06,2e+06,1.45,0
"Joakim Soria",29,"RP","Vet",2e+06,0,0,2e+06,2e+06,1.45,0
"Jeff Baker",32,"1B","Vet",1750000,0,0,1750000,1750000,1.27,0
"Jason Frasor",35,"RP","Vet",1500000,0,0,1500000,1500000,1.09,0
"Alexi Ogando",29,"RP","Pre-Arb",506600,0,0,506600,506600,0.37,0
"Mitch Moreland",27,"1B","Pre-Arb",502700,0,0,502700,502700,0.36,0
"Craig Gentry",29,"LF","Pre-Arb",501000,0,0,501000,501000,0.36,0
"Robbie Ross",24,"RP","Pre-Arb",497400,0,0,497400,497400,0.36,0
"Michael Kirkman",26,"RP","Pre-Arb",495800,0,0,495800,495800,0.36,0
"Tanner Scheppers",26,"RP","Pre-Arb",493600,0,0,493600,493600,0.36,0
"Justin Miller",35,"RP","Pre-Arb",490000,0,0,490000,490000,0.36,0
"Martin Perez",22,"SP","Pre-Arb",492000,0,0,492000,384459,0.28,0
"Jurickson Profar",20,"SS","Pre-Arb",491000,0,0,491000,359530,0.26,0
"Neal Cotts",33,"RP","Arb 2",490000,0,0,490000,356120,0.26,0
"Ross Wolf",20,"P","Pre-Arb",490000,0,0,490000,342732,0.25,0
"Joe Ortiz",22,"RP","Pre-Arb",490000,0,0,490000,305245,0.22,0
"Doug Bernier",33,"SS","Pre-Arb",490000,0,0,490000,203497,0.15,0
"Adam Rosales",30,"2B","Arb 2",7e+05,0,0,7e+05,191256,0.14,0
"Robinson Chirinos",29,"C","Pre-Arb",490000,0,0,490000,190109,0.14,0
"Cory Burns",25,"RP","Pre-Arb",492000,0,0,492000,139803,0.1,0
"Engel Beltre",23,"CF","Pre-Arb",490000,0,0,490000,120491,0.09,0
"Travis Blackley",30,"SP","Pre-Arb",490000,0,0,490000,109781,0.08,0
"Joey Butler",27,"LF","Pre-Arb",490000,0,0,490000,88360,0.06,0
"Jim Adduci",28,"CF","Pre-Arb",490000,0,0,490000,80327,0.06,0
