"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Johnny Cueto",31,"SP","Vet",2.1e+07,2500000,0,23500000,23500000,12.38,"21,666,667"
"Buster Posey",30,"C","Vet",21400000,777777,0,22177777,22177777,11.68,"19,875,000"
"Matt Cain",32,"RP","Vet",2e+07,833334,0,20833334,20833334,10.98,"22,500,000"
"Jeff Samardzija",32,"SP","Vet",1.8e+07,1800000,0,19800000,19800000,10.43,"18,000,000"
"Hunter Pence",34,"LF","Vet",18500000,0,0,18500000,18500000,9.75,"18,000,000"
"Mark Melancon",32,"RP/CL","Vet",4e+06,1e+07,0,1.4e+07,1.4e+07,7.38,"15,500,000"
"Denard Span",33,"CF","Vet",1e+07,2e+06,1750000,13750000,13750000,7.24,"10,333,333"
"Madison Bumgarner",27,"SP","Vet",1.2e+07,2e+05,0,12200000,12200000,6.43,"7,000,000"
"Brandon Crawford",30,"SS","Arb 3",8e+06,2e+05,0,8200000,8200000,4.32,"12,500,000"
"Matt Moore",28,"SP","Arb 3",7e+06,0,0,7e+06,7e+06,3.69,"2,800,000"
"Sam Dyson",29,"RP","Arb 1",3520000,0,0,3520000,2269730,1.2,"3,520,000"
"Nick Hundley",33,"C","Vet",2e+06,0,0,2e+06,2e+06,1.05,"2,000,000"
"Cory Gearrin",31,"RP","Arb 2",1050000,0,0,1050000,1050000,0.55,"1,050,000"
"Joe Panik",26,"2B","Pre-Arb",6e+05,0,0,6e+05,6e+05,0.32,"600,000"
"Hunter Strickland",28,"RP","Pre-Arb",555000,0,0,555000,555000,0.29,"555,000"
"Jarrett Parker",28,"RF","Pre-Arb",539000,0,0,539000,539000,0.28,"539,000"
"Gorkys Hernandez",29,"CF","Pre-Arb",537000,0,0,537000,537000,0.28,"537,000"
"Ty Blach",26,"SP","Pre-Arb",536500,0,0,536500,536500,0.28,"536,500"
"Josh Osich",28,"RP","Pre-Arb",535000,0,0,535000,447219,0.24,"535,000"
"Kelby Tomlinson",27,"2B","Pre-Arb",543000,0,0,543000,427248,0.23,"543,000"
"Austin Slater",24,"OF","Pre-Arb",535000,0,0,535000,359529,0.19,"535,000"
"Derek Law",26,"RP","Pre-Arb",545000,0,0,545000,324602,0.17,"545,000"
"Kyle Crick",24,"RP","Pre-Arb",535000,0,0,535000,303992,0.16,"535,000"
"Steven Okert",25,"RP","Pre-Arb",536500,0,0,536500,275608,0.15,"536,500"
"Chris Stratton",26,"SP","Pre-Arb",535000,0,0,535000,248455,0.13,"535,000"
"Albert Suarez",27,"RP","Pre-Arb",535000,0,0,535000,210456,0.11,"535,000"
"Mac Williamson",26,"RF","Pre-Arb",539000,0,0,539000,203205,0.11,"539,000"
"Ryder Jones",23,"3B","Pre-Arb",535000,0,0,535000,175380,0.09,"535,000"
"Pablo Sandoval",30,"3B","Vet",535000,0,0,535000,169534,0.09,"547,500"
"Orlando Calixte",25,"SS","Pre-Arb",535000,0,0,535000,154919,0.08,"535,000"
"Carlos Moncrief",28,"RF","Pre-Arb",535000,0,0,535000,137381,0.07,"535,000"
"Tim Federowicz",30,"C","Pre-Arb",535000,0,0,535000,111074,0.06,"535,000"
"Reyes Moronta",24,"RP","Pre-Arb",535000,0,0,535000,81844,0.04,"535,000"
"Roberto Gomez",27,"RP","Pre-Arb",535000,0,0,535000,78921,0.04,"535,000"
"Pierce Johnson",26,"RP","Pre-Arb",535000,0,0,535000,35076,0.02,"535,000"
