"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Matt Holliday",33,"DH","Vet",1.7e+07,0,0,1.7e+07,1.7e+07,14.11,0
"Yadier Molina",30,"C","Vet",1.4e+07,2e+05,1e+05,14300000,14300000,11.87,0
"Carlos Beltran",36,"DH","Vet",1.3e+07,0,50000,13050000,13050000,10.83,0
"Adam Wainwright",31,"SP","Vet",1.2e+07,0,150000,12150000,12150000,10.08,0
"Jake Westbrook",35,"SP","Vet",8750000,0,0,8750000,8750000,7.26,0
"Jaime Garcia",26,"SP","Arb 2",5750000,125000,0,5875000,5875000,4.87,0
"Jason Motte",31,"RP","Arb 2",4e+06,5e+05,0,4500000,4500000,3.73,0
"Edward Mujica",29,"RP","Arb 3",3200000,0,0,3200000,3200000,2.66,0
"David Freese",30,"3B","Arb 1",3150000,0,0,3150000,3150000,2.61,0
"Allen Craig",28,"RF","Pre-Arb",1750000,0,0,1750000,1750000,1.45,0
"Randy Choate",37,"RP","Vet",1500000,0,0,1500000,1500000,1.24,0
"John Axford",30,"RP","Pre-Arb",5e+06,0,0,5e+06,874316,0.73,0
"Jon Jay",28,"CF","Pre-Arb",524000,0,0,524000,524000,0.43,0
"Matt Carpenter",27,"3B","Pre-Arb",504000,0,10000,514000,514000,0.43,0
"Lance Lynn",26,"SP","Pre-Arb",513000,0,0,513000,513000,0.43,0
"Fernando Salas",28,"RP","Pre-Arb",512000,0,0,512000,512000,0.42,0
"Daniel Descalso",26,"3B","Pre-Arb",511000,0,0,511000,511000,0.42,0
"Tony Cruz",26,"C","Pre-Arb",503000,0,0,503000,503000,0.42,0
"Shane Robinson",28,"CF","Pre-Arb",498000,0,0,498000,498000,0.41,0
"Joe Kelly",25,"RP","Pre-Arb",493000,0,0,493000,493000,0.41,0
"Matt Adams",24,"1B","Pre-Arb",490000,0,0,490000,490000,0.41,0
"Pete Kozma",25,"SS","Pre-Arb",490000,0,0,490000,490000,0.41,0
"Shelby Miller",22,"RP","Pre-Arb",490000,0,0,490000,490000,0.41,0
"Trevor Rosenthal",23,"RP","Pre-Arb",490000,0,0,490000,490000,0.41,0
"Michael Wacha",22,"SP","Pre-Arb",490000,0,0,490000,490000,0.41,0
"Seth Maness",24,"RP","Pre-Arb",490000,0,0,490000,415027,0.34,0
"John Gast",24,"P","Pre-Arb",490000,0,0,490000,372185,0.31,0
"Kevin Siegrist",23,"RP","Pre-Arb",490000,0,0,490000,310601,0.26,0
"Carlos Martinez",21,"SP","Pre-Arb",490000,0,0,490000,195464,0.16,0
"Tyler Lyons",25,"RP","Pre-Arb",490000,0,0,490000,187431,0.16,0
"Keith Butler",24,"P","Pre-Arb",490000,0,0,490000,149945,0.12,0
"Rob Johnson",40,"C","",490000,0,0,490000,144590,0.12,0
"Adron Chambers",26,"LF","Pre-Arb",490000,0,0,490000,125846,0.1,0
"Kolten Wong",22,"2B","Pre-Arb",490000,0,0,490000,120491,0.1,0
"Brock Peterson",29,"LF","Pre-Arb",490000,0,0,490000,117814,0.1,0
"Sam Freeman",26,"RP","Pre-Arb",490000,0,0,490000,112459,0.09,0
"Ryan Jackson",25,"SS","Pre-Arb",490000,0,0,490000,109781,0.09,0
"Audry Perez",24,"C","Pre-Arb",490000,0,0,490000,74972,0.06,0
