"Active Players","Age","Pos.","Status","Base Salary","Signing Bonus","Incentives","Payroll Salary","Adj.  Salary","Payroll %","Lux. Tax Salary"
"Cliff Lee",33,"SP","Vet",21500000,0,0,21500000,21500000,11.95,0
"Roy Halladay",35,"SP","Vet",2e+07,0,0,2e+07,2e+07,11.12,0
"Ryan Howard",32,"1B","Vet",2e+07,0,0,2e+07,2e+07,11.12,0
"Chase Utley",33,"2B","Vet",1.5e+07,285714,0,15285714,15285714,8.5,0
"Cole Hamels",28,"SP","Arb 3",1.5e+07,0,0,1.5e+07,1.5e+07,8.34,0
"Jimmy Rollins",33,"SS","Vet",1.1e+07,0,50000,11050000,11050000,6.14,0
"Jonathan Papelbon",31,"RP","Vet",11000058,0,0,11000058,11000058,6.11,0
"Joe Blanton",31,"RP","Vet",8500000,2e+06,0,10500000,10500000,5.84,0
"Hunter Pence",29,"LF","Arb 3",10400000,0,0,10400000,10400000,5.78,0
"Placido Polanco",36,"3B","Vet",6250000,166667,0,6416667,6416667,3.57,0
"Carlos Ruiz",33,"C","Arb 3",3700000,0,0,3700000,3700000,2.06,0
"Kyle Kendrick",27,"SP","Arb 2",3e+06,0,350000,3350000,3350000,1.86,0
"Jose Contreras",40,"SP","Vet",2500000,0,0,2500000,2500000,1.39,0
"Ty Wigginton",34,"3B","Vet",4e+06,0,0,4e+06,2e+06,1.11,0
"Jim Thome",41,"DH","Vet",1250000,0,0,1250000,1250000,0.69,0
"Laynce Nix",31,"RF","Vet",1150000,0,0,1150000,1150000,0.64,0
"Juan Pierre",34,"LF","Vet",8e+05,0,0,8e+05,8e+05,0.44,0
"Brian Schneider",35,"C","Vet",8e+05,0,0,8e+05,8e+05,0.44,0
"Pete Orr",33,"2B","Arb 1",6e+05,0,0,6e+05,6e+05,0.33,0
"Antonio Bastardo",26,"RP","Pre-Arb",505000,0,0,505000,505000,0.28,0
"David Herndon",26,"RP","Pre-Arb",495000,0,0,495000,495000,0.28,0
"John Mayberry Jr.",28,"RF","Pre-Arb",495000,0,0,495000,495000,0.28,0
"Vance Worley",24,"RP","Pre-Arb",495000,0,0,495000,495000,0.28,0
"Michael Martinez",29,"2B","Pre-Arb",486500,0,0,486500,486500,0.27,0
"Michael Stutes",25,"RP","Pre-Arb",485000,0,0,485000,485000,0.27,0
"Phillippe Aumont",23,"RP","Pre-Arb",480000,0,0,480000,480000,0.27,0
"Andres Blanco",28,"SS","Pre-Arb",480000,0,0,480000,480000,0.27,0
"Domonic Brown",24,"LF","Pre-Arb",480000,0,0,480000,480000,0.27,0
"Tyson Brummett",27,"RP","Pre-Arb",480000,0,0,480000,480000,0.27,0
"Tyler Cloyd",25,"RP","Pre-Arb",480000,0,0,480000,480000,0.27,0
"Justin De Fratus",24,"RP","Pre-Arb",480000,0,0,480000,480000,0.27,0
"Jake Diekman",25,"RP","Pre-Arb",480000,0,0,480000,480000,0.27,0
"Freddy Galvis",22,"SS","Pre-Arb",480000,0,0,480000,480000,0.27,0
"Tyson Gillies",23,"LF","Pre-Arb",480000,0,0,480000,480000,0.27,0
"Jeremy Horst",26,"RP","Pre-Arb",480000,0,0,480000,480000,0.27,0
"Erik Kratz",32,"C","Pre-Arb",480000,0,0,480000,480000,0.27,0
"Steve Lerud",27,"C","Pre-Arb",480000,0,0,480000,480000,0.27,0
"Juan Ramirez",21,"RP","Pre-Arb",480000,0,0,480000,480000,0.27,0
"B.J. Rosenberg",26,"RP","Pre-Arb",480000,0,0,480000,480000,0.27,0
"Darin Ruf",25,"1B","Pre-Arb",480000,0,0,480000,480000,0.27,0
"Joe Savery",26,"RP","Pre-Arb",480000,0,0,480000,480000,0.27,0
"Michael Schwimer",26,"RP","Pre-Arb",480000,0,0,480000,480000,0.27,0
"Raul Valdes",34,"RP","Pre-Arb",480000,0,0,480000,480000,0.27,0
"Nate Schierholtz",28,"RF","Arb 1",1300000,0,0,1300000,461748,0.26,0
"Kevin Frandsen",30,"3B","Pre-Arb",575000,0,0,575000,216803,0.12,0
